"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.582480839E0,-2.141576290E0,-9.573683739E0,6.388836503E-1,9.831070219E0
7.584895787E0,-2.143969059E0,-9.549755096E0,6.340979934E-1,9.807981749E0
7.587310735E0,-2.134397745E0,-9.528220177E0,6.245267391E-1,9.784307186E0
7.589725683E0,-2.124826431E0,-9.509077072E0,6.221339107E-1,9.763425871E0
7.592140683E0,-2.134397745E0,-9.485149384E0,6.317051649E-1,9.742831415E0
7.594555630E0,-2.139183521E0,-9.468399048E0,6.221339107E-1,9.726959302E0
7.596970578E0,-2.160718918E0,-9.430113792E0,6.077769399E-1,9.693562049E0
7.599385578E0,-2.172683001E0,-9.418149948E0,6.101697683E-1,9.684751262E0
7.601800526E0,-2.172683001E0,-9.399007797E0,5.934200287E-1,9.665094222E0
7.604215474E0,-2.187039852E0,-9.389435768E0,5.862415433E-1,9.658588225E0
7.606630422E0,-2.208575249E0,-9.375079155E0,5.934200287E-1,9.649977260E0
7.609045422E0,-2.242074728E0,-9.372686386E0,6.029912829E-1,9.655969535E0
7.611460370E0,-2.277967215E0,-9.370293617E0,5.934200287E-1,9.661453536E0
7.613875318E0,-2.309073925E0,-9.363115311E0,5.982056856E-1,9.662173708E0
7.616290318E0,-2.318645239E0,-9.365508080E0,5.886343718E-1,9.666196137E0
7.618705266E0,-2.347358942E0,-9.375079155E0,5.934200287E-1,9.682683022E0
7.621120214E0,-2.407179594E0,-9.375079155E0,5.886343718E-1,9.697067247E0
7.623535162E0,-2.433500528E0,-9.375079155E0,5.886343718E-1,9.703634598E0
7.625950162E0,-2.459821701E0,-9.387042999E0,6.005984545E-1,9.722552009E0
7.628365110E0,-2.493321180E0,-9.389435768E0,6.221339107E-1,9.734742172E0
7.630780058E0,-2.514856577E0,-9.387042999E0,6.269195080E-1,9.738280543E0
7.633195058E0,-2.548356056E0,-9.396614075E0,6.340979934E-1,9.756667204E0
7.635610005E0,-2.579462767E0,-9.403793335E0,6.173482537E-1,9.770674292E0
7.638024953E0,-2.598605394E0,-9.408578873E0,5.958128572E-1,9.779013210E0
7.640439901E0,-2.617748022E0,-9.422935486E0,6.005984545E-1,9.798215979E0
7.642854901E0,-2.651247501E0,-9.427721024E0,6.149554253E-1,9.812706415E0
7.645269849E0,-2.682354212E0,-9.454042435E0,6.173482537E-1,9.846576123E0
7.647684797E0,-2.706282377E0,-9.451649666E0,6.053841114E-1,9.850083027E0
7.650099797E0,-2.737389088E0,-9.449256897E0,5.934200287E-1,9.855653314E0
7.652514745E0,-2.756531715E0,-9.454042435E0,5.886343718E-1,9.865286406E0
7.654929693E0,-2.778067112E0,-9.456435204E0,5.934200287E-1,9.873903532E0
7.657344641E0,-2.801995277E0,-9.451649666E0,6.005984545E-1,9.876516463E0
7.659759641E0,-2.823530674E0,-9.444471359E0,5.742774606E-1,9.874216897E0
7.662174589E0,-2.842673302E0,-9.449256897E0,5.814558864E-1,9.884702239E0
7.664589537E0,-2.859423161E0,-9.444471359E0,5.694918036E-1,9.884263300E0
7.667004537E0,-2.866601467E0,-9.413364410E0,5.527420044E-1,9.855676396E0
7.669419485E0,-2.868994236E0,-9.396614075E0,5.407779217E-1,9.839711620E0
7.671834433E0,-2.878565550E0,-9.401400566E0,5.383850932E-1,9.846945249E0
7.674249380E0,-2.864208698E0,-9.389435768E0,5.383850932E-1,9.831330226E0
7.676664380E0,-2.890529871E0,-9.377471924E0,5.240281820E-1,9.826838156E0
7.679079328E0,-2.904886723E0,-9.367900848E0,5.216353536E-1,9.821814324E0
7.681494276E0,-2.914458036E0,-9.363115311E0,4.953143001E-1,9.818723452E0
7.683909276E0,-2.912065268E0,-9.372686386E0,4.809573591E-1,9.826428354E0
7.686324224E0,-2.912065268E0,-9.358329773E0,4.761717021E-1,9.812502217E0
7.688739172E0,-2.921636343E0,-9.372686386E0,4.570291340E-1,9.828127219E0
7.691154120E0,-2.928814888E0,-9.355937004E0,4.354937077E-1,9.813315884E0
7.693569120E0,-2.931207657E0,-9.353543282E0,4.354937077E-1,9.811748316E0
7.695984068E0,-2.924029350E0,-9.370293617E0,4.283152521E-1,9.825263562E0
7.698399016E0,-2.926422119E0,-9.355937004E0,4.091726840E-1,9.811469101E0
7.700814016E0,-2.933600664E0,-9.360722542E0,3.924229145E-1,9.817491284E0
7.703228964E0,-2.955136061E0,-9.394221306E0,4.091726840E-1,9.856553422E0
7.705643912E0,-2.921636343E0,-9.399007797E0,3.996013701E-1,9.850735391E0
7.708058860E0,-2.931207657E0,-9.401400566E0,4.043870270E-1,9.856055996E0
7.710473860E0,-2.928814888E0,-9.413364410E0,3.924229145E-1,9.866274977E0
7.712888808E0,-2.926422119E0,-9.442078590E0,3.828516304E-1,9.892591667E0
7.715303755E0,-2.933600664E0,-9.434899330E0,3.828516304E-1,9.887866989E0
7.717718755E0,-2.919243574E0,-9.461220741E0,3.828516304E-1,9.908746456E0
7.720133703E0,-2.935993433E0,-9.458827972E0,3.852444589E-1,9.911503284E0
7.722548651E0,-2.935993433E0,-9.477970123E0,3.732803464E-1,9.929315853E0
7.724963599E0,-2.919243574E0,-9.473184586E0,3.756731451E-1,9.919896146E0
7.727378599E0,-2.892922640E0,-9.473184586E0,3.756731451E-1,9.912182298E0
7.729793547E0,-2.878565550E0,-9.473184586E0,3.828516304E-1,9.908276398E0
7.732208495E0,-2.876172781E0,-9.492327690E0,3.780659735E-1,9.925703437E0
7.734623443E0,-2.866601467E0,-9.473184586E0,3.852444589E-1,9.904899972E0
7.737038443E0,-2.852244616E0,-9.458827972E0,3.780659735E-1,9.886741619E0
7.739453391E0,-2.837887764E0,-9.454042435E0,3.852444589E-1,9.878306465E0
7.741868339E0,-2.828316450E0,-9.477970123E0,3.900300860E-1,9.898657236E0
7.744283339E0,-2.823530674E0,-9.473184586E0,3.972085714E-1,9.892993799E0
7.746698287E0,-2.804388046E0,-9.473184586E0,3.996013701E-1,9.887643792E0
7.749113235E0,-2.787638426E0,-9.456435204E0,4.043870270E-1,9.867047361E0
7.751528183E0,-2.785245657E0,-9.458827972E0,4.307080805E-1,9.869778591E0
7.753943183E0,-2.758924484E0,-9.468399048E0,4.402793646E-1,9.871985148E0
7.756358130E0,-2.758924484E0,-9.482755661E0,4.522434771E-1,9.886295737E0
7.758773078E0,-2.742174864E0,-9.475577354E0,4.642075896E-1,9.875301407E0
7.761188078E0,-2.723032236E0,-9.494720459E0,4.857429862E-1,9.889416939E0
7.763603026E0,-2.701496840E0,-9.501898766E0,5.000999570E-1,9.891120528E0
7.766017974E0,-2.689532757E0,-9.513862610E0,5.144568682E-1,9.900092630E0
7.768432922E0,-2.675175667E0,-9.494720459E0,5.312066078E-1,9.878687256E0
7.770847922E0,-2.648854733E0,-9.511469841E0,5.527420044E-1,9.888883337E0
7.773262870E0,-2.620140791E0,-9.521040916E0,5.718846321E-1,9.891532234E0
7.775677818E0,-2.603390932E0,-9.525827408E0,6.005984545E-1,9.893419563E0
7.778092818E0,-2.591426849E0,-9.523433685E0,6.245267391E-1,9.889454784E0
7.780507766E0,-2.548356056E0,-9.523433685E0,6.364908218E-1,9.879019603E0
7.782922714E0,-2.533999205E0,-9.509077072E0,6.388836503E-1,9.861636327E0
7.785337662E0,-2.514856577E0,-9.501898766E0,6.436693072E-1,9.850121519E0
7.787752662E0,-2.498106956E0,-9.497113228E0,6.460621357E-1,9.841396970E0
7.790167610E0,-2.462214470E0,-9.480362892E0,6.484549642E-1,9.816326935E0
7.792582558E0,-2.455035925E0,-9.485149384E0,6.508477330E-1,9.819310719E0
7.794997505E0,-2.435893536E0,-9.489934921E0,6.508477330E-1,9.819167220E0
7.797412505E0,-2.421536446E0,-9.485149384E0,6.460621357E-1,9.810672447E0
7.799827453E0,-2.397608280E0,-9.487542152E0,6.460621357E-1,9.807108536E0
7.802242401E0,-2.368894339E0,-9.477970123E0,6.436693072E-1,9.790704174E0
7.804657401E0,-2.366501570E0,-9.468399048E0,6.460621357E-1,9.781017661E0
7.807072349E0,-2.361716032E0,-9.463613510E0,6.173482537E-1,9.773372097E0
7.809487297E0,-2.354537487E0,-9.473184586E0,6.173482537E-1,9.780909561E0
7.811902245E0,-2.344966173E0,-9.463613510E0,6.005984545E-1,9.768293890E0
7.814317245E0,-2.325823545E0,-9.434899330E0,5.790630579E-1,9.734582403E0
7.816732193E0,-2.309073925E0,-9.446864128E0,5.790630579E-1,9.742195762E0
7.819147141E0,-2.309073925E0,-9.430113792E0,5.694918036E-1,9.725388910E0
7.821562141E0,-2.304288149E0,-9.418149948E0,5.599204898E-1,9.712095720E0
7.823977089E0,-2.287538528E0,-9.437292099E0,5.312066078E-1,9.725096151E0
7.826392037E0,-2.297109842E0,-9.415757179E0,5.216353536E-1,9.705941496E0
7.828806985E0,-2.304288149E0,-9.408578873E0,5.240281820E-1,9.700809544E0
7.831221985E0,-2.304288149E0,-9.399007797E0,5.072783828E-1,9.690635831E0
7.833636933E0,-2.299502611E0,-9.413364410E0,4.977070987E-1,9.702930183E0
7.836051880E0,-2.285145521E0,-9.415757179E0,4.881358147E-1,9.701373608E0
7.838466880E0,-2.301895380E0,-9.413364410E0,4.761717021E-1,9.702416779E0
7.840881828E0,-2.318645239E0,-9.399007797E0,4.809573591E-1,9.692718055E0
7.843296776E0,-2.325823545E0,-9.391828537E0,4.881358147E-1,9.687836446E0
7.845711724E0,-2.333002090E0,-9.387042999E0,4.785645306E-1,9.684446243E0
7.848126724E0,-2.349751949E0,-9.396614075E0,4.618147612E-1,9.696956387E0
7.850541672E0,-2.368894339E0,-9.389435768E0,4.666004181E-1,9.694889395E0
7.852956620E0,-2.390429735E0,-9.403793335E0,4.761717021E-1,9.714536679E0
7.855371620E0,-2.416750908E0,-9.410971642E0,4.642075896E-1,9.727412856E0
7.857786568E0,-2.445464849E0,-9.413364410E0,4.737788737E-1,9.737360745E0
7.860201516E0,-2.457428932E0,-9.406186104E0,4.785645306E-1,9.733669297E0
7.862616464E0,-2.471785784E0,-9.396614075E0,4.666004181E-1,9.727476393E0
7.865031464E0,-2.495713949E0,-9.391828537E0,4.713860750E-1,9.729195045E0
7.867446412E0,-2.512463808E0,-9.403793335E0,4.761717021E-1,9.745283114E0
7.869861360E0,-2.517249346E0,-9.422935486E0,4.881358147E-1,9.765579041E0
7.872276360E0,-2.512463808E0,-9.418149948E0,4.977070987E-1,9.760211841E0
7.874691308E0,-2.517249346E0,-9.410971642E0,4.977070987E-1,9.754519151E0
7.877106255E0,-2.543570518E0,-9.418149948E0,4.929214716E-1,9.768022881E0
7.879521203E0,-2.531606436E0,-9.422935486E0,5.216353536E-1,9.771020815E0
7.881936203E0,-2.550748825E0,-9.413364410E0,5.383850932E-1,9.767681793E0
7.884351151E0,-2.543570518E0,-9.408578873E0,5.575276613E-1,9.762271482E0
7.886766099E0,-2.541177750E0,-9.396614075E0,5.599204898E-1,9.750253914E0
7.889181047E0,-2.536391973E0,-9.396614075E0,5.742774606E-1,9.749842815E0
7.891596047E0,-2.524427891E0,-9.396614075E0,5.862415433E-1,9.747449481E0
7.894010995E0,-2.514856577E0,-9.410971642E0,5.982056856E-1,9.759546141E0
7.896425943E0,-2.507678032E0,-9.413364410E0,6.197410822E-1,9.761350196E0
7.898840943E0,-2.510071039E0,-9.384650230E0,6.269195080E-1,9.734739064E0
7.901255891E0,-2.495713949E0,-9.377471924E0,6.532405615E-1,9.725856828E0
7.903670839E0,-2.495713949E0,-9.360722542E0,6.675975323E-1,9.710684893E0
7.906085787E0,-2.490928411E0,-9.370293617E0,6.699903607E-1,9.718848384E0
7.908500787E0,-2.474178553E0,-9.384650230E0,6.771687865E-1,9.728914483E0
7.910915735E0,-2.462214470E0,-9.363115311E0,6.819544435E-1,9.705436120E0
7.913330683E0,-2.462214470E0,-9.358329773E0,6.915257573E-1,9.701497003E0
7.915745683E0,-2.464607239E0,-9.351150513E0,6.987041831E-1,9.695694523E0
7.918160630E0,-2.474178553E0,-9.355937004E0,7.010970116E-1,9.702919857E0
7.920575578E0,-2.471785784E0,-9.348757744E0,6.987041831E-1,9.695214482E0
7.922990526E0,-2.474178553E0,-9.348757744E0,7.034898400E-1,9.696170833E0
7.925405526E0,-2.481357098E0,-9.363115311E0,7.058826685E-1,9.712019960E0
7.927820474E0,-2.498106956E0,-9.360722542E0,7.106683254E-1,9.714356095E0
7.930235422E0,-2.519642353E0,-9.377471924E0,6.963114142E-1,9.735010367E0
7.932650422E0,-2.533999205E0,-9.353543282E0,6.675975323E-1,9.713681607E0
7.935065370E0,-2.555534601E0,-9.343972206E0,6.675975323E-1,9.710111233E0
7.937480318E0,-2.581855536E0,-9.341579437E0,6.532405615E-1,9.713794708E0
7.939895266E0,-2.610569477E0,-9.341579437E0,6.340979934E-1,9.720198539E0
7.942310266E0,-2.632104874E0,-9.351150513E0,6.388836503E-1,9.735510479E0
7.944725214E0,-2.670390129E0,-9.348757744E0,6.077769399E-1,9.741645015E0
7.947140162E0,-2.708675146E0,-9.360722542E0,5.934200287E-1,9.762796468E0
7.949555110E0,-2.734996319E0,-9.372686386E0,5.742774606E-1,9.780452421E0
7.951970110E0,-2.756531715E0,-9.396614075E0,5.599204898E-1,9.808584716E0
7.954385058E0,-2.763710260E0,-9.410971642E0,5.359922647E-1,9.823022414E0
7.956800005E0,-2.809173822E0,-9.410971642E0,5.024927258E-1,9.834141739E0
7.959215005E0,-2.828316450E0,-9.408578873E0,4.905286431E-1,9.836734656E0
7.961629953E0,-2.859423161E0,-9.401400566E0,4.785645306E-1,9.838275124E0
7.964044901E0,-2.885744095E0,-9.425328255E0,4.522434771E-1,9.867565852E0
7.966459849E0,-2.912065268E0,-9.430113792E0,4.163511395E-1,9.878285202E0
7.968874849E0,-2.928814888E0,-9.458827972E0,4.019941986E-1,9.910044530E0
7.971289797E0,-2.935993433E0,-9.449256897E0,3.924229145E-1,9.902651619E0
7.973704745E0,-2.955136061E0,-9.466006279E0,3.780659735E-1,9.923761277E0
7.976119745E0,-2.962314367E0,-9.458827972E0,3.756731451E-1,9.918964832E0
7.978534693E0,-2.950350285E0,-9.473184586E0,3.661018610E-1,9.928737259E0
7.980949641E0,-2.952743053E0,-9.475577354E0,3.613162339E-1,9.931556130E0
7.983364589E0,-2.959921598E0,-9.470791817E0,3.373879790E-1,9.928286063E0
7.985779589E0,-2.957528830E0,-9.463613510E0,3.278166950E-1,9.920404288E0
7.988194537E0,-2.952743053E0,-9.449256897E0,3.086741269E-1,9.904666938E0
7.990609485E0,-2.924029350E0,-9.451649666E0,2.943171859E-1,9.897992304E0
7.993024485E0,-2.914458036E0,-9.444471359E0,2.967100143E-1,9.888384182E0
7.995439433E0,-2.909672260E0,-9.456435204E0,2.871387303E-1,9.898121442E0
7.997854380E0,-2.902493954E0,-9.446864128E0,2.895315289E-1,9.886937924E0
8.000269328E0,-2.876172781E0,-9.461220741E0,2.823530734E-1,9.892764580E0
8.002684328E0,-2.864208698E0,-9.470791817E0,2.751746178E-1,9.898247833E0
8.005099276E0,-2.835494757E0,-9.473184586E0,2.632105052E-1,9.891943008E0
8.007514224E0,-2.797209740E0,-9.461220741E0,2.584248483E-1,9.869440898E0
8.009929224E0,-2.775674343E0,-9.463613510E0,2.368894368E-1,9.865113549E0
8.012344172E0,-2.761317253E0,-9.477970123E0,2.297109663E-1,9.874692793E0
8.014759120E0,-2.732603550E0,-9.489934921E0,2.249253243E-1,9.878085765E0
8.017174068E0,-2.706282377E0,-9.485149384E0,2.201396823E-1,9.866128147E0
8.019589068E0,-2.691925526E0,-9.487542152E0,2.321037948E-1,9.864775279E0
8.022004016E0,-2.679961443E0,-9.482755661E0,2.297109663E-1,9.856856263E0
8.024418964E0,-2.660818815E0,-9.497113228E0,2.297109663E-1,9.865489525E0
8.026833964E0,-2.632104874E0,-9.480362892E0,2.153540403E-1,9.841322777E0
8.029248912E0,-2.624926329E0,-9.499505997E0,2.249253243E-1,9.858064912E0
8.031663860E0,-2.624926329E0,-9.518648148E0,2.321037948E-1,9.876678235E0
8.034078808E0,-2.622533560E0,-9.530612946E0,2.273181528E-1,9.887463726E0
8.036493808E0,-2.617748022E0,-9.537791252E0,2.464607358E-1,9.893574156E0
8.038908755E0,-2.605783939E0,-9.523433685E0,2.488535494E-1,9.876630356E0
8.041323703E0,-2.574677229E0,-9.523433685E0,2.392822653E-1,9.868232263E0
8.043738651E0,-2.577069998E0,-9.540184021E0,2.392822653E-1,9.885021848E0
8.046153651E0,-2.569891453E0,-9.559326172E0,2.560320199E-1,9.902050865E0
8.048568599E0,-2.560320139E0,-9.559326172E0,2.560320199E-1,9.899571126E0
8.050983547E0,-2.562713146E0,-9.549755096E0,2.608176768E-1,9.891074104E0
8.053398547E0,-2.577069998E0,-9.556933403E0,2.679961324E-1,9.901923438E0
8.055813495E0,-2.567498684E0,-9.547362328E0,2.943171859E-1,9.890945330E0
8.058228443E0,-2.538784742E0,-9.535398483E0,2.895315289E-1,9.871832693E0
8.060643391E0,-2.526820660E0,-9.552147865E0,2.919243574E-1,9.885017517E0
8.063058391E0,-2.519642353E0,-9.547362328E0,3.038884699E-1,9.878920650E0
8.065473339E0,-2.512463808E0,-9.540184021E0,3.254238665E-1,9.870840199E0
8.067888287E0,-2.507678032E0,-9.544969559E0,3.517449200E-1,9.875151517E0
8.070303287E0,-2.510071039E0,-9.535398483E0,3.517449200E-1,9.866509279E0
8.072718235E0,-2.488535643E0,-9.518648148E0,3.541377485E-1,9.844942140E0
8.075133183E0,-2.464607239E0,-9.506684303E0,3.876372576E-1,9.828611190E0
8.077548130E0,-2.447857618E0,-9.513862610E0,4.067798555E-1,9.832144147E0
8.079963130E0,-2.433500528E0,-9.506684303E0,3.924229145E-1,9.821047144E0
8.082378078E0,-2.426322222E0,-9.487542152E0,3.996013701E-1,9.801029378E0
8.084793026E0,-2.404786825E0,-9.489934921E0,4.331009090E-1,9.799461255E0
8.087207974E0,-2.383251429E0,-9.475577354E0,4.498506486E-1,9.781043870E0
8.089622974E0,-2.359323025E0,-9.492327690E0,4.594219327E-1,9.791923132E0
8.092037922E0,-2.352144718E0,-9.499505997E0,4.689932466E-1,9.797609587E0
8.094452870E0,-2.335394859E0,-9.480362892E0,4.881358147E-1,9.775971885E0
8.096867870E0,-2.328216314E0,-9.482755661E0,4.953143001E-1,9.776941362E0
8.099282818E0,-2.328216314E0,-9.485149384E0,5.024927258E-1,9.779629286E0
8.101697766E0,-2.340180635E0,-9.470791817E0,5.168496966E-1,9.769313008E0
8.104112714E0,-2.323430777E0,-9.456435204E0,5.264210105E-1,9.751903220E0
8.106527714E0,-2.309073925E0,-9.458827972E0,5.288137794E-1,9.750943186E0
8.108942662E0,-2.313859463E0,-9.473184586E0,5.359922647E-1,9.766394397E0
8.111357610E0,-2.280359983E0,-9.458827972E0,5.359922647E-1,9.744575721E0
8.113772610E0,-2.289931297E0,-9.458827972E0,5.383850932E-1,9.746951855E0
8.116187558E0,-2.270788670E0,-9.473184586E0,5.479564071E-1,9.756944378E0
8.118602505E0,-2.258824587E0,-9.458827972E0,5.623133183E-1,9.741042624E0
8.121017453E0,-2.268395901E0,-9.463613510E0,5.623133183E-1,9.747912438E0
8.123432453E0,-2.266003132E0,-9.487542152E0,5.862415433E-1,9.771995980E0
8.125847401E0,-2.270788670E0,-9.489934921E0,5.910272002E-1,9.775717833E0
8.128262349E0,-2.285145521E0,-9.487542152E0,5.982056856E-1,9.777177312E0
8.130677297E0,-2.294716835E0,-9.501898766E0,6.029912829E-1,9.793640998E0
8.133092297E0,-2.313859463E0,-9.485149384E0,6.053841114E-1,9.782049599E0
8.135507245E0,-2.330609322E0,-9.497113228E0,6.101697683E-1,9.797918484E0
8.137922193E0,-2.340180635E0,-9.494720459E0,6.149554253E-1,9.798180044E0
8.140337141E0,-2.366501570E0,-9.477970123E0,6.269195080E-1,9.789038533E0
8.142752141E0,-2.368894339E0,-9.497113228E0,6.317051649E-1,9.808459179E0
8.145167089E0,-2.388036966E0,-9.487542152E0,6.364908218E-1,9.804146940E0
8.147582037E0,-2.433500528E0,-9.497113228E0,6.101697683E-1,9.822901386E0
8.149997037E0,-2.462214470E0,-9.501898766E0,6.149554253E-1,9.834975873E0
8.152411985E0,-2.486142635E0,-9.489934921E0,6.029912829E-1,9.828701262E0
8.154826933E0,-2.512463808E0,-9.499505997E0,5.910272002E-1,9.843901753E0
8.157241880E0,-2.548356056E0,-9.499505997E0,5.742774606E-1,9.852133138E0
8.159656880E0,-2.572284460E0,-9.489934921E0,5.575276613E-1,9.848164765E0
8.162071828E0,-2.608176708E0,-9.501898766E0,5.527420044E-1,9.868849458E0
8.164486776E0,-2.622533560E0,-9.480362892E0,5.264210105E-1,9.850486380E0
8.166901776E0,-2.644068956E0,-9.499505997E0,4.953143001E-1,9.873046697E0
8.169316724E0,-2.663211584E0,-9.501898766E0,4.737788737E-1,9.879435334E0
8.171731672E0,-2.679961443E0,-9.489934921E0,4.689932466E-1,9.872234439E0
8.174146672E0,-2.696711063E0,-9.494720459E0,4.618147612E-1,9.881054601E0
8.176561620E0,-2.713460922E0,-9.475577354E0,4.402793646E-1,9.866269928E0
8.178976568E0,-2.720639229E0,-9.458827972E0,4.283152521E-1,9.851637345E0
8.181391516E0,-2.742174864E0,-9.449256897E0,3.948157430E-1,9.847022817E0
8.183806464E0,-2.737389088E0,-9.434899330E0,3.972085714E-1,9.832008901E0
8.186221464E0,-2.732603550E0,-9.430113792E0,3.852444589E-1,9.825608459E0
8.188636412E0,-2.730210543E0,-9.439684868E0,3.708875179E-1,9.833578065E0
8.191051360E0,-2.742174864E0,-9.446864128E0,3.469592929E-1,9.842923630E0
8.193466360E0,-2.734996319E0,-9.427721024E0,3.373879790E-1,9.822217632E0
8.195881308E0,-2.734996319E0,-9.427721024E0,3.254238665E-1,9.821813949E0
8.198296255E0,-2.734996319E0,-9.415757179E0,3.278166950E-1,9.810410384E0
8.200711203E0,-2.718246460E0,-9.418149948E0,3.206382394E-1,9.807814290E0
8.203126203E0,-2.711068153E0,-9.406186104E0,3.062812984E-1,9.793877464E0
8.205541151E0,-2.706282377E0,-9.403793335E0,2.967100143E-1,9.789960686E0
8.207956099E0,-2.701496840E0,-9.410971642E0,2.823530734E-1,9.795110804E0
8.210371099E0,-2.687139750E0,-9.430113792E0,2.943171859E-1,9.809912781E0
8.212786047E0,-2.658426046E0,-9.430113792E0,2.967100143E-1,9.802158539E0
8.215200995E0,-2.672782898E0,-9.410971642E0,2.991028428E-1,9.787727937E0
8.217615943E0,-2.660818815E0,-9.439684868E0,3.062812984E-1,9.812309382E0
8.220030943E0,-2.651247501E0,-9.432506561E0,3.086741269E-1,9.802885956E0
8.222445891E0,-2.639283419E0,-9.430113792E0,3.134597540E-1,9.797505811E0
8.224860839E0,-2.634497643E0,-9.434899330E0,3.110669553E-1,9.800748229E0
8.227275839E0,-2.624926329E0,-9.439684868E0,3.182454109E-1,9.803018350E0
8.229690787E0,-2.596212626E0,-9.427721024E0,3.302095234E-1,9.784236405E0
8.232105735E0,-2.589034081E0,-9.425328255E0,3.397808075E-1,9.780355882E0
8.234520683E0,-2.610569477E0,-9.422935486E0,3.349951804E-1,9.783609147E0
8.236935683E0,-2.593819857E0,-9.413364410E0,3.541377485E-1,9.770606149E0
8.239350630E0,-2.577069998E0,-9.418149948E0,3.756731451E-1,9.771589867E0
8.241765578E0,-2.555534601E0,-9.410971642E0,3.876372576E-1,9.759477803E0
8.244180526E0,-2.560320139E0,-9.403793335E0,3.900300860E-1,9.753906488E0
8.246595526E0,-2.541177750E0,-9.403793335E0,4.067798555E-1,9.749583750E0
8.249010474E0,-2.529213428E0,-9.379864693E0,4.235295951E-1,9.724101991E0
8.251425422E0,-2.529213428E0,-9.389435768E0,4.378865361E-1,9.733969860E0
8.253840422E0,-2.519642353E0,-9.410971642E0,4.474578202E-1,9.752702360E0
8.256255370E0,-2.507678032E0,-9.408578873E0,4.689932466E-1,9.748320890E0
8.258670318E0,-2.486142635E0,-9.396614075E0,4.761717021E-1,9.731598058E0
8.261085266E0,-2.490928411E0,-9.382257462E0,4.785645306E-1,9.719079351E0
8.263500266E0,-2.483749866E0,-9.387042999E0,4.977070987E-1,9.722823768E0
8.265915214E0,-2.459821701E0,-9.387042999E0,5.120640397E-1,9.717484688E0
8.268330162E0,-2.457428932E0,-9.396614075E0,5.264210105E-1,9.726892212E0
8.270745162E0,-2.450250387E0,-9.391828537E0,5.264210105E-1,9.720457258E0
8.273160110E0,-2.443071842E0,-9.391828537E0,5.359922647E-1,9.719173370E0
8.275575058E0,-2.445464849E0,-9.382257462E0,5.647061467E-1,9.712154572E0
8.277990005E0,-2.433500528E0,-9.387042999E0,5.790630579E-1,9.714618629E0
8.280405005E0,-2.426322222E0,-9.379864693E0,5.790630579E-1,9.705885596E0
8.282819953E0,-2.414358139E0,-9.387042999E0,5.862415433E-1,9.710271914E0
8.285234901E0,-2.428714991E0,-9.389435768E0,5.814558864E-1,9.715876260E0
8.287649849E0,-2.438286304E0,-9.382257462E0,6.029912829E-1,9.712651217E0
8.290064849E0,-2.452643156E0,-9.375079155E0,6.149554253E-1,9.710084335E0
8.292479797E0,-2.464607239E0,-9.384650230E0,6.149554253E-1,9.722351514E0
8.294894745E0,-2.464607239E0,-9.379864693E0,6.077769399E-1,9.717280654E0
8.297309745E0,-2.478964329E0,-9.382257462E0,6.029912829E-1,9.722942852E0
8.299724693E0,-2.512463808E0,-9.384650230E0,5.910272002E-1,9.733110884E0
8.302139641E0,-2.514856577E0,-9.377471924E0,5.934200287E-1,9.726953820E0
8.304554589E0,-2.524427891E0,-9.384650230E0,5.838487148E-1,9.735772976E0
8.306969589E0,-2.538784742E0,-9.396614075E0,5.742774606E-1,9.750465560E0
8.309384537E0,-2.574677229E0,-9.408578873E0,5.503492355E-1,9.770015533E0
8.311799485E0,-2.605783939E0,-9.408578873E0,5.383850932E-1,9.777592999E0
8.314214485E0,-2.620140791E0,-9.387042999E0,5.120640397E-1,9.759299340E0
8.316629433E0,-2.620140791E0,-9.394221306E0,5.072783828E-1,9.765954283E0
8.319044380E0,-2.639283419E0,-9.399007797E0,4.785645306E-1,9.774261535E0
8.321459328E0,-2.663211584E0,-9.396614075E0,4.642075896E-1,9.777757447E0
8.323874328E0,-2.701496840E0,-9.391828537E0,4.570291340E-1,9.783322752E0
8.326289276E0,-2.737389088E0,-9.401400566E0,4.354937077E-1,9.801494090E0
8.328704224E0,-2.742174864E0,-9.418149948E0,4.091726840E-1,9.817764191E0
8.331119172E0,-2.742174864E0,-9.418149948E0,3.972085714E-1,9.817272843E0
8.333534172E0,-2.756531715E0,-9.425328255E0,4.019941986E-1,9.828371134E0
8.335949120E0,-2.775674343E0,-9.439684868E0,4.019941986E-1,9.847518357E0
8.338364068E0,-2.806781054E0,-9.456435204E0,3.804588020E-1,9.871521440E0
8.340779068E0,-2.809173822E0,-9.454042435E0,3.708875179E-1,9.869545758E0
8.343194016E0,-2.813959360E0,-9.446864128E0,3.852444589E-1,9.864584250E0
8.345608964E0,-2.830709219E0,-9.442078590E0,3.732803464E-1,9.864334798E0
8.348023912E0,-2.842673302E0,-9.461220741E0,3.661018610E-1,9.885824194E0
8.350438912E0,-2.868994236E0,-9.468399048E0,3.445664644E-1,9.899516882E0
8.352853860E0,-2.868994236E0,-9.466006279E0,3.373879790E-1,9.896981027E0
8.355268808E0,-2.868994236E0,-9.468399048E0,3.421736360E-1,9.899433885E0
8.357683755E0,-2.859423161E0,-9.466006279E0,3.349951804E-1,9.894129444E0
8.360098755E0,-2.871387243E0,-9.463613510E0,3.206382394E-1,9.894829673E0
8.362513703E0,-2.873780012E0,-9.461220741E0,3.182454109E-1,9.893158728E0
