"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.670566792E0,-6.075865173E-1,-9.311536560E0,-2.889740753E0,9.768545240E0
2.680491792E0,5.336402893E-1,-9.381141815E0,-2.828218689E0,9.812716987E0
2.690416792E0,1.255139923E0,-9.229656830E0,-2.590962067E0,9.668248334E0
2.700341792E0,1.519340515E0,-9.011260986E0,-2.676584015E0,9.522359065E0
2.710266792E0,2.040556641E0,-9.202263794E0,-3.301833801E0,9.987373868E0
2.720191792E0,2.114053802E0,-9.422455902E0,-3.753444672E0,1.036051377E1
2.730116792E0,1.857936401E0,-9.552535400E0,-3.525468750E0,1.035044879E1
2.740041792E0,1.810634766E0,-9.475894775E0,-2.739153900E0,1.002865615E1
2.749966792E0,1.539698181E0,-9.478738861E0,-1.782792664E0,9.767062535E0
2.759891792E0,9.232800293E-1,-9.640552368E0,-6.523434448E-1,9.706608468E0
2.769816792E0,9.985734558E-1,-9.540560303E0,4.260140991E-1,9.602131422E0
2.779740792E0,1.317859497E0,-9.333241425E0,8.282276917E-1,9.462140892E0
2.789665792E0,7.852670288E-1,-9.186247101E0,6.945556641E-2,9.220011073E0
2.799590792E0,5.313949585E-1,-9.222920837E0,-9.199868774E-1,9.283912173E0
2.809515792E0,8.141569519E-1,-9.572294312E0,-1.038989410E0,9.662875810E0
2.819440792E0,1.415007477E0,-9.739646301E0,-9.376501465E-1,9.886462665E0
2.829365792E0,1.832788696E0,-9.801767120E0,-1.468895416E0,1.007925626E1
2.839290792E0,2.230811005E0,-9.914333038E0,-1.921554108E0,1.034228638E1
2.849215792E0,2.646945648E0,-9.724827118E0,-1.915716248E0,1.025907172E1
2.859140792E0,2.305206299E0,-9.362879791E0,-1.741478577E0,9.798481602E0
2.869065792E0,1.677860870E0,-9.093290405E0,-1.895807648E0,9.439133124E0
2.878990792E0,9.939331055E-1,-9.082662506E0,-1.752405853E0,9.303418054E0
2.888915792E0,7.376660156E-1,-8.792266388E0,-1.650018768E0,8.976116160E0
2.898840792E0,9.842033386E-1,-8.677904205E0,-1.990560608E0,8.957511325E0
2.908765792E0,1.488354950E0,-8.732989655E0,-1.924847260E0,9.065613368E0
2.918690792E0,1.649120636E0,-8.988957367E0,-1.742825775E0,9.303676429E0
2.928615792E0,1.839973755E0,-8.959768066E0,-1.602268066E0,9.286022301E0
2.938540792E0,2.132465515E0,-8.837921448E0,-1.381028137E0,9.195841637E0
2.948465792E0,2.059567108E0,-8.773854675E0,-9.770182800E-1,9.065147944E0
2.958389792E0,1.673819275E0,-8.779991913E0,-6.541397095E-1,8.962021408E0
2.968314792E0,1.089135132E0,-8.950637054E0,-6.098318481E-1,9.037256990E0
2.978239792E0,5.707630920E-1,-9.345216522E0,-1.091979218E0,9.426094683E0
2.988164792E0,-1.592687988E-1,-9.563013611E0,-8.214916992E-1,9.599554390E0
2.998089792E0,-6.915618896E-1,-9.602381744E0,-4.882846069E-1,9.639627320E0
3.008014792E0,-3.680845642E-1,-9.076076202E0,-5.550457764E-1,9.100479179E0
3.017939792E0,5.628295898E-2,-8.116272125E0,-5.117857361E-1,8.132586650E0
3.027864792E0,1.826202393E-2,-7.157515869E0,-1.021475830E0,7.230060843E0
3.037789792E0,3.007246399E-1,-5.981561279E0,-1.369651794E0,6.143733123E0
3.047714792E0,2.953358459E-1,-5.222938843E0,-6.158193970E-1,5.267404194E0
3.057639792E0,-1.966909790E-1,-5.572761383E0,6.855743408E-1,5.618217596E0
3.067564792E0,-5.114863586E-1,-5.626948700E0,1.038240967E0,5.744746667E0
3.077489792E0,-5.183720398E-1,-6.234834595E0,1.554217987E0,6.446508012E0
3.087414792E0,1.473386078E0,-5.081782379E0,7.185058594E-1,5.339628204E0
3.097339792E0,2.512225800E0,-2.055974579E0,-3.315605164E-1,3.263164463E0
3.107264792E0,1.111289062E0,-2.602937164E0,-6.048921204E-1,2.894156136E0
3.117189792E0,8.939410400E-1,-3.693269806E0,-9.779164124E-1,3.923734567E0
3.127117917E0,2.292482758E0,-3.930227051E0,-2.230811005E0,5.067413502E0
3.137042917E0,5.361849976E-1,-7.158264313E0,-3.223546600E0,7.868894141E0
3.146967917E0,-1.500629425E0,-9.295819244E0,-4.950505371E0,1.063821637E1
3.156892917E0,-4.317920837E0,-1.111019623E1,-5.930367737E0,1.331353304E1
3.166817917E0,-1.000220032E1,-1.702903793E1,-1.310973816E0,1.979269553E1
3.176742917E0,-1.271665558E1,-1.987117767E1,3.538641357E-1,2.359453859E1
