Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
62.83210363,-7.298109055,-6.826723099,0.7489534616,10.02135097,
62.83451863,-7.267002583,-6.862615108,0.7274180651,10.021674,
62.83693363,-7.231110096,-6.86022234,0.70348984,9.992322139,
62.83934858,-7.164111137,-6.869793892,0.6771687865,9.948724243,
62.84176358,-7.125825882,-6.869793892,0.6436693072,9.918960268,
62.84417858,-7.094718933,-6.862615108,0.6077769399,9.889383989,
62.84659352,-7.073183537,-6.879364967,0.5910272002,9.884578941,
62.84900852,-7.046862602,-6.893722057,0.5359922647,9.872637137,
62.85142347,-7.025327206,-6.908079147,0.4929214716,9.865077366,
62.85383847,-7.027719975,-6.917650223,0.4259224236,9.870366891,
62.85625347,-7.025327206,-6.915257454,0.35174492,9.864062677,
62.85866842,-7.034898758,-6.920042992,0.2847459018,9.872075555,
62.86108342,-7.054041386,-6.903293133,0.2153540403,9.872250671,
62.86349842,-7.061219692,-6.884150982,0.1579262912,9.862925479,
62.86591337,-7.068397999,-6.910471916,0.08135596663,9.885519266,
62.86832837,-7.089933395,-6.891329288,0.01674975827,9.887257227,
62.87074332,-7.106683254,-6.886543751,-0.06221338734,9.896125616,
62.87315832,-7.113861561,-6.893722057,-0.1148554832,9.906746282,
62.87557332,-7.13061142,-6.87457943,-0.1722832322,9.906318341,
62.87798826,-7.137789726,-6.850651264,-0.2488535494,9.896534394,
62.88040326,-7.154539585,-6.845865726,-0.2991028428,9.906703626,
62.88281826,-7.161718369,-6.826723099,-0.3469592929,9.900239341,
62.88523321,-7.195217609,-6.79561615,-0.380458802,9.904357839,
62.88764821,-7.207181931,-6.783652306,-0.4235295951,9.906603217,
62.89006316,-7.207181931,-6.771687984,-0.4354937077,9.898933493,
62.89247816,-7.214360237,-6.750152588,-0.457029134,9.890421084,
62.89489316,-7.221538544,-6.704689026,-0.4809573591,9.865839744,
62.89730811,-7.233502865,-6.675975323,-0.471386075,9.854664633,
62.89972311,-7.24307394,-6.661618233,-0.471386075,9.851978604,
62.90213811,-7.235895634,-6.63290453,-0.4522434771,9.826399762,
62.90455305,-7.214360237,-6.601797581,-0.4235295951,9.788263495,
62.90696805,-7.192824841,-6.587440968,-0.3732803464,9.760658067,
62.909383,-7.176074982,-6.585047722,-0.3110669553,9.744519911,
62.911798,-7.173682213,-6.561119556,-0.2297109663,9.72433923,
62.914213,-7.161718369,-6.544369698,-0.1435693651,9.702556204,
62.91662795,-7.168896675,-6.520441532,-0.05742774159,9.690848015,
62.91904295,-7.180860519,-6.498906136,0.04067798331,9.685153249,
62.92145795,-7.180860519,-6.482156754,0.1387837082,9.674832034,
62.9238729,-7.171289444,-6.486942291,0.2632105052,9.673525332,
62.9262879,-7.171289444,-6.470192432,0.366101861,9.665651192,
62.9287029,-7.164111137,-6.455835342,0.4761717021,9.655518518,
62.93111785,-7.168896675,-6.441478729,0.5790630579,9.655104442,
62.93353285,-7.166503906,-6.419943333,0.6867401004,9.6460387,
62.93594779,-7.149754047,-6.405586243,0.7944171429,9.632321457,
62.93836279,-7.178467751,-6.400800705,0.8997012973,9.659715903,
62.94077779,-7.171289444,-6.388836384,0.9978070259,9.656098668,
62.94319274,-7.156932354,-6.36251545,1.076770186,9.636530371,
62.94560774,-7.159325123,-6.34815836,1.158126116,9.638273023,
62.94802274,-7.152146816,-6.324230194,1.227517962,9.625793057,
62.95043769,-7.142575741,-6.314659119,1.299302697,9.621823917,
62.95285269,-7.11625433,-6.314659119,1.349551916,9.609229201,
62.95526764,-7.11625433,-6.290730953,1.40697968,9.601768766,
62.95768264,-7.121040344,-6.278766632,1.450050473,9.603893605,
62.96009764,-7.104290485,-6.24766016,1.505085468,9.579638983,
62.96251259,-7.106683254,-6.250052929,1.552941918,9.590606711,
62.96492759,-7.11625433,-6.235695839,1.584048629,9.593445071,
62.96734253,-7.13061142,-6.238088608,1.600798368,9.608429846,
62.96975753,-7.123433113,-6.226124287,1.653440475,9.604258865,
62.97217253,-7.11625433,-6.206982136,1.684547186,9.591944649,
62.97458748,-7.113861561,-6.199803352,1.703689694,9.588907471,
62.97700248,-7.118647575,-6.190232277,1.734796405,9.591852663,
62.97941748,-7.106683254,-6.171089649,1.758724689,9.574988609,
62.98183243,-7.135396957,-6.149554253,1.770688772,9.5846881,
62.98424743,-7.135396957,-6.142375946,1.80658114,9.586782954,
62.98666243,-7.121040344,-6.130411625,1.811366796,9.569337069,
62.98907738,-7.128218651,-6.113661766,1.837687731,9.568984143,
62.99149238,-7.142575741,-6.094519138,1.840080619,9.567938567,
62.99390732,-7.147361279,-6.094519138,1.861616015,9.575674961,
62.99632232,-7.152146816,-6.072983742,1.871187329,9.567427953,
62.99873732,-7.154539585,-6.051448345,1.868794441,9.555095835,
63.00115227,-7.154539585,-6.053841114,1.864008784,9.555676724,
63.00356727,-7.142575741,-6.070590973,1.856830359,9.555955314,
63.00598222,-7.121040344,-6.056233883,1.85443759,9.530274036,
63.00839722,-7.135396957,-6.056233883,1.866401672,9.543338713,
63.01081222,-7.142575741,-6.034698486,1.859223247,9.533660636,
63.01322717,-7.156932354,-6.032305717,1.835294962,9.538275556,
63.01564217,-7.164111137,-6.051448345,1.835294962,9.555774331,
63.01805717,-7.197610378,-6.058627129,1.823330879,9.583167187,
63.02047212,-7.202396393,-6.037091732,1.818545222,9.572256636,
63.02288712,-7.226324558,-6.032305717,1.797009826,9.58320005,
63.02530207,-7.25743103,-6.039484501,1.777867198,9.607626656,
63.02771707,-7.293323517,-6.034698486,1.727617979,9.622620102,
63.03013207,-7.341179848,-6.032305717,1.701296926,9.652773956,
63.03254701,-7.362715244,-6.053841114,1.641476393,9.672280639,
63.03496201,-7.377072334,-6.063412666,1.581655741,9.679246059,
63.03737701,-7.420143127,-6.049055576,1.55054903,9.698133825,
63.03979196,-7.434499741,-6.053841114,1.50269258,9.704579518,
63.04220696,-7.451249599,-6.02752018,1.452443361,9.693384952,
63.04462191,-7.470392227,-6.034698486,1.380658627,9.702090707,
63.04703691,-7.496713161,-6.049055576,1.320838094,9.722982817,
63.04945191,-7.518248558,-6.058627129,1.258624673,9.737307643,
63.05186686,-7.518248558,-6.089733601,1.201196909,9.749450791,
63.05428186,-7.534998417,-6.077769279,1.136590719,9.747169795,
63.05669686,-7.5421772,-6.077769279,1.064806104,9.744615353,
63.0591118,-7.546962738,-6.101697922,0.9858429432,9.754960298,
63.0615268,-7.563712597,-6.125626087,0.9140582681,9.775916618,
63.06394175,-7.563712597,-6.128018856,0.8279166222,9.769739468,
63.06635675,-7.570890903,-6.135197163,0.7585247755,9.77416969,
63.06877175,-7.568498135,-6.1399827,0.6819544435,9.769678267,
63.0711867,-7.573283672,-6.15433979,0.6125625968,9.777819633,
63.0736017,-7.570890903,-6.171089649,0.5551348329,9.783093131,
63.0760167,-7.563712597,-6.183053493,0.4809573591,9.781166532,
63.07843165,-7.549355507,-6.206982136,0.418743968,9.782368952,
63.08084665,-7.525427341,-6.209374905,0.3589234054,9.763053794,
63.08326165,-7.508677483,-6.24766016,0.2847459018,9.772132584,
63.0856766,-7.51346302,-6.259624004,0.2081755698,9.781531388,
63.0880916,-7.494320393,-6.278766632,0.1507478207,9.778060824,
63.09050654,-7.491927624,-6.317051888,0.1076770201,9.800291751,
63.09292154,-7.463213921,-6.352943897,0.06460621208,9.801205648,
63.09533654,-7.446464062,-6.369693756,0.02153540403,9.799147378,
63.09775149,-7.420143127,-6.37687254,-0.01674975827,9.783828901,
63.10016649,-7.398607731,-6.393621922,-0.08135596663,9.778773769,
63.10258149,-7.365108013,-6.412764549,-0.1148554832,9.766348191,
63.10499644,-7.343572617,-6.441478729,-0.1435693651,9.769407308,
63.10741144,-7.314858913,-6.47497797,-0.1698904037,9.770433122,
63.10982639,-7.293323517,-6.486942291,-0.1962114573,9.762760222,
63.11224139,-7.281359196,-6.508477688,-0.2057827413,9.768358106,
63.11465639,-7.267002583,-6.549155712,-0.2249253243,9.78526231,
63.11707134,-7.24307394,-6.577869415,-0.2392822653,9.787121239,
63.11948634,-7.202396393,-6.577869415,-0.2273181528,9.756769618,
63.12190128,-7.183253765,-6.587440968,-0.2033899277,9.748583519,
63.12431628,-7.156932354,-6.63290453,-0.1962114573,9.759897651,
63.12673128,-7.156932354,-6.647261143,-0.1746760458,9.769251411,
63.12914623,-7.109076023,-6.671189308,-0.1459621787,9.75012993,
63.13156123,-7.092326164,-6.68076086,-0.1268195957,9.744215684,
63.13397623,-7.063612461,-6.66640377,-0.09092725813,9.713075105,
63.13639118,-7.058826923,-6.678368092,-0.05024927482,9.71751835,
63.13880618,-7.046862602,-6.678368092,0.01196411345,9.708708258,
63.14122113,-7.042077065,-6.697510719,0.07417750359,9.718693406,
63.14363613,-7.034898758,-6.690331936,0.1339980662,9.709186239,
63.14605113,-7.022934437,-6.704689026,0.1818545163,9.711206624,
63.14846608,-6.994220734,-6.733402729,0.2464607358,9.711775269,
63.15088108,-6.984649181,-6.752545357,0.2943171859,9.719506962,
63.15329608,-6.967899323,-6.774080753,0.3302095234,9.723622234,
63.15571102,-6.946363926,-6.783652306,0.3613162339,9.715989904,
63.15812602,-6.927221775,-6.79561615,0.3996013701,9.712182125,
63.16054097,-6.908079147,-6.783652306,0.4354937077,9.691705262,
63.16295597,-6.903293133,-6.790830612,0.471386075,9.695000841,
63.16537097,-6.893722057,-6.783652306,0.5048855543,9.684846505,
63.16778592,-6.881757736,-6.781259537,0.5264210105,9.675804335,
63.17020092,-6.869793892,-6.776473522,0.5431707501,9.664869165,
63.17261592,-6.872186661,-6.762116909,0.5814558864,9.65874037,
63.17503087,-6.862615108,-6.750152588,0.5958128572,9.644430468,
63.17744587,-6.848258495,-6.719046116,0.6173482537,9.613810066,
63.17986082,-6.841079712,-6.73100996,0.6412764788,9.618633075,
63.18227582,-6.805187702,-6.709474564,0.6364908218,9.577721501,
63.18469082,-6.793223381,-6.687939167,0.6436693072,9.554617961,
63.18710576,-6.798008919,-6.690331936,0.6699903607,9.561503739,
63.18952076,-6.788437843,-6.699903488,0.6987041831,9.563460809,
63.19193576,-6.800402164,-6.685546398,0.7106683254,9.562795078,
63.19435071,-6.805187702,-6.690331936,0.7154539824,9.569900495,
63.19676571,-6.80997324,-6.675975323,0.7417750359,9.565281608,
63.19918071,-6.855436802,-6.678368092,0.7824530005,9.602595837,
63.20159566,-6.869793892,-6.671189308,0.7920243144,9.608649094,
63.20401066,-6.910471916,-6.678368092,0.7968099117,9.643138934,
63.20642561,-6.939185619,-6.671189308,0.8327022791,9.661804021,
63.20884061,-6.953542709,-6.659225464,0.8470591903,9.66512024,
63.21125561,-6.967899323,-6.652047157,0.9044869542,9.675714392,
63.21367055,-6.994220734,-6.647261143,0.9332008362,9.694125446,
63.21608555,-7.013363361,-6.642475605,0.9643075466,9.707710175,
63.21850055,-7.032505512,-6.623332977,0.9834501147,9.710398943,
63.2209155,-7.044469833,-6.613761902,1.000199914,9.714257645,
63.2233305,-7.056434155,-6.592226505,1.026520967,9.711048274,
63.22574545,-7.094718933,-6.570691109,1.048056364,9.726635622,
63.22816045,-7.099504948,-6.549155712,1.067198873,9.717681024,
63.23057545,-7.118647575,-6.534798622,1.079162955,9.723339396,
63.2329904,-7.142575741,-6.506084919,1.088734269,9.722698776,
63.2354054,-7.159325123,-6.465406895,1.083948612,9.707335738,
63.23782035,-7.190432072,-6.460621357,1.091127157,9.727923734,
63.24023535,-7.204789162,-6.434299946,1.093519926,9.721367624,
63.24265035,-7.221538544,-6.407979012,1.095912814,9.716678385,
