,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
76,0.151699896,-5.63604641,-2.429377079,7.251203537,9.499833938,1
77,0.153699896,-5.603370667,-2.416228294,7.208931446,9.444819458,1
78,0.155699896,-5.550956726,-2.372634649,7.213432789,9.406175012,1
79,0.157699896,-5.514928818,-2.358374834,7.239424229,9.401363459,1
80,0.159699896,-5.514143467,-2.357809782,7.313309669,9.457776877,1
81,0.161699896,-5.640403748,-2.476993084,7.485461712,9.694420365,1
82,0.163699896,-5.62976408,-2.514553547,7.482474327,9.695599269,1
83,0.165699896,-5.591188908,-2.507811308,7.420330048,9.623502947,1
84,0.167699896,-5.521584511,-2.506011009,7.368404865,9.542608498,1
85,0.169699896,-5.482147694,-2.499249697,7.366690636,9.516739111,1
86,0.171699896,-5.454699993,-2.498052597,7.414392471,9.537674481,1
87,0.173699896,-5.452957153,-2.494116545,7.45677948,9.568642499,1
88,0.175699896,-5.47476387,-2.472587824,7.536793709,9.637945289,1
89,0.177699896,-5.551598072,-2.444058657,7.678874969,9.785641761,1
90,0.179699896,-5.67443037,-2.45071435,7.776894093,9.934044623,1
91,0.181699896,-5.789783001,-2.461383104,7.82584095,10.04110455,1
92,0.183699896,-5.917633533,-2.479138374,7.803210735,10.10220825,1
93,0.185699896,-6.030237198,-2.483610868,7.772871494,10.14640896,1
94,0.187699896,-6.140303612,-2.515099287,7.731413364,10.18841526,1
95,0.189699896,-6.273066998,-2.561805487,7.708649635,10.26340568,1
96,0.191699896,-6.366613388,-2.602152586,7.701696873,10.32574931,1
97,0.193699896,-6.445257664,-2.635125399,7.715305328,10.39284218,1
98,0.195699896,-6.569421291,-2.664152861,7.735531807,10.49254301,1
99,0.197699896,-6.644101143,-2.666115999,7.741402149,10.54426677,1
100,0.199699896,-6.712862968,-2.639482975,7.687800884,10.54190125,1
101,0.201699896,-6.746256828,-2.602133274,7.621452808,10.50569473,1
102,0.203699896,-6.760564804,-2.538801908,7.550287724,10.44785128,1
103,0.205699896,-6.763428211,-2.443330765,7.493803024,10.38609215,1
104,0.207699896,-6.767680168,-2.363948584,7.464163303,10.3490812,1
105,0.209699896,-6.752501011,-2.270775795,7.455323696,10.31186424,1
106,0.211699896,-6.715007782,-2.160910606,7.43915844,10.25192384,1
107,0.213699896,-6.650134563,-2.070275784,7.411414146,10.17051578,1
108,0.215699896,-6.598008156,-1.983126879,7.389847279,10.10328395,1
109,0.217699896,-6.506195545,-1.881794691,7.341905594,9.988759156,1
110,0.219699896,-6.435939789,-1.797221899,7.304498672,9.899849917,1
111,0.221699896,-6.365808487,-1.722915411,7.265616894,9.812295555,1
112,0.223699896,-6.251595497,-1.639980197,7.255494118,9.716695745,1
113,0.225699896,-6.167051792,-1.579972029,7.266373634,9.660694862,1
114,0.227699896,-6.04941988,-1.494211674,7.341810226,9.629658707,1
115,0.229699896,-5.964598179,-1.433379889,7.439004898,9.642085003,1
116,0.231699896,-5.883300781,-1.387162089,7.529122353,9.65531616,1
117,0.233699896,-5.793546677,-1.349410415,7.677859783,9.712652697,1
118,0.235699896,-5.705440044,-1.312300324,7.804187775,9.75599944,1
119,0.237699896,-5.618396282,-1.274672985,7.893309593,9.772180122,1
120,0.239699896,-5.498667717,-1.234335423,8.029568672,9.809837086,1
121,0.241699896,-5.39533329,-1.22855103,8.117655754,9.82421976,1
122,0.243699896,-5.306901455,-1.218236804,8.18397522,9.829789131,1
123,0.245699896,-5.221763611,-1.217480302,8.269294739,9.855471017,1
124,0.247699896,-5.193291664,-1.225275755,8.337883949,9.899085197,1
125,0.249699896,-5.159945488,-1.238118291,8.430664062,9.961629931,1
126,0.251699896,-5.149525166,-1.260662079,8.512488365,10.02842642,1
127,0.253699896,-5.158671379,-1.292552829,8.588307381,10.10156458,1
128,0.255699896,-5.191280365,-1.331856132,8.663840294,10.18751006,1
129,0.257699896,-5.226063251,-1.355932236,8.709483147,10.24721357,1
130,0.259699896,-5.293091297,-1.384815812,8.693039894,10.27148835,1
131,0.261699896,-5.400198936,-1.405204892,8.62690258,10.27424924,1
132,0.263699896,-5.485508919,-1.418727279,8.566645622,10.27088177,1
133,0.265699896,-5.578059196,-1.414724231,8.483498573,10.25114321,1
134,0.267699896,-5.69863081,-1.434758902,8.35693264,10.21622481,1
135,0.269699896,-5.789543629,-1.449085832,8.29123497,10.21583293,1
136,0.271699896,-5.89508009,-1.47198391,8.202104568,10.20750828,1
137,0.273699896,-5.971598625,-1.493397713,8.159985542,10.22133019,1
138,0.275699896,-6.048710823,-1.505770922,8.120461464,10.23699873,1
139,0.277699896,-6.155368328,-1.518038869,8.063699722,10.25749748,1
140,0.279699896,-6.254133701,-1.527692318,8.007330894,10.27450146,1
141,0.281699896,-6.358645439,-1.506785989,7.956429958,10.29599697,1
142,0.283699896,-6.529457569,-1.462541223,7.883397579,10.34025147,1
143,0.285699896,-6.65929985,-1.416812062,7.842533112,10.38551667,1
144,0.287699896,-6.77735281,-1.380602002,7.773139477,10.40481957,1
145,0.289699896,-6.91725111,-1.33340764,7.658821106,10.40595405,1
146,0.291699896,-7.02124548,-1.291681409,7.560161114,10.39819047,1
147,0.293699896,-7.167464256,-1.222603917,7.443496704,10.40542875,1
148,0.295699896,-7.30287075,-1.190071583,7.378000259,10.44907074,1
149,0.297699896,-7.435796738,-1.151553631,7.262322426,10.4574603,1
150,0.299699896,-7.554405212,-1.07518816,7.069378376,10.40197954,1
151,0.301699896,-7.597481728,-0.9939768314,6.890071869,10.3045043,1
152,0.303699896,-7.609912395,-0.9063298106,6.682322502,10.16787266,1
153,0.305699896,-7.615926743,-0.8012722731,6.418059826,9.991790096,1
154,0.307699896,-7.60230875,-0.7561655045,6.287029743,9.89412086,1
155,0.309699896,-7.576815605,-0.7417045236,6.2058568,9.821961054,1
156,0.311699896,-7.564489841,-0.7134721279,6.128332615,9.761506527,1
157,0.313699896,-7.549157143,-0.7100340724,6.096978664,9.729700447,1
158,0.315699896,-7.539647579,-0.7151671648,6.042342663,9.688532115,1
159,0.317699896,-7.512890339,-0.6953049302,5.967643738,9.619757896,1
160,0.319699896,-7.478930473,-0.6590471268,5.887456894,9.5410111,1
161,0.321699896,-7.421929836,-0.623344779,5.749685287,9.409170108,1
162,0.323699896,-7.365243912,-0.5933502316,5.651292801,9.302472397,1
163,0.325699896,-7.300361156,-0.5522848368,5.568759918,9.198444357,1
164,0.327699896,-7.196194649,-0.4958870411,5.478316307,9.057763021,1
165,0.329699896,-7.101154327,-0.4551281631,5.438515186,8.956058388,1
166,0.331699896,-6.952302456,-0.415106684,5.416364193,8.822914715,1
167,0.333699896,-6.841814518,-0.3865007758,5.423048973,8.738951248,1
168,0.335699896,-6.742129326,-0.3711587191,5.436131001,8.668655426,1
169,0.337699896,-6.598065376,-0.3530489802,5.460838795,8.572040051,1
170,0.339699896,-6.473423481,-0.3539204597,5.451405525,8.470436438,1
171,0.341699896,-6.359947681,-0.3698179722,5.445659637,8.38098495,1
172,0.343699896,-6.243800163,-0.3866060972,5.43507719,8.287012056,1
173,0.345699896,-6.159572124,-0.4096766412,5.42023325,8.215052781,1
174,0.347699896,-6.084403992,-0.4396520257,5.427549839,8.165265647,1
175,0.349699896,-5.993117809,-0.4687463939,5.450965405,8.114814114,1
176,0.351699896,-5.920352936,-0.5047456026,5.496972084,8.094569111,1
177,0.353699896,-5.841899872,-0.5525530577,5.55774641,8.082181275,1
178,0.355699896,-5.71091795,-0.6086348295,5.630779266,8.043052613,1
179,0.357699896,-5.597212315,-0.6424984336,5.672668457,7.995045801,1
180,0.359699896,-5.44835043,-0.6842054129,5.705267429,7.918505913,1
181,0.361699896,-5.327731133,-0.7072759271,5.732561588,7.857939973,1
182,0.363699896,-5.192257404,-0.7263050675,5.757308006,7.786761296,1
183,0.365699896,-5.012366772,-0.738247335,5.807758808,7.707067676,1
184,0.367699896,-4.882648945,-0.745305419,5.852482319,7.658151878,1
185,0.369699896,-4.784496307,-0.7573147416,5.926875114,7.654592031,1
186,0.371699896,-4.652268887,-0.7841776609,6.040197372,7.664367208,1
187,0.373699896,-4.570780277,-0.7990983129,6.137708664,7.694287368,1
188,0.375699896,-4.520789146,-0.8258176446,6.242890835,7.751980087,1
189,0.377699896,-4.455206871,-0.8504874706,6.363577843,7.814558219,1
190,0.379699896,-4.433764458,-0.8744965196,6.434972763,7.863325371,1
191,0.381699896,-4.440727234,-0.9138380885,6.501674652,7.926344157,1
192,0.383699896,-4.479589939,-0.9373778701,6.528356075,7.972755881,1
193,0.385699896,-4.57351923,-0.9672287703,6.544693947,8.042737625,1
194,0.387699896,-4.765227318,-1.025168419,6.523375988,8.143266909,1
195,0.389699896,-4.92956543,-1.070236921,6.482281685,8.21376882,1
196,0.391699896,-5.116399288,-1.102233052,6.431659222,8.292086572,1
197,0.393699896,-5.397737503,-1.189247966,6.374561787,8.437115553,1
198,0.395699896,-5.569037437,-1.276789427,6.239146233,8.459983152,1
199,0.397699896,-5.690117359,-1.40937078,5.929719448,8.338185312,1
200,0.399699896,-5.823091507,-1.603099942,5.558465004,8.208218889,1
201,0.401699896,-5.918820858,-1.725644827,5.406260967,8.199874881,1
202,0.403699896,-6.031386852,-1.850746751,5.339041233,8.264880652,1
203,0.405699896,-6.105894566,-1.91309166,5.329502583,8.327392504,1
204,0.407699896,-6.177634239,-1.976212382,5.338840008,8.400701923,1
205,0.409699896,-6.232020855,-2.030819416,5.331791401,8.449278725,1
206,0.411699896,-6.25924778,-2.046228409,5.322502136,8.467246451,1
207,0.413699896,-6.278573513,-2.071089745,5.304650784,8.476391805,1
208,0.415699896,-6.249383926,-2.057146072,5.328669548,8.466485019,1
209,0.417699896,-6.213777065,-2.041593313,5.38788271,8.473984232,1
210,0.419699896,-6.206929684,-2.038030624,5.447105885,8.505910148,1
211,0.421699896,-6.157245159,-2.00452137,5.5189991,8.508179884,1
212,0.423699896,-6.125555515,-1.977773428,5.591936111,8.526650431,1
213,0.425699896,-6.07084322,-1.941046357,5.650756359,8.51785453,1
214,0.427699896,-5.971483707,-1.905420661,5.695623875,8.469319742,1
215,0.429699896,-5.900519371,-1.858877301,5.732131004,8.433793898,1
216,0.431699896,-5.771366596,-1.786965132,5.760056496,8.347464741,1
217,0.433699896,-5.666040897,-1.714612246,5.759548664,8.259316886,1
218,0.435699896,-5.543869495,-1.661058784,5.795088291,8.190033795,1
219,0.437699896,-5.399873257,-1.582146049,5.839362144,8.109251973,1
220,0.439699896,-5.290161133,-1.512771606,5.879986763,8.052858317,1
221,0.441699896,-5.142888546,-1.432393432,5.96223259,8.003078845,1
222,0.443699896,-5.045090199,-1.366265655,6.048174858,7.993749812,1
223,0.445699896,-4.95422554,-1.299141765,6.138647079,7.994692489,1
224,0.447699896,-4.880867481,-1.24102962,6.228391171,8.009736479,1
225,0.449699896,-4.770130634,-1.198460817,6.359526157,8.039529062,1
226,0.451699896,-4.683566093,-1.16947186,6.468826771,8.071503923,1
227,0.453699896,-4.589014053,-1.149676561,6.616549015,8.13385069,1
228,0.455699896,-4.538151741,-1.146822691,6.693440914,8.167752125,1
229,0.457699896,-4.503838539,-1.156466484,6.751553059,8.197892718,1
230,0.459699896,-4.461824894,-1.161772013,6.773455143,8.193734812,1
231,0.461699896,-4.44174242,-1.156409025,6.768963814,8.178338992,1
232,0.463699896,-4.434252739,-1.155594945,6.748517036,8.157234778,1
233,0.465699896,-4.421084881,-1.138596177,6.729382992,8.131850234,1
234,0.467699896,-4.39537096,-1.103794098,6.730244637,8.113805529,1
235,0.469699896,-4.375700474,-1.074986935,6.742234707,8.10925893,1
236,0.471699896,-4.366841793,-1.034879327,6.752405167,8.107728289,1
237,0.473699896,-4.353080273,-0.9968881011,6.770467281,8.110630121,1
238,0.475699896,-4.334204197,-0.9636948705,6.807797909,8.127739304,1
239,0.477699896,-4.298272133,-0.966874361,6.864348412,8.156547583,1
240,0.479699896,-4.276159286,-0.9834327102,6.924088955,8.197297481,1
241,0.481699896,-4.236320019,-0.9969838858,7.009542465,8.250701167,1
242,0.483699896,-4.227192879,-1.019135118,7.066448212,8.297137238,1
243,0.485699896,-4.234509945,-1.054071307,7.122855663,8.353275621,1
244,0.487699896,-4.29795599,-1.088451982,7.189567566,8.446717421,1
245,0.489699896,-4.387058735,-1.122009158,7.200025558,8.505619139,1
246,0.491699896,-4.544539452,-1.146238446,7.209563732,8.599099407,1
247,0.493699896,-4.689685345,-1.185723662,7.199000359,8.673217131,1
248,0.495699896,-4.840931892,-1.23455584,7.194077969,8.758624751,1
249,0.497699896,-5.046354294,-1.313526154,7.18792963,8.880167509,1
250,0.499699896,-5.209868908,-1.385409594,7.207476139,9.000544765,1
251,0.501699896,-5.346903801,-1.472692609,7.250600815,9.128494725,1
252,0.503699896,-5.52601862,-1.584865689,7.309220314,9.29910655,1
253,0.505699896,-5.661319733,-1.660005331,7.330461502,9.409666553,1
254,0.507699896,-5.789668083,-1.735432386,7.340765953,9.508881473,1
255,0.509699896,-5.973054409,-1.852480054,7.375711918,9.670066578,1
256,0.511699896,-6.122299194,-1.916874528,7.40055418,9.794138939,1
257,0.513699896,-6.29511261,-1.98578918,7.422312737,9.932901278,1
258,0.515699896,-6.546772003,-2.055814743,7.435605049,10.1180443,1
259,0.517699896,-6.765870094,-2.099896669,7.421422005,10.25982791,1
260,0.519699896,-7.076972961,-2.16054678,7.361930847,10.43788937,1
261,0.521699896,-7.318394661,-2.178570271,7.3070364,10.56872035,1
262,0.523699896,-7.547155857,-2.204063654,7.242507935,10.6897792,1
263,0.525699896,-7.835063457,-2.225620985,7.134117603,10.82761479,1
264,0.527699896,-8.037517548,-2.23778367,7.069847584,10.93581771,1
265,0.529699896,-8.226965904,-2.247801065,7.041912079,11.06002276,1
266,0.531699896,-8.477561951,-2.267318487,7.056028366,11.26043188,1
267,0.533699896,-8.64977169,-2.285926342,7.08458662,11.41207155,1
268,0.535699896,-8.816552162,-2.29093504,7.12357378,11.56396467,1
269,0.537699896,-9.028515816,-2.290638208,7.158950329,11.74783772,1
270,0.539699896,-9.156155586,-2.310059786,7.185746193,11.86619188,1
271,0.541699896,-9.297796249,-2.32399416,7.211957932,11.99426118,1
272,0.543699896,-9.377428055,-2.321580887,7.211900234,12.0555962,1
273,0.545699896,-9.439101219,-2.300607681,7.199163437,12.09203795,1
274,0.547699896,-9.495892525,-2.257962227,7.158356667,12.10423225,1
275,0.549699896,-9.506896019,-2.197743177,7.12678194,12.08313568,1
276,0.551699896,-9.498526573,-2.136882544,7.10460186,12.05253673,1
277,0.553699896,-9.470762253,-2.027726173,7.103749275,12.01125576,1
278,0.555699896,-9.437943459,-1.931708932,7.10846138,11.97232222,1
279,0.557699896,-9.415829659,-1.819085717,7.143349648,11.95802514,1
280,0.559699896,-9.366452217,-1.676640272,7.234291077,11.95309655,1
281,0.561699896,-9.311902046,-1.56300199,7.339396477,11.95914861,1
