,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
39,0.3898105833,-4.314328308,1.803898773,8.816965027,9.980298183,1
40,0.3997355833,-8.418493652,-0.6944059753,10.45066772,13.43762222,1
41,0.4096605833,-7.267088013,1.135239258,11.26707001,13.45534106,1
42,0.4195855833,-4.150568848,3.556604004,9.127419434,10.63891157,1
43,0.4295105833,-2.087259521,3.593128052,9.813592529,10.65710185,1
44,0.4394365833,-0.3861968994,3.271896057,9.943672028,10.47525967,1
45,0.4493615833,-1.159788208,2.012714539,8.723708954,9.027692198,1
46,0.4592865833,-2.682122498,-0.6725514221,8.898096313,9.317844413,1
47,0.4692115833,-2.667902069,-1.609303436,8.581804047,9.129891549,1
48,0.4791365833,-2.293829956,-0.9361532593,7.363038483,7.76867907,1
49,0.4890615833,-1.276844788,-0.149539032,7.804919586,7.910086237,1
50,0.4989865833,-0.4822970581,0.4445755005,8.943901062,8.967921946,1
51,0.5089115833,-1.524429932,0.4080514526,9.018895111,9.155919486,1
52,0.5188365833,-1.356628876,0.5489085388,6.720125427,6.87763246,1
53,0.5287615833,0.4029620361,1.482666779,6.334227905,6.517907819,1
54,0.5386865833,3.460054779,2.955903168,8.332572327,9.494266912,1
55,0.5486115833,2.966680756,2.311044159,10.51278854,11.16516201,1
56,0.5585365833,1.113684082,1.276096344,10.89763824,11.02847376,1
57,0.5684615833,0.8954379272,1.31980545,8.497529297,8.645906526,1
58,0.5783865833,3.382965088,2.161954193,7.574249268,8.572499675,1
59,0.5883115833,3.441194,2.186203766,5.032834167,6.476937765,1
60,0.5982365833,4.306544495,1.774709473,8.254285126,9.477823702,1
61,0.6081615833,4.223916321,2.190694427,11.35224289,12.30910353,1
62,0.6180865833,3.438649292,2.675536194,9.776769104,10.70364503,1
63,0.6280115833,3.421435089,3.212619324,9.711355133,10.78598904,1
64,0.6379365833,3.528462524,3.520079956,10.35711227,11.4939456,1
65,0.6478615833,3.519032135,3.312910767,10.14739838,11.23960225,1
66,0.6577865833,3.485501862,2.787054291,9.634415131,10.61783169,1
67,0.6677115833,3.524869995,2.415676575,9.468859406,10.38843108,1
68,0.6776365833,3.374133453,2.42914856,9.613608398,10.47411121,1
69,0.6875615833,3.109334106,2.699785767,9.570348358,10.41865488,1
70,0.6974865833,2.870281219,2.95799881,9.196126556,10.07755004,1
71,0.7074115833,2.68182312,3.121309204,8.934620361,9.836777287,1
72,0.7173365833,2.627486115,3.078198853,8.83298172,9.715994932,1
73,0.7272615833,2.69349884,2.969075775,8.662935333,9.545511801,1
74,0.7371865833,2.762056274,2.997217255,8.512498169,9.437949524,1
75,0.7471115833,2.875071259,3.199746094,8.448281708,9.48039417,1
76,0.7570365833,3.040477295,3.362158356,8.404871979,9.549370868,1
77,0.7669615833,3.288062439,3.347937927,8.383466492,9.607421787,1
78,0.7768865833,3.464545441,3.207679596,8.431516571,9.663475316,1
79,0.7868115833,3.628753967,3.03164566,8.379125519,9.62125123,1
80,0.7967330833,3.667223969,2.948418732,8.290210419,9.532538667,1
81,0.8066580833,3.662433929,2.919977875,8.242310028,9.480262005,1
82,0.8165830833,3.655697937,2.846929779,8.191116486,9.410819616,1
83,0.8265080833,3.649261322,2.899021454,8.190517731,9.423694301,1
84,0.8364330833,3.709436188,3.082839203,8.242759094,9.550229938,1
85,0.8463580833,3.759881287,3.124452667,8.315507812,9.64606562,1
86,0.8562830833,3.745211792,2.982248383,8.440048828,9.703341744,1
87,0.8662080833,3.924089813,2.764002228,8.431217194,9.701732451,1
88,0.8761330833,4.163442078,2.558180237,8.378077698,9.699006236,1
89,0.8860580833,4.229754181,2.480940857,8.362360382,9.694068244,1
90,0.8959830833,4.206103363,2.529290314,8.473279724,9.792092947,1
91,0.9059080833,4.221221924,2.701881409,8.466244354,9.838504518,1
92,0.9158330833,4.26029068,2.860401764,8.330177307,9.783855523,1
93,0.9257580833,4.298012238,2.935246124,8.247848511,9.75272188,1
94,0.9356830833,4.274810486,2.921624451,8.210725708,9.707003182,1
95,0.9456080833,4.22870636,2.872975616,8.136031036,9.608899385,1
96,0.9555330833,4.28364212,2.809058533,8.026309204,9.521661572,1
97,0.9654580833,4.336033173,2.782863007,8.003855896,9.518782453,1
98,0.9753830833,4.355343018,2.907104645,8.070018311,9.620055392,1
99,0.9853080833,4.52239563,3.138822784,8.179889832,9.859760056,1
100,0.9952330833,4.733606415,3.267555084,8.346194,10.13621725,1
101,1.005158083,4.902455292,3.233875122,8.421936493,10.2674744,1
102,1.015083083,5.071453857,3.11831543,8.429570618,10.31994167,1
103,1.025008083,5.111720123,2.960992584,8.381520538,10.25412338,1
104,1.034933083,4.973557434,2.887495422,8.327632599,10.12044308,1
105,1.044858083,4.869074707,2.827619934,8.243956604,9.983293218,1
106,1.054783083,4.770280151,2.698887634,8.19650528,9.860135191,1
107,1.064708083,4.649481354,2.556234283,8.216413879,9.780668055,1
108,1.074633083,4.575684814,2.425406342,8.155640259,9.66095003,1
109,1.084558083,4.528981934,2.195334778,8.053552551,9.496887955,1
110,1.094483083,4.52583847,1.887724457,7.909402313,9.306200215,1
111,1.104408083,4.557273102,1.654659119,7.80447052,9.187839519,1
112,1.114333083,4.496798859,1.608704681,7.763755188,9.115098757,1
113,1.124258083,4.379143524,1.681752777,7.686815186,9.005127323,1
114,1.134183083,4.342020721,1.744472351,7.585475922,8.912674833,1
115,1.144108083,4.398603058,1.769919434,7.53413269,8.901880647,1
116,1.154033083,4.482129364,1.834884338,7.46512619,8.8985613,1
117,1.163958083,4.496349792,1.9972966,7.469018097,8.943857473,1
118,1.173883083,4.616998901,2.131268005,7.525151367,9.082229091,1
119,1.183808083,4.990023193,2.015708313,7.464976501,9.202678178,1
120,1.193733083,5.058430939,1.803000641,7.448959808,9.182893721,1
121,1.203658083,4.806355133,1.816921692,7.551047516,9.133486338,1
122,1.213583083,4.743186493,1.990111542,7.643405457,9.213034735,1
123,1.223508083,4.812791748,2.06286026,7.546706543,9.185376231,1
124,1.233433083,5.006938019,1.938319244,7.431895294,9.168401032,1
125,1.243358083,5.038971405,1.772464142,7.473508759,9.1861959,1
126,1.253283083,4.961582336,1.799108734,7.547454987,9.209677969,1
127,1.263208083,5.132975922,1.881138153,7.502997437,9.283377246,1
128,1.273133083,5.393883362,1.76093811,7.401658173,9.326276023,1
129,1.283058083,5.469326477,1.542093201,7.34342926,9.285339889,1
130,1.292983083,5.543422394,1.522783356,7.244335327,9.248177946,1
131,1.302908083,5.875731354,1.564097443,7.113956451,9.358365036,1
132,1.312833083,6.47179184,1.263223114,6.976392517,9.599472632,1
133,1.322758083,6.491999817,0.8526269531,6.857988739,9.481827033,1
134,1.332683083,6.371201019,0.6712042236,6.590045929,9.190833634,1
135,1.342608083,6.672823792,0.5102888489,6.159391479,9.09533262,1
136,1.352533083,7.173083496,0.07035369873,5.649851074,9.131204392,1
137,1.362458083,7.092251587,-0.4531077576,5.14599884,8.774203284,1
138,1.372383083,6.813680878,-0.7441026306,4.682562561,8.300983554,1
139,1.382308083,7.436685333,-1.330583038,4.097279663,8.59432607,1
140,1.392233083,7.523055725,-2.004631348,3.413800964,8.50111471,1
141,1.402158083,7.285499725,-2.752925262,3.029100952,8.356587601,1
142,1.412083083,7.554939423,-3.608246613,3.074905701,8.919170273,1
143,1.422008083,8.110434265,-4.084705811,2.883603516,9.527808497,1
144,1.431933083,8.712781677,-3.818559265,1.830992432,9.687439946,1
145,1.441858083,8.906927948,-4.184548187,1.900298309,10.02272132,1
146,1.451783083,8.796457672,-4.900509338,1.024918671,10.12141876,1
147,1.461708083,8.449928284,-5.787864075,1.342408447,10.32970082,1
148,1.471633083,7.948620758,-5.583988037,2.552641754,10.04377789,1
149,1.481558083,8.239166565,-5.352718964,2.893782349,10.24253105,1
150,1.491483083,8.411009216,-5.850883026,3.185076599,10.72952101,1
151,1.501408083,9.252409515,-6.389013977,4.049978027,11.9511047,1
152,1.511333083,10.08018814,-6.706653442,4.481081543,12.91005365,1
153,1.521258083,9.855804749,-6.482569427,5.129233704,12.86349999,1
154,1.531183083,10.57984909,-6.760092316,5.150788879,13.57065514,1
155,1.541108083,10.7455545,-7.028484192,5.334606628,13.90412024,1
156,1.551033083,10.47821045,-7.252568207,5.501359863,13.88011528,1
157,1.560958083,10.29738647,-7.608977051,5.525310059,13.94495433,1
158,1.570883083,9.848170624,-7.968679047,4.276307373,13.37060639,1
159,1.580808083,10.07375153,-8.24096283,3.139571228,13.38845942,1
160,1.590733083,11.10989685,-9.288933563,3.500021667,14.89846457,1
161,1.600658083,12.07179657,-10.38181091,4.122277679,16.44698889,1
162,1.610583083,12.08571762,-10.77040283,4.165388031,16.71575918,1
163,1.620508083,12.47176483,-10.85288132,5.006488953,17.27411018,1
164,1.630433083,12.62504608,-10.71262299,4.932991791,17.2767615,1
165,1.640358083,12.32477051,-10.599608,4.10700943,16.76660921,1
166,1.650283083,11.60327087,-10.1285376,4.626279602,16.08184168,1
167,1.660208083,11.48247208,-9.747130737,3.964356079,15.57465382,1
168,1.670133083,11.41092087,-8.859626312,4.032763824,14.99884254,1
169,1.680058083,10.42806473,-8.907077637,4.362528076,14.39139386,1
170,1.689983083,9.637408905,-8.902437286,4.519850922,13.8766744,1
171,1.699908083,9.111702118,-8.89495285,4.597689056,13.53816998,1
172,1.709833083,8.428373108,-9.393266602,4.259841614,13.3198041,1
173,1.719758083,6.862778778,-9.226064301,4.282145233,12.27007591,1
174,1.729683083,5.674549713,-8.894653473,4.696633301,11.54875488,1
175,1.739608083,4.971611481,-8.516240387,4.882397003,11.00368445,1
176,1.749533083,4.913382568,-8.18123703,5.326074371,10.92890826,1
177,1.759458083,5.104385376,-8.604107666,5.675597534,11.50207921,1
178,1.769383083,4.526437225,-9.072932739,5.678890686,11.62138296,1
179,1.779308083,4.235891418,-8.557853851,5.716612244,11.12920906,1
180,1.789233083,4.118236084,-9.046886902,5.063670044,11.15557194,1
181,1.799161708,3.175795898,-9.476942596,4.34456543,10.89831956,1
182,1.809086708,2.94632309,-9.658065948,4.682113495,11.13019516,1
183,1.819011708,2.859204254,-10.28421387,3.800297241,11.33059411,1
184,1.828936708,2.554438019,-9.481133881,4.175566864,10.67016457,1
185,1.838861708,2.439776459,-8.372539215,4.914430389,10.01017223,1
186,1.848786708,2.309996338,-8.551267548,4.526287537,9.947237738,1
187,1.858711708,2.044598236,-7.961194611,4.496499481,9.369071948,1
188,1.868636708,1.695673828,-7.186555481,3.691024475,8.255031865,1
189,1.878561708,1.650168457,-7.505093079,3.761677551,8.555682092,1
190,1.888486708,1.482816467,-7.819439392,3.936813354,8.879238507,1
191,1.898411708,1.323248291,-7.276668091,4.746180267,8.787895748,1
192,1.908336708,0.1881587219,-5.385201416,6.095773773,8.135985244,1
193,1.918261708,-1.041983185,-4.454287262,6.823560333,8.215070273,1
194,1.928186708,-0.4583468628,-4.975952454,6.95378952,8.563023611,1
195,1.938111708,0.4808001709,-5.766608276,6.998097382,9.080655636,1
196,1.948036708,1.311572571,-6.888824615,6.472989349,9.543359907,1
197,1.957961708,0.8644523621,-6.01419342,6.108647003,8.615878864,1
198,1.967886708,0.9904902649,-4.628075867,6.038442993,7.67221943,1
199,1.977811708,1.445394287,-5.265001373,5.500761108,7.750340436,1
200,1.987736708,0.9812095642,-6.115532684,4.985981598,7.951259316,1
201,1.997661708,0.9083111572,-4.293371887,4.662653961,6.403000334,1
202,2.007586708,1.424437866,-3.206781464,5.407954102,6.446583448,1
203,2.017511708,1.839524689,-3.679498444,5.662873993,6.999335807,1
204,2.027436708,2.671943665,-3.610641632,5.801186371,7.336878032,1
205,2.037361708,3.489693146,-3.940405884,6.093378754,8.051957614,1
206,2.047286708,2.830763397,-3.70329895,6.926845551,8.349181625,1
207,2.057211708,1.373843079,-3.44942688,6.904392242,7.839427456,1
208,2.067136708,0.4321513367,-4.25789566,6.805747375,8.03956638,1
209,2.077061708,0.2848576355,-5.278473358,6.717730408,8.548176805,1
210,2.086986708,1.545985107,-6.059100037,6.568341064,9.068950741,1
211,2.096911708,2.405797119,-6.365363159,5.826633453,8.958535892,1
212,2.106836708,3.127745819,-5.800587616,5.588927765,8.640933061,1
213,2.116761708,3.376378784,-5.057383118,5.866899719,8.44970828,1
214,2.126686708,3.685635681,-4.310436401,6.759044495,8.823177139,1
215,2.136611708,2.925666046,-4.315076752,7.602540436,9.218352904,1
216,2.146536708,2.662962341,-3.612737274,7.530540161,8.766542885,1
217,2.156461708,2.613565063,-4.48497345,7.834557953,9.398191715,1
218,2.166386708,1.241368561,-5.861660614,8.481362915,10.38429477,1
219,2.176311708,0.4592449951,-5.614973602,8.618777161,10.29670599,1
220,2.186236708,0.4881349182,-5.843548279,8.361911316,10.21307461,1
221,2.196161708,0.5114863586,-6.193969574,8.408913574,10.45641931,1
222,2.206086708,0.2507286072,-5.45959671,7.730823669,9.467612987,1
223,2.216011708,0.6170169067,-4.014052734,7.502847748,8.531474289,1
224,2.225936708,0.5533992004,-3.110980682,7.378456421,8.026585241,1
225,2.235861708,0.8110134888,-3.136278076,7.260202332,7.950127102,1
226,2.245786708,2.025737457,-3.554059296,7.665559387,8.68882906,1
227,2.255711708,2.526595917,-3.779789886,8.390801239,9.543376968,1
228,2.265636708,3.680396576,-3.54417984,8.637338562,10.03544454,1
229,2.275561708,4.711003418,-4.495900726,8.678652649,10.85014693,1
230,2.285486708,4.745581512,-5.014123077,8.892408142,11.2577483,1
231,2.295411708,4.152065735,-4.547992401,8.684490509,10.64632613,1
232,2.305336708,4.046535187,-3.407514038,8.344098358,9.879755885,1
233,2.315261708,3.99938324,-2.596799927,7.735014954,9.086742678,1
234,2.325186708,3.333118744,-2.432292023,6.994953918,8.121274861,1
235,2.335111708,3.022065582,-1.755549316,6.562503204,7.435138337,1
236,2.345036708,3.151246948,-1.143322449,6.316864014,7.151245662,1
237,2.354961708,3.853586426,-2.05821991,6.252048798,7.627221755,1
238,2.364886708,3.906426544,-2.752176819,6.9620224,8.444193359,1
239,2.374811708,3.623365173,-3.410507812,8.094417572,9.501575372,1
240,2.384736708,3.324436798,-3.534001007,8.913364563,10.14835509,1
241,2.394661708,2.729274445,-3.327580261,9.012458496,9.987298811,1
242,2.404586708,2.279459839,-3.833677826,8.84705246,9.90774243,1
243,2.414511708,1.795965271,-4.237987061,8.675658875,9.821053023,1
244,2.424436708,1.700314178,-3.34060318,9.036259003,9.782876605,1
245,2.434361708,1.388063507,-2.835553436,8.760233002,9.311754176,1
246,2.444286708,1.231189728,-2.523003387,9.006620636,9.434012376,1
247,2.454211708,1.968406677,-2.955154724,9.571096802,10.20849932,1
248,2.464135708,2.066003723,-4.571343842,10.45470932,11.59596925,1
249,2.474060708,2.187251587,-2.94856842,10.60799057,11.2253102,1
250,2.483985708,2.461481323,-0.6012995911,10.41354492,10.71738631,1
251,2.493910708,7.143295441,-2.281405792,8.934171295,11.66408586,1
252,2.503835708,3.995940399,-8.081694031,4.813390503,10.22008054,1
253,2.513760708,-1.647024994,-9.249116364,3.234773254,9.935924861,1
254,2.523685708,1.552870789,-4.558320923,4.297563171,6.454358724,1
255,2.533610708,4.094285889,-3.711082764,1.748813324,5.796003818,1
256,2.543535708,-5.11561203,-9.249864807,3.512745209,11.13862039,1
257,2.553460708,-3.628604279,-7.598648529,9.266629944,12.52104864,1
258,2.563385708,0.1017883301,-7.145391083,5.941594391,9.293520242,1
259,2.573310708,-1.505718842,-8.477171631,7.57394989,11.46709837,1
260,2.583235708,-1.981728973,-8.215515747,7.469766541,11.27915604,1
261,2.593160708,-1.170715485,-7.309599609,6.753805389,10.02071397,1
262,2.603085708,-2.24772583,-6.941814423,7.341483307,10.35076983,1
263,2.613010708,-3.725303192,-7.175628204,7.791447601,11.2282759,1
264,2.622935708,-4.798421631,-6.720125427,7.953560486,11.4649056,1
265,2.632860708,-1.923949127,-5.74400528,7.25690918,9.452931172,1
266,2.642785708,-0.506995697,-5.429359589,8.121211853,9.782079132,1
267,2.652710708,-1.032103729,-6.159092102,9.591304779,11.44520777,1
268,2.662635708,-2.452949066,-6.356980591,11.15974319,13.07547435,1
269,2.672560708,-2.875071259,-6.465055847,9.078770599,11.51030223,1
270,2.682485708,-2.486778717,-6.657555542,6.822362823,9.851484593,1
271,2.692410708,-2.472707977,-6.113586731,4.755460968,8.130475784,1
272,2.702335708,-2.997965698,-5.742059326,3.36051178,7.297402487,1
273,2.712260708,-3.901486816,-5.499713287,5.662724304,8.80538995,1
274,2.722185708,-4.602778473,-5.353617096,8.749305725,11.2426481,1
275,2.732110708,-4.727768555,-5.305417328,10.54796539,12.71844418,1
276,2.742035708,-4.190685425,-5.378315735,9.364676056,11.58383711,1
277,2.751960708,-3.810027008,-5.332361298,7.412884827,9.894505761,1
278,2.761885708,-3.916605377,-4.931494904,6.761439514,9.239940691,1
279,2.771810708,-4.470603333,-4.387675781,7.538623352,9.801471061,1
280,2.781735708,-5.473068695,-4.02977005,9.385183411,11.58771743,1
281,2.791660458,-6.652166748,-4.243076477,11.72182434,14.12997475,1
282,2.801585458,-7.164251862,-5.213807831,12.04290665,14.95131758,1
283,2.811510458,-6.777605896,-5.966442719,10.28885422,13.68922575,1
284,2.821435458,-6.00491272,-5.903274078,8.461604004,11.93760294,1
285,2.831360458,-5.696553955,-5.813760223,7.815098419,11.28389552,1
286,2.841285458,-5.986650696,-5.828280029,7.978708191,11.55286194,1
287,2.851210458,-4.925507355,-5.632487183,7.877368927,10.86455134,1
288,2.861135458,-3.66123642,-5.44328064,7.667355652,10.09070359,1
289,2.871060458,-2.352058868,-5.14375351,6.446943512,8.576331485,1
290,2.880985458,-1.519041138,-4.957241364,5.181325378,7.329929099,1
291,2.890910458,-0.6277944946,-5.79190567,4.870421906,7.593504248,1
292,2.900835458,-3.3323703,-6.07272171,4.477788391,8.248225849,1
293,2.910760458,-5.031636658,-5.502707062,3.880081329,8.405485327,1
294,2.920685458,-4.41940979,-5.056185608,3.942501526,7.787137733,1
295,2.930610458,-4.107308807,-4.884492645,5.147046661,8.198801338,1
296,2.940535458,-3.955374756,-5.189707947,6.628366241,9.301252446,1
297,2.950460458,-3.33596283,-5.706732788,6.048023071,8.959577567,1
298,2.960385458,-3.158581696,-6.407575378,4.320615234,8.348735028,1
299,2.970310458,-3.910019073,-7.471263428,2.810106354,8.888460164,1
300,2.980235458,-3.338806915,-7.861651611,2.827170868,8.997004657,1
301,2.990160458,-2.783312073,-7.65942215,3.393143921,8.827627055,1
302,3.000085458,-2.788700867,-7.499853973,3.127745819,8.591126588,1
303,3.010010458,-3.723656616,-7.454498291,2.41507782,8.67569964,1
304,3.019935458,-4.842280426,-7.249125366,1.971101074,8.937714347,1
305,3.029860458,-5.554199982,-6.912176056,2.586471405,9.236728295,1
306,3.039785458,-5.897436218,-6.638395386,3.085084534,9.400308177,1
307,3.049710458,-6.603218536,-5.976471863,3.505111084,9.571129227,1
308,3.059635458,-5.414241028,-6.165977783,4.527784424,9.3719859,1
309,3.069560458,-5.730832672,-8.777147827,6.627468109,12.40177812,1
310,3.079485458,-6.915020142,-11.00227066,5.264701996,14.02086126,1
311,3.089410458,-6.964267731,-11.02577179,4.080215149,13.66443648,1
312,3.099335458,-6.132597198,-9.80416214,3.000211029,11.94703352,1
313,3.109260458,-5.949228516,-8.77565094,2.315983887,10.85214959,1
314,3.119185458,-4.08590332,-8.251291351,2.574047241,9.560550931,1
315,3.129110458,-3.249592438,-8.608149261,2.830314331,9.626565531,1
316,3.139034458,-3.224145355,-8.078400879,3.218307495,9.274328933,1
317,3.148959458,-3.253184967,-8.365204468,3.881428528,9.77882128,1
318,3.158884458,-3.400778046,-8.372988281,4.589456177,10.13584393,1
319,3.168809458,-3.600762177,-7.776628418,5.381608887,10.11944425,1
320,3.178734458,-3.508703613,-7.411837006,5.437143402,9.839149212,1
321,3.188659458,-3.202141113,-7.516020355,5.518723755,9.85903553,1
322,3.198584458,-3.010838928,-8.270750885,5.650749207,10.45951423,1
323,3.208509458,-3.334465942,-8.943302307,5.563330994,11.04771338,1
324,3.218434458,-3.464695129,-9.121880951,4.915777588,10.92600996,1
325,3.228359458,-3.469934235,-8.890162811,3.925137634,10.31901855,1
326,3.238284458,-3.123404846,-8.440048828,3.407963104,9.62311252,1
327,3.248209458,-2.102976837,-8.522826691,3.183579712,9.337894097,1
328,3.258134458,-1.726060638,-9.114546204,3.353925476,9.864231036,1
329,3.268059458,-1.732048187,-8.965605927,3.290756836,9.706243409,1
330,3.277984458,-2.174228668,-8.149802399,2.459086304,8.78599197,1
331,3.287909458,-2.114203491,-8.806935883,2.13770462,9.306006506,1
332,3.297834458,-2.545905762,-8.385861511,2.255659332,9.049436914,1
333,3.307759458,-3.112327881,-7.397017822,1.879641266,8.24229997,1
334,3.317684458,-3.385210419,-6.588549042,1.732347565,7.607210799,1
335,3.327609458,-3.539689178,-6.681356049,1.345402222,7.679845393,1
336,3.337534458,-2.674638062,-5.588927765,0.9021739197,6.261287416,1
337,3.347459458,1.629661102,1.019230499,1.188977509,2.260153454,1
338,3.357384458,-1.580712891,-2.870580597,1.282832336,3.519168227,1
339,3.367309458,-5.8844133,-6.865772552,2.077380066,9.277966402,1
340,3.377234458,-18.59747635,-17.29608261,1.600471802,25.44763467,1
341,3.387159458,-14.40469528,-15.78587311,-1.574425964,21.42820228,1
342,3.397084458,-5.804479523,-9.16993103,-1.35842514,10.93731852,1
343,3.407009458,-3.314707031,-7.653883667,0.01481918335,8.340829545,1
344,3.416934458,-2.660866699,-7.871082001,1.156944122,8.388841586,1
345,3.426859458,-3.129542084,-8.261021118,2.225422211,9.109940043,1
346,3.436784458,-4.885390778,-8.321345673,3.197351074,10.16537706,1
347,3.446709458,-6.639592896,-8.315507812,3.534300385,11.2126332,1
348,3.456634458,-7.387737122,-7.832013245,3.440595245,11.30295479,1
349,3.466559458,-6.095773773,-6.617139587,3.250789948,9.566223366,1
350,3.476484458,-3.935765533,-5.502257996,2.939886475,7.376179626,1
351,3.486409458,-2.990481262,-4.844974823,2.416574707,6.18519139,1
352,3.496334458,-3.409310303,-4.655917969,1.981429596,6.101395915,1
353,3.506259458,-2.709365845,-4.55981781,1.573378143,5.532460621,1
354,3.516184458,-1.843566284,-4.783752136,1.579216003,5.364414631,1
355,3.526109458,-2.116149445,-5.770949249,2.101629639,6.49605964,1
356,3.536034458,-3.532204742,-7.084617462,2.495310974,8.300292271,1
357,3.545959458,-4.358037415,-10.00474503,0.2951861572,10.91670958,1
358,3.555884458,-4.614454193,-16.35948029,-4.214485931,17.51250052,1
359,3.565809458,-7.751031647,-14.00757111,2.545756073,16.2102256,1
360,3.575734458,-9.223968658,-9.397906952,5.99548233,14.46886524,1
361,3.585659458,-6.516848145,-10.47117508,3.506158905,12.82216704,1
362,3.595584458,-3.708837433,-11.40134079,1.294208679,12.05906394,1
363,3.605508458,-2.638114014,-14.22027878,1.826651459,14.57781292,1
364,3.615434458,-1.115630035,-16.69014267,3.314707031,17.05264717,1
365,3.625358458,0.2312690735,-16.61963928,2.750530243,16.8472939,1
366,3.635283458,0.3912863159,-14.60842163,0.732127533,14.63198887,1
367,3.645208458,1.117725677,-11.99904785,-0.4628375244,12.05987888,1
368,3.655133458,2.42675354,-9.724677429,-0.3579057312,10.02928613,1
369,3.665058458,3.066223755,-8.406518555,-0.3483256531,8.955032836,1
370,3.674983458,3.164269867,-7.790998535,-0.3736230469,8.417354462,1
371,3.684908458,2.22317688,-7.850424957,-0.4564009094,8.171902425,1
372,3.694833458,0.2189945984,-8.58255249,-0.8815168762,8.630483062,1
373,3.704758458,-0.9698332214,-9.317075043,-1.202449493,9.444275971,1
374,3.714683458,-1.11039093,-9.792935486,-0.7283853149,9.882565386,1
375,3.724608458,-0.4080514526,-9.838440857,-0.1082249451,9.847493951,1
376,3.734533458,2.016905823,-9.157506866,-0.1797761536,9.378707831,1
377,3.744458458,3.811823273,-8.895850983,-0.9295669556,9.722667129,1
378,3.754383458,4.205205231,-9.045090637,-1.545985107,10.09393311,1
379,3.764308458,3.904031525,-9.295070801,-1.859133911,10.2516429,1
380,3.774233458,3.273991699,-9.558073883,-1.981429596,10.29572053,1
381,3.784158458,2.696193237,-9.647587738,-2.188149719,10.25345826,1
382,3.794082708,2.398013306,-9.430239716,-2.325264587,10.00433628,1
383,3.804007708,2.36118988,-9.037007446,-2.193089447,9.594392245,1
384,3.813932708,2.587219849,-8.841813354,-1.942660217,9.415163231,1
385,3.823857708,3.101250916,-8.679550781,-1.516047363,9.340811454,1
386,3.833782708,3.586541748,-8.546926575,-0.6779402161,9.293698861,1
387,3.843707708,3.945944366,-8.616681519,0.2734812927,9.481163924,1
388,3.853632708,3.975433044,-8.936416626,-0.2332150269,9.783557597,1
