,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
38,0.075699896,-5.186079979,-1.726746082,8.070461273,9.747277709,Standing
39,0.077699896,-5.187277317,-1.697058082,8.104276657,9.77072936,Standing
40,0.079699896,-5.211449146,-1.705973983,8.116966248,9.795646507,Standing
41,0.081699896,-5.213728428,-1.694817066,8.116602898,9.794621565,Standing
42,0.083699896,-5.202514172,-1.699902296,8.131379128,9.801793103,Standing
43,0.085699896,-5.216697216,-1.72822094,8.132940292,9.815569024,Standing
44,0.087699896,-5.193828106,-1.706069827,8.117416382,9.786673253,Standing
45,0.089699896,-5.13661623,-1.686887503,8.115347862,9.751373578,Standing
46,0.091699896,-5.131971359,-1.68787396,8.13933754,9.769076933,Standing
47,0.093699896,-5.164236069,-1.735087514,8.15171051,9.804603363,Standing
48,0.095699896,-5.181033134,-1.753733635,8.14675045,9.812656567,Standing
49,0.097699896,-5.184270382,-1.742097735,8.160367966,9.823602661,Standing
50,0.099699896,-5.178122044,-1.719850779,8.18854332,9.839871762,Standing
51,0.101699896,-5.166888237,-1.684560299,8.228747368,9.861377221,Standing
52,0.103699896,-5.157752037,-1.64687562,8.274610519,9.888568381,Standing
53,0.105699896,-5.140686035,-1.614065409,8.309307098,9.903355215,Standing
54,0.107699896,-5.118439674,-1.562168717,8.3548069,9.92177374,Standing
55,0.109699896,-5.096154213,-1.542737484,8.389072418,9.936164388,Standing
56,0.111699896,-5.058019161,-1.527088881,8.410743713,9.93258114,Standing
57,0.113699896,-5.055222511,-1.548339844,8.442453384,9.961307648,Standing
58,0.115699896,-5.063698292,-1.564486384,8.460936546,9.983792129,Standing
59,0.117699896,-5.079030991,-1.601768851,8.444561005,9.983628089,Standing
60,0.119699896,-5.114072323,-1.63018322,8.42900753,9.992967577,Standing
61,0.121699896,-5.156641006,-1.647670388,8.396944046,9.990717366,Standing
62,0.123699896,-5.212492943,-1.657850623,8.318405151,9.955622313,Standing
63,0.125699896,-5.268574715,-1.691580057,8.241905212,9.927150857,Standing
64,0.127699896,-5.309803009,-1.733976722,8.140553474,9.872653855,Standing
65,0.129699896,-5.421391964,-1.826000094,8.031540871,9.860599167,Standing
66,0.131699896,-5.528259754,-1.938096642,7.970556259,9.891796681,Standing
67,0.133699896,-5.569803715,-2.024354935,7.838376999,9.826539589,Standing
68,0.135699896,-5.566921234,-2.048986673,7.761867523,9.769111826,Standing
69,0.137699896,-5.580635071,-2.096046925,7.721587658,9.754989311,Standing
70,0.139699896,-5.618770123,-2.157817364,7.682025909,9.759112436,Standing
71,0.141699896,-5.631823063,-2.193241835,7.617344379,9.723768619,Standing
72,0.143699896,-5.681526661,-2.248193502,7.623789787,9.770173486,Standing
73,0.145699896,-5.732226372,-2.344603539,7.576307774,9.785500724,Standing
74,0.147699896,-5.719958305,-2.397065163,7.464153767,9.704505957,Standing
75,0.149699896,-5.672648907,-2.417684078,7.33723259,9.584316564,Standing
76,0.151699896,-5.63604641,-2.429377079,7.251203537,9.499833938,Standing
77,0.153699896,-5.603370667,-2.416228294,7.208931446,9.444819458,Standing
78,0.155699896,-5.550956726,-2.372634649,7.213432789,9.406175012,Standing
79,0.157699896,-5.514928818,-2.358374834,7.239424229,9.401363459,Standing
80,0.159699896,-5.514143467,-2.357809782,7.313309669,9.457776877,Standing
81,0.161699896,-5.640403748,-2.476993084,7.485461712,9.694420365,Standing
82,0.163699896,-5.62976408,-2.514553547,7.482474327,9.695599269,Standing
83,0.165699896,-5.591188908,-2.507811308,7.420330048,9.623502947,Standing
84,0.167699896,-5.521584511,-2.506011009,7.368404865,9.542608498,Standing
85,0.169699896,-5.482147694,-2.499249697,7.366690636,9.516739111,Standing
86,0.171699896,-5.454699993,-2.498052597,7.414392471,9.537674481,Standing
87,0.173699896,-5.452957153,-2.494116545,7.45677948,9.568642499,Standing
88,0.175699896,-5.47476387,-2.472587824,7.536793709,9.637945289,Standing
89,0.177699896,-5.551598072,-2.444058657,7.678874969,9.785641761,Standing
90,0.179699896,-5.67443037,-2.45071435,7.776894093,9.934044623,Standing
91,0.181699896,-5.789783001,-2.461383104,7.82584095,10.04110455,Standing
92,0.183699896,-5.917633533,-2.479138374,7.803210735,10.10220825,Standing
93,0.185699896,-6.030237198,-2.483610868,7.772871494,10.14640896,Standing
94,0.187699896,-6.140303612,-2.515099287,7.731413364,10.18841526,Standing
95,0.189699896,-6.273066998,-2.561805487,7.708649635,10.26340568,Standing
96,0.191699896,-6.366613388,-2.602152586,7.701696873,10.32574931,Standing
97,0.193699896,-6.445257664,-2.635125399,7.715305328,10.39284218,Standing
98,0.195699896,-6.569421291,-2.664152861,7.735531807,10.49254301,Standing
99,0.197699896,-6.644101143,-2.666115999,7.741402149,10.54426677,Standing
100,0.199699896,-6.712862968,-2.639482975,7.687800884,10.54190125,Standing
101,0.201699896,-6.746256828,-2.602133274,7.621452808,10.50569473,Standing
102,0.203699896,-6.760564804,-2.538801908,7.550287724,10.44785128,Standing
103,0.205699896,-6.763428211,-2.443330765,7.493803024,10.38609215,Standing
104,0.207699896,-6.767680168,-2.363948584,7.464163303,10.3490812,Standing
105,0.209699896,-6.752501011,-2.270775795,7.455323696,10.31186424,Standing
106,0.211699896,-6.715007782,-2.160910606,7.43915844,10.25192384,Standing
107,0.213699896,-6.650134563,-2.070275784,7.411414146,10.17051578,Standing
108,0.215699896,-6.598008156,-1.983126879,7.389847279,10.10328395,Standing
109,0.217699896,-6.506195545,-1.881794691,7.341905594,9.988759156,Standing
110,0.219699896,-6.435939789,-1.797221899,7.304498672,9.899849917,Standing
111,0.221699896,-6.365808487,-1.722915411,7.265616894,9.812295555,Standing
112,0.223699896,-6.251595497,-1.639980197,7.255494118,9.716695745,Standing
113,0.225699896,-6.167051792,-1.579972029,7.266373634,9.660694862,Standing
114,0.227699896,-6.04941988,-1.494211674,7.341810226,9.629658707,Standing
115,0.229699896,-5.964598179,-1.433379889,7.439004898,9.642085003,Standing
116,0.231699896,-5.883300781,-1.387162089,7.529122353,9.65531616,Standing
117,0.233699896,-5.793546677,-1.349410415,7.677859783,9.712652697,Standing
118,0.235699896,-5.705440044,-1.312300324,7.804187775,9.75599944,Standing
119,0.237699896,-5.618396282,-1.274672985,7.893309593,9.772180122,Standing
120,0.239699896,-5.498667717,-1.234335423,8.029568672,9.809837086,Standing
121,0.241699896,-5.39533329,-1.22855103,8.117655754,9.82421976,Standing
122,0.243699896,-5.306901455,-1.218236804,8.18397522,9.829789131,Standing
123,0.245699896,-5.221763611,-1.217480302,8.269294739,9.855471017,Standing
124,0.247699896,-5.193291664,-1.225275755,8.337883949,9.899085197,Standing
125,0.249699896,-5.159945488,-1.238118291,8.430664062,9.961629931,Standing
126,0.251699896,-5.149525166,-1.260662079,8.512488365,10.02842642,Standing
127,0.253699896,-5.158671379,-1.292552829,8.588307381,10.10156458,Standing
128,0.255699896,-5.191280365,-1.331856132,8.663840294,10.18751006,Standing
129,0.257699896,-5.226063251,-1.355932236,8.709483147,10.24721357,Standing
130,0.259699896,-5.293091297,-1.384815812,8.693039894,10.27148835,Standing
131,0.261699896,-5.400198936,-1.405204892,8.62690258,10.27424924,Standing
132,0.263699896,-5.485508919,-1.418727279,8.566645622,10.27088177,Standing
133,0.265699896,-5.578059196,-1.414724231,8.483498573,10.25114321,Standing
134,0.267699896,-5.69863081,-1.434758902,8.35693264,10.21622481,Standing
135,0.269699896,-5.789543629,-1.449085832,8.29123497,10.21583293,Standing
136,0.271699896,-5.89508009,-1.47198391,8.202104568,10.20750828,Standing
137,0.273699896,-5.971598625,-1.493397713,8.159985542,10.22133019,Standing
138,0.275699896,-6.048710823,-1.505770922,8.120461464,10.23699873,Standing
139,0.277699896,-6.155368328,-1.518038869,8.063699722,10.25749748,Standing
140,0.279699896,-6.254133701,-1.527692318,8.007330894,10.27450146,Standing
141,0.281699896,-6.358645439,-1.506785989,7.956429958,10.29599697,Standing
142,0.283699896,-6.529457569,-1.462541223,7.883397579,10.34025147,Standing
143,0.285699896,-6.65929985,-1.416812062,7.842533112,10.38551667,Standing
144,0.287699896,-6.77735281,-1.380602002,7.773139477,10.40481957,Standing
145,0.289699896,-6.91725111,-1.33340764,7.658821106,10.40595405,Standing
146,0.291699896,-7.02124548,-1.291681409,7.560161114,10.39819047,Standing
147,0.293699896,-7.167464256,-1.222603917,7.443496704,10.40542875,Standing
148,0.295699896,-7.30287075,-1.190071583,7.378000259,10.44907074,Standing
149,0.297699896,-7.435796738,-1.151553631,7.262322426,10.4574603,Standing
150,0.299699896,-7.554405212,-1.07518816,7.069378376,10.40197954,Standing
151,0.301699896,-7.597481728,-0.9939768314,6.890071869,10.3045043,Standing
152,0.303699896,-7.609912395,-0.9063298106,6.682322502,10.16787266,Standing
153,0.305699896,-7.615926743,-0.8012722731,6.418059826,9.991790096,Standing
154,0.307699896,-7.60230875,-0.7561655045,6.287029743,9.89412086,Standing
155,0.309699896,-7.576815605,-0.7417045236,6.2058568,9.821961054,Standing
156,0.311699896,-7.564489841,-0.7134721279,6.128332615,9.761506527,Standing
157,0.313699896,-7.549157143,-0.7100340724,6.096978664,9.729700447,Standing
158,0.315699896,-7.539647579,-0.7151671648,6.042342663,9.688532115,Standing
159,0.317699896,-7.512890339,-0.6953049302,5.967643738,9.619757896,Standing
160,0.319699896,-7.478930473,-0.6590471268,5.887456894,9.5410111,Standing
161,0.321699896,-7.421929836,-0.623344779,5.749685287,9.409170108,Standing
162,0.323699896,-7.365243912,-0.5933502316,5.651292801,9.302472397,Standing
163,0.325699896,-7.300361156,-0.5522848368,5.568759918,9.198444357,Standing
164,0.327699896,-7.196194649,-0.4958870411,5.478316307,9.057763021,Standing
165,0.329699896,-7.101154327,-0.4551281631,5.438515186,8.956058388,Standing
166,0.331699896,-6.952302456,-0.415106684,5.416364193,8.822914715,Standing
167,0.333699896,-6.841814518,-0.3865007758,5.423048973,8.738951248,Standing
168,0.335699896,-6.742129326,-0.3711587191,5.436131001,8.668655426,Standing
169,0.337699896,-6.598065376,-0.3530489802,5.460838795,8.572040051,Standing
170,0.339699896,-6.473423481,-0.3539204597,5.451405525,8.470436438,Standing
171,0.341699896,-6.359947681,-0.3698179722,5.445659637,8.38098495,Standing
172,0.343699896,-6.243800163,-0.3866060972,5.43507719,8.287012056,Standing
173,0.345699896,-6.159572124,-0.4096766412,5.42023325,8.215052781,Standing
174,0.347699896,-6.084403992,-0.4396520257,5.427549839,8.165265647,Standing
175,0.349699896,-5.993117809,-0.4687463939,5.450965405,8.114814114,Standing
176,0.351699896,-5.920352936,-0.5047456026,5.496972084,8.094569111,Standing
177,0.353699896,-5.841899872,-0.5525530577,5.55774641,8.082181275,Standing
178,0.355699896,-5.71091795,-0.6086348295,5.630779266,8.043052613,Standing
179,0.357699896,-5.597212315,-0.6424984336,5.672668457,7.995045801,Standing
180,0.359699896,-5.44835043,-0.6842054129,5.705267429,7.918505913,Standing
181,0.361699896,-5.327731133,-0.7072759271,5.732561588,7.857939973,Standing
182,0.363699896,-5.192257404,-0.7263050675,5.757308006,7.786761296,Standing
183,0.365699896,-5.012366772,-0.738247335,5.807758808,7.707067676,Standing
184,0.367699896,-4.882648945,-0.745305419,5.852482319,7.658151878,Standing
185,0.369699896,-4.784496307,-0.7573147416,5.926875114,7.654592031,Standing
186,0.371699896,-4.652268887,-0.7841776609,6.040197372,7.664367208,Standing
187,0.373699896,-4.570780277,-0.7990983129,6.137708664,7.694287368,Standing
188,0.375699896,-4.520789146,-0.8258176446,6.242890835,7.751980087,Standing
189,0.377699896,-4.455206871,-0.8504874706,6.363577843,7.814558219,Standing
190,0.379699896,-4.433764458,-0.8744965196,6.434972763,7.863325371,Standing
191,0.381699896,-4.440727234,-0.9138380885,6.501674652,7.926344157,Standing
192,0.383699896,-4.479589939,-0.9373778701,6.528356075,7.972755881,Standing
193,0.385699896,-4.57351923,-0.9672287703,6.544693947,8.042737625,Standing
194,0.387699896,-4.765227318,-1.025168419,6.523375988,8.143266909,Standing
195,0.389699896,-4.92956543,-1.070236921,6.482281685,8.21376882,Standing
196,0.391699896,-5.116399288,-1.102233052,6.431659222,8.292086572,Standing
197,0.393699896,-5.397737503,-1.189247966,6.374561787,8.437115553,Standing
198,0.395699896,-5.569037437,-1.276789427,6.239146233,8.459983152,Standing
199,0.397699896,-5.690117359,-1.40937078,5.929719448,8.338185312,Standing
200,0.399699896,-5.823091507,-1.603099942,5.558465004,8.208218889,Standing
201,0.401699896,-5.918820858,-1.725644827,5.406260967,8.199874881,Standing
202,0.403699896,-6.031386852,-1.850746751,5.339041233,8.264880652,Standing
203,0.405699896,-6.105894566,-1.91309166,5.329502583,8.327392504,Standing
204,0.407699896,-6.177634239,-1.976212382,5.338840008,8.400701923,Standing
205,0.409699896,-6.232020855,-2.030819416,5.331791401,8.449278725,Standing
206,0.411699896,-6.25924778,-2.046228409,5.322502136,8.467246451,Standing
207,0.413699896,-6.278573513,-2.071089745,5.304650784,8.476391805,Standing
208,0.415699896,-6.249383926,-2.057146072,5.328669548,8.466485019,Standing
209,0.417699896,-6.213777065,-2.041593313,5.38788271,8.473984232,Standing
210,0.419699896,-6.206929684,-2.038030624,5.447105885,8.505910148,Standing
211,0.421699896,-6.157245159,-2.00452137,5.5189991,8.508179884,Standing
212,0.423699896,-6.125555515,-1.977773428,5.591936111,8.526650431,Standing
213,0.425699896,-6.07084322,-1.941046357,5.650756359,8.51785453,Standing
214,0.427699896,-5.971483707,-1.905420661,5.695623875,8.469319742,Standing
215,0.429699896,-5.900519371,-1.858877301,5.732131004,8.433793898,Standing
216,0.431699896,-5.771366596,-1.786965132,5.760056496,8.347464741,Standing
217,0.433699896,-5.666040897,-1.714612246,5.759548664,8.259316886,Standing
218,0.435699896,-5.543869495,-1.661058784,5.795088291,8.190033795,Standing
219,0.437699896,-5.399873257,-1.582146049,5.839362144,8.109251973,Standing
220,0.439699896,-5.290161133,-1.512771606,5.879986763,8.052858317,Standing
221,0.441699896,-5.142888546,-1.432393432,5.96223259,8.003078845,Standing
222,0.443699896,-5.045090199,-1.366265655,6.048174858,7.993749812,Standing
223,0.445699896,-4.95422554,-1.299141765,6.138647079,7.994692489,Standing
224,0.447699896,-4.880867481,-1.24102962,6.228391171,8.009736479,Standing
225,0.449699896,-4.770130634,-1.198460817,6.359526157,8.039529062,Standing
226,0.451699896,-4.683566093,-1.16947186,6.468826771,8.071503923,Standing
227,0.453699896,-4.589014053,-1.149676561,6.616549015,8.13385069,Standing
228,0.455699896,-4.538151741,-1.146822691,6.693440914,8.167752125,Standing
229,0.457699896,-4.503838539,-1.156466484,6.751553059,8.197892718,Standing
230,0.459699896,-4.461824894,-1.161772013,6.773455143,8.193734812,Standing
231,0.461699896,-4.44174242,-1.156409025,6.768963814,8.178338992,Standing
232,0.463699896,-4.434252739,-1.155594945,6.748517036,8.157234778,Standing
233,0.465699896,-4.421084881,-1.138596177,6.729382992,8.131850234,Standing
234,0.467699896,-4.39537096,-1.103794098,6.730244637,8.113805529,Standing
235,0.469699896,-4.375700474,-1.074986935,6.742234707,8.10925893,Standing
236,0.471699896,-4.366841793,-1.034879327,6.752405167,8.107728289,Standing
237,0.473699896,-4.353080273,-0.9968881011,6.770467281,8.110630121,Standing
238,0.475699896,-4.334204197,-0.9636948705,6.807797909,8.127739304,Standing
239,0.477699896,-4.298272133,-0.966874361,6.864348412,8.156547583,Standing
240,0.479699896,-4.276159286,-0.9834327102,6.924088955,8.197297481,Standing
241,0.481699896,-4.236320019,-0.9969838858,7.009542465,8.250701167,Standing
242,0.483699896,-4.227192879,-1.019135118,7.066448212,8.297137238,Standing
243,0.485699896,-4.234509945,-1.054071307,7.122855663,8.353275621,Standing
244,0.487699896,-4.29795599,-1.088451982,7.189567566,8.446717421,Standing
245,0.489699896,-4.387058735,-1.122009158,7.200025558,8.505619139,Standing
246,0.491699896,-4.544539452,-1.146238446,7.209563732,8.599099407,Standing
247,0.493699896,-4.689685345,-1.185723662,7.199000359,8.673217131,Standing
248,0.495699896,-4.840931892,-1.23455584,7.194077969,8.758624751,Standing
249,0.497699896,-5.046354294,-1.313526154,7.18792963,8.880167509,Standing
250,0.499699896,-5.209868908,-1.385409594,7.207476139,9.000544765,Standing
251,0.501699896,-5.346903801,-1.472692609,7.250600815,9.128494725,Standing
252,0.503699896,-5.52601862,-1.584865689,7.309220314,9.29910655,Standing
253,0.505699896,-5.661319733,-1.660005331,7.330461502,9.409666553,Standing
254,0.507699896,-5.789668083,-1.735432386,7.340765953,9.508881473,Standing
255,0.509699896,-5.973054409,-1.852480054,7.375711918,9.670066578,Standing
256,0.511699896,-6.122299194,-1.916874528,7.40055418,9.794138939,Standing
257,0.513699896,-6.29511261,-1.98578918,7.422312737,9.932901278,Standing
258,0.515699896,-6.546772003,-2.055814743,7.435605049,10.1180443,Standing
259,0.517699896,-6.765870094,-2.099896669,7.421422005,10.25982791,Standing
260,0.519699896,-7.076972961,-2.16054678,7.361930847,10.43788937,Standing
261,0.521699896,-7.318394661,-2.178570271,7.3070364,10.56872035,Standing
262,0.523699896,-7.547155857,-2.204063654,7.242507935,10.6897792,Standing
263,0.525699896,-7.835063457,-2.225620985,7.134117603,10.82761479,Standing
264,0.527699896,-8.037517548,-2.23778367,7.069847584,10.93581771,Standing
265,0.529699896,-8.226965904,-2.247801065,7.041912079,11.06002276,Standing
266,0.531699896,-8.477561951,-2.267318487,7.056028366,11.26043188,Standing
267,0.533699896,-8.64977169,-2.285926342,7.08458662,11.41207155,Standing
268,0.535699896,-8.816552162,-2.29093504,7.12357378,11.56396467,Standing
269,0.537699896,-9.028515816,-2.290638208,7.158950329,11.74783772,Standing
270,0.539699896,-9.156155586,-2.310059786,7.185746193,11.86619188,Standing
271,0.541699896,-9.297796249,-2.32399416,7.211957932,11.99426118,Standing
272,0.543699896,-9.377428055,-2.321580887,7.211900234,12.0555962,Standing
273,0.545699896,-9.439101219,-2.300607681,7.199163437,12.09203795,Standing
274,0.547699896,-9.495892525,-2.257962227,7.158356667,12.10423225,Standing
275,0.549699896,-9.506896019,-2.197743177,7.12678194,12.08313568,Standing
276,0.551699896,-9.498526573,-2.136882544,7.10460186,12.05253673,Standing
277,0.553699896,-9.470762253,-2.027726173,7.103749275,12.01125576,Standing
278,0.555699896,-9.437943459,-1.931708932,7.10846138,11.97232222,Standing
279,0.557699896,-9.415829659,-1.819085717,7.143349648,11.95802514,Standing
280,0.559699896,-9.366452217,-1.676640272,7.234291077,11.95309655,Standing
281,0.561699896,-9.311902046,-1.56300199,7.339396477,11.95914861,Standing
282,0.563699896,-9.239587784,-1.392630458,7.507977009,11.98662258,Standing
283,0.565699896,-9.197593689,-1.272355318,7.643776417,12.02671758,Standing
284,0.567699896,-9.167312622,-1.151371598,7.763017178,12.06771366,Standing
285,0.569699896,-9.120040894,-0.9949823618,7.863621712,12.08311558,Standing
286,0.571699896,-9.0905056,-0.877944231,7.874165535,12.05863015,Standing
287,0.573699896,-9.060703278,-0.7672075629,7.83601141,12.0036672,Standing
288,0.575699896,-9.025824547,-0.6184606552,7.726596832,11.89740732,Standing
289,0.577699896,-9.007369995,-0.5195896626,7.629899502,11.81600838,Standing
290,0.579699896,-8.991080284,-0.4123581648,7.542511463,11.74304233,Standing
291,0.581699896,-8.976053238,-0.3124241531,7.465073109,11.67880375,Standing
292,0.583699896,-8.972634315,-0.2439499944,7.43005991,11.65218728,Standing
293,0.585699896,-8.984873772,-0.1872840226,7.43149662,11.6614825,Standing
294,0.587699896,-8.984941483,-0.1713961214,7.465408325,11.68293078,Standing
295,0.589699896,-8.998291016,-0.1782243848,7.515772343,11.72552084,Standing
296,0.591699896,-9.012972832,-0.202961266,7.599703789,11.79111404,Standing
297,0.593699896,-9.030622482,-0.2429540157,7.686383247,11.86135138,Standing
298,0.595699896,-9.055455208,-0.2935674489,7.774567127,11.93864921,Standing
299,0.597699896,-9.10140419,-0.400865972,7.905079365,12.06177978,Standing
300,0.599699896,-9.155628204,-0.5000529885,7.997601032,12.167054,Standing
301,0.601699896,-9.207333565,-0.6026684642,8.067578316,12.2565909,Standing
302,0.603699896,-9.325147629,-0.7619498968,8.102677345,12.37708876,Standing
303,0.605699896,-9.41212368,-0.8631192446,8.118307114,12.45953279,Standing
304,0.607699896,-9.543230057,-0.9936032891,8.125308037,12.57303138,Standing
305,0.609699896,-9.647032738,-1.073962331,8.117129326,12.65331673,Standing
306,0.611699896,-9.740445137,-1.156657934,8.101528168,12.72198442,Standing
307,0.613699896,-9.86548996,-1.262577534,8.078659058,12.81353684,Standing
308,0.615699896,-9.928648949,-1.333656549,8.028131485,12.83774142,Standing
309,0.617699896,-9.969398499,-1.406535983,7.965700626,12.83821001,Standing
310,0.619699896,-10.01160336,-1.48005712,7.888003826,12.83134347,Standing
311,0.621699896,-10.03711605,-1.521208763,7.812251568,12.80972479,Standing
312,0.623699896,-10.05456543,-1.556604624,7.719174385,12.77117681,Standing
313,0.625699896,-10.08512497,-1.584377289,7.528395176,12.68450752,Standing
314,0.627699896,-10.10786057,-1.573440671,7.383067131,12.61563478,Standing
315,0.629699896,-10.13489532,-1.553597569,7.246798515,12.55571015,Standing
316,0.631699896,-10.17465782,-1.490534186,7.087919235,12.48935359,Standing
317,0.633699896,-10.20604134,-1.415902138,6.993827343,12.45317949,Standing
318,0.635699896,-10.23018456,-1.269482255,6.869223118,12.38767482,Standing
319,0.637699896,-10.22868061,-1.158918142,6.772286415,12.32204778,Standing
320,0.639699896,-10.22014713,-1.05156219,6.690232754,12.26035908,Standing
321,0.641699896,-10.17944622,-0.8915145397,6.591544151,12.15994975,Standing
322,0.643699896,-10.11509991,-0.7795616388,6.508062363,12.05312566,Standing
323,0.645699896,-10.02963638,-0.6790147424,6.415905476,11.92554024,Standing
324,0.647699896,-9.890235901,-0.5532425642,6.301682472,11.74027451,Standing
325,0.649699896,-9.757626534,-0.4623011947,6.218287468,11.5798142,Standing
326,0.651699896,-9.594035149,-0.3518518806,6.151259899,11.40207475,Standing
327,0.653699896,-9.46513176,-0.2693859935,6.11092186,11.26963416,Standing
328,0.655699896,-9.345230103,-0.1831755787,6.074923038,11.14771586,Standing
329,0.657699896,-9.1875,-0.1007001251,6.046163559,10.99892679,Standing
330,0.659699896,-9.057063103,-0.03835510835,5.991240501,10.85941186,Standing
331,0.661699896,-8.944133759,-7.661445125e-05,5.938894272,10.7362933,Standing
332,0.663699896,-8.827086449,0.04224329442,5.818293095,10.57221709,Standing
333,0.665699896,-8.736135483,0.06152140722,5.673328876,10.41683774,Standing
334,0.667699896,-8.639093399,0.07615476847,5.505562305,10.24455712,Standing
335,0.669699896,-8.494972229,0.1006235108,5.301662445,10.0141052,Standing
336,0.671699896,-8.403734207,0.1072889641,5.200924397,9.883515272,Standing
337,0.673699896,-8.299912453,0.1087733656,5.155913353,9.771582312,Standing
338,0.675699896,-7.84688139,0.1408843994,5.086242199,9.352179193,Standing
339,0.677699896,-7.452029228,0.169059366,5.035437107,8.995384791,Standing
340,0.679699896,-6.963497639,0.1908561885,4.963888645,8.553766184,Standing
341,0.681699896,-6.59843874,0.2215690017,4.947186947,8.25003911,Standing
342,0.683699896,-6.195542812,0.2639080584,4.946966648,7.932646294,Standing
343,0.685699896,-5.660265923,0.331482023,4.961168766,7.534035185,Standing
344,0.687699896,-5.313499451,0.3690039515,4.958181381,7.276881402,Standing
345,0.689699896,-5.0023489,0.3959530592,4.992897034,7.078791855,Standing
346,0.691699896,-4.587510586,0.435390383,5.09407568,6.869092021,Standing
347,0.693699896,-4.366133213,0.431176573,5.126388073,6.7475097,Standing
348,0.695699896,-4.177048683,0.3753629327,5.151316643,6.642642259,Standing
349,0.697699896,-3.959109306,0.2965937257,5.182737827,6.528651141,Standing
350,0.699699896,-3.823779583,0.2236088514,5.184854507,6.446239794,Standing
351,0.701699896,-3.659087181,0.1015237272,5.241032124,6.392780599,Standing
352,0.703699896,-3.550572395,0.008082824759,5.328764915,6.403308925,Standing
353,0.705699896,-3.420040607,-0.05041231215,5.476123333,6.456558365,Standing
354,0.707699896,-3.349928617,-0.1891131997,5.672399998,6.590440598,Standing
355,0.709699896,-3.480872393,-0.4272213578,5.673970699,6.670302407,Standing
356,0.711699896,-3.763445616,-0.7613944411,5.5029006,6.710078943,Standing
357,0.713699896,-4.252705574,-1.293414831,5.159993172,6.810576786,Standing
358,0.715699896,-4.642989159,-1.685690403,4.853717327,6.925133382,Standing
359,0.717699896,-5.005068779,-2.03638339,4.515301704,7.041698678,Standing
360,0.719699896,-5.46036005,-2.444997072,4.120871067,7.264648712,Standing
361,0.721699896,-5.751734257,-2.673815727,3.887398243,7.439328102,Standing
362,0.723699896,-6.11975193,-2.919403315,3.656750441,7.703642203,Standing
