Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
79.9996999,-0.3568892777,2.438724279,-0.09500192106,2.466530242,
80.0016999,-0.2799779475,2.380162001,0.01139640063,2.396599399,
80.0036999,-0.2050202787,2.261639595,0.211666584,2.280756391,
80.0056999,-0.1843535304,2.102233648,0.4066120684,2.149117472,
80.0076999,-0.1832139045,1.892913342,0.6141606569,1.998469806,
80.0096999,-0.2289239913,1.551528931,0.8983619213,1.807402102,
80.0116999,-0.2628450394,1.264598131,1.127458215,1.714484755,
80.0136999,-0.2832531929,0.9552577734,1.338569403,1.668687457,
80.0156999,-0.3085838556,0.5185936689,1.588294268,1.699070943,
80.0176999,-0.289554745,0.1847461909,1.761845112,1.795012898,
80.0196999,-0.2300444841,-0.2120496482,1.971098423,1.995774163,
80.0216999,-0.1837214679,-0.4571776092,2.14078021,2.196748701,
80.0236999,-0.1482298076,-0.7031291723,2.309581041,2.418786327,
80.0256999,-0.0427317135,-0.9732047319,2.501509666,2.68449326,
80.0276999,0.02797385305,-1.023760676,2.732540846,2.918158312,
80.0296999,0.09539456666,-1.091334581,2.971118212,3.166647236,
80.0316999,0.1552687734,-1.203210831,3.273678303,3.491245383,
80.0336999,0.1706682742,-1.3022542,3.497449875,3.735926831,
80.0356999,0.1718653738,-1.379816771,3.699462891,3.952145962,
80.0376999,0.1887301356,-1.473171473,3.941957235,4.212467222,
80.0396999,0.1895154268,-1.565348268,4.130869865,4.421574057,
80.0416999,0.1979334354,-1.687232256,4.309276104,4.632039602,
80.0436999,0.2183512002,-1.796618581,4.339892387,4.702146479,
80.0456999,0.2492842823,-1.904788613,4.205463409,4.623449449,
80.0476999,0.2806866467,-1.997923017,3.714221001,4.226809555,
80.0496999,0.3193769157,-2.050011158,3.063658714,3.700074605,
80.0516999,0.3336751163,-2.092675924,2.192236423,3.049021506,
80.0536999,0.3228341639,-2.142274141,0.806845963,2.311830617,
