Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
4.998510838,2.305922508,-9.325051308,-2.088318586,9.830306965,
5.000510838,2.331215143,-9.322045326,-2.101783514,9.836289293,
5.00254365,2.364073038,-9.313215256,-2.089860439,9.833226143,
5.004510838,2.400694847,-9.315168381,-2.076357126,9.841085135,
5.006510838,2.426341534,-9.303408623,-2.060143471,9.83283969,
5.008510838,2.447123051,-9.29678154,-2.038796902,9.827270782,
5.010510838,2.451758385,-9.296915054,-2.025858402,9.825876601,
5.012510838,2.454190969,-9.306425095,-2.010210037,9.83227063,
5.014510838,2.455981731,-9.313224792,-1.976672173,9.832356542,
5.016510838,2.450513363,-9.327062607,-1.947960854,9.838377107,
5.018510838,2.441348314,-9.315743446,-1.934304357,9.822667199,
5.020510838,2.426370144,-9.321546555,-1.875943184,9.813137372,
5.022510838,2.402543306,-9.3273592,-1.840058923,9.806001265,
5.024510838,2.382575512,-9.328327179,-1.799261689,9.79447276,
5.026510838,2.357034206,-9.329016685,-1.764086008,9.782543739,
5.028510838,2.326081753,-9.332607269,-1.732061267,9.772832291,
5.030510838,2.291902304,-9.356109619,-1.688573003,9.779615645,
5.032510838,2.243893862,-9.37060833,-1.651405454,9.776016577,
5.034510838,2.220727444,-9.372419357,-1.625538468,9.768124196,
5.036510838,2.175975084,-9.380702019,-1.594155312,9.760828299,
5.038510838,2.137830496,-9.396666527,-1.564620376,9.762975876,
5.040510838,2.095558643,-9.413215637,-1.570299387,9.770661944,
5.042510838,2.059540272,-9.425263405,-1.544374943,9.770485676,
5.044510838,2.014395237,-9.456742287,-1.547774792,9.792005395,
5.046510838,1.989686966,-9.471730232,-1.527222872,9.798210934,
5.048510838,1.961310863,-9.530243874,-1.517502427,9.847593727,
5.050510838,1.929305196,-9.554148674,-1.517741919,9.864457205,
5.052510838,1.908418179,-9.57523632,-1.523918986,9.881778161,
5.054510838,1.897577286,-9.58541584,-1.52608335,9.88989013,
5.056510838,1.880252838,-9.588356018,-1.534271479,9.890698198,
5.058510838,1.866423845,-9.592502594,-1.549134612,9.894415699,
5.060510838,1.849185705,-9.600002289,-1.562590122,9.900566631,
5.062510838,1.834073305,-9.605614662,-1.574024796,9.905009439,
5.064510838,1.817630053,-9.615315437,-1.585172296,9.913165043,
5.066510838,1.80850327,-9.609330177,-1.600504637,9.908154502,
5.068510838,1.802268744,-9.590118408,-1.605350614,9.889170557,
5.070510838,1.791083097,-9.584095001,-1.633889437,9.885972403,
5.072510838,1.77965796,-9.586526871,-1.640219688,9.887315132,
5.074510838,1.760954499,-9.586699486,-1.654249787,9.886471066,
5.076510838,1.734579921,-9.576921463,-1.675309062,9.875872248,
5.078510838,1.722963214,-9.58295536,-1.684838057,9.881311398,
5.080510838,1.706749797,-9.597569466,-1.692911267,9.894052915,
5.082510838,1.693131566,-9.598880768,-1.705571771,9.895159501,
5.084510838,1.671679616,-9.607117653,-1.721172452,9.902204651,
5.086510838,1.659852147,-9.610918999,-1.722838879,9.904193402,
5.088510838,1.627061129,-9.620018005,-1.738640547,9.910345367,
5.090510838,1.601079345,-9.608333588,-1.74776721,9.896374064,
5.092510838,1.591310859,-9.603536606,-1.764469266,9.893105548,
5.094510838,1.575432658,-9.600557327,-1.762122869,9.887252705,
5.096510838,1.544528246,-9.598555565,-1.771967769,9.882191367,
5.098510838,1.533419132,-9.592004776,-1.761126876,9.872157704,
5.100510838,1.530814171,-9.581594467,-1.757142901,9.860927732,
5.102510838,1.515165806,-9.576663017,-1.749826312,9.852415647,
5.104510838,1.495150328,-9.539582253,-1.744310021,9.81232498,
5.106510838,1.477825761,-9.522870064,-1.745449662,9.793651911,
5.108510838,1.466783643,-9.526863098,-1.736093163,9.794212282,
5.110510838,1.464839578,-9.51399231,-1.718931556,9.778370536,
5.112510838,1.467588186,-9.505861282,-1.701530337,9.76782572,
5.114510838,1.46420753,-9.49047184,-1.695631146,9.751313984,
5.116510838,1.455310702,-9.476412773,-1.705045223,9.737941646,
5.118510838,1.450474501,-9.470714569,-1.687280178,9.728577755,
5.120510838,1.448951602,-9.464500427,-1.676937103,9.72051167,
5.122510838,1.437900066,-9.460582733,-1.685249925,9.716493687,
5.124510838,1.432843447,-9.462325096,-1.683612227,9.717159395,
5.126510838,1.437392473,-9.454845428,-1.695027709,9.712534074,
5.128510838,1.434624791,-9.436122894,-1.710551739,9.696625744,
5.130510838,1.423075199,-9.433030128,-1.705945253,9.69110157,
5.132510838,1.407704473,-9.440001488,-1.7102741,9.69640642,
5.134510838,1.401853085,-9.443756104,-1.710944414,9.699332565,
5.136510838,1.396662354,-9.44089222,-1.726631284,9.698575525,
5.138510838,1.400292039,-9.443123817,-1.720626593,9.700204178,
5.140510838,1.392113447,-9.454567909,-1.717705727,9.709652268,
5.142510838,1.373793006,-9.468244553,-1.71516788,9.719915791,
5.144510838,1.364589572,-9.484017372,-1.724064708,9.735557988,
5.146510838,1.366993427,-9.510660172,-1.740211129,9.764715188,
5.148510838,1.361831546,-9.531001091,-1.749663472,9.785493816,
5.150510838,1.369464278,-9.545806885,-1.754365563,9.80181922,
5.152510838,1.371427536,-9.558639526,-1.766499519,9.816767474,
5.154510838,1.359609723,-9.580062866,-1.787721634,9.839821734,
5.156510838,1.369684458,-9.60008812,-1.806540132,9.864142875,
5.158510838,1.371551991,-9.620687485,-1.832340002,9.889198776,
5.160510838,1.379060149,-9.630436897,-1.839723706,9.901096154,
5.162510838,1.377326727,-9.645587921,-1.844129086,9.916411011,
5.164510838,1.383044243,-9.661752701,-1.842041373,9.932542124,
5.166510838,1.388531566,-9.673868179,-1.850363493,9.946637146,
5.168510838,1.396556973,-9.678694725,-1.851282954,9.952625359,
5.170510838,1.398271203,-9.67673111,-1.870743036,9.954595262,
5.172510838,1.399956822,-9.686892509,-1.873041511,9.96514175,
5.174510838,1.3947469,-9.694428444,-1.880310297,9.973105263,
5.176510838,1.388081551,-9.691470146,-1.875148296,9.968327097,
5.178510838,1.376838326,-9.698747635,-1.874363065,9.973696725,
5.180510838,1.367941499,-9.70775032,-1.876728535,9.981672717,
5.182510838,1.359446883,-9.707290649,-1.879343033,9.980556989,
5.184510838,1.347973824,-9.717910767,-1.861932397,9.986071067,
5.186510838,1.318506002,-9.705739021,-1.842357397,9.966649829,
5.188510838,1.295751572,-9.699197769,-1.844100356,9.957615961,
5.190510838,1.274184585,-9.706380844,-1.819966793,9.957391956,
5.192510838,1.250405431,-9.703689575,-1.813962102,9.950656442,
5.194510838,1.227411509,-9.697494507,-1.799606442,9.939140912,
5.196510838,1.201640248,-9.682477951,-1.772504091,9.916455481,
5.198510838,1.178244114,-9.673666954,-1.75516057,9.901953351,
5.200510838,1.152587891,-9.665795326,-1.759383917,9.8919912,
5.202510838,1.129593968,-9.650385857,-1.747163892,9.872107748,
5.204510838,1.104713321,-9.644380569,-1.726621747,9.85980176,
5.206510838,1.094523668,-9.643835068,-1.721248984,9.857192041,
5.208510838,1.078185678,-9.639468193,-1.714411259,9.849925754,
5.210510838,1.059750199,-9.639573097,-1.710072875,9.847273187,
5.212510838,1.05849576,-9.639113426,-1.717925906,9.848055155,
5.214510838,1.059070349,-9.648594856,-1.710752964,9.856149776,
5.216510838,1.050001144,-9.656658173,-1.715560436,9.863908813,
5.218510838,1.035942435,-9.660497665,-1.735834599,9.86972713,
5.220510838,1.042349219,-9.676366806,-1.750860572,9.888583276,
5.222510838,1.049024343,-9.671588898,-1.770531297,9.888117361,
5.224510838,1.061579466,-9.691106796,-1.777694702,9.909828472,
5.226510838,1.060794234,-9.706888199,-1.790163875,9.927419081,
5.228510838,1.060985684,-9.713275909,-1.803121209,9.936028664,
5.230510838,1.073962331,-9.725870132,-1.821537375,9.953087126,
5.232510838,1.089629889,-9.730964661,-1.848735452,9.964777433,
5.234510838,1.110718012,-9.726444244,-1.862985849,9.965346377,
5.236510838,1.11569798,-9.73794651,-1.886765003,9.981596385,
5.238510838,1.120907664,-9.756583214,-1.891984344,10.00134765,
5.240510838,1.13964951,-9.774787903,-1.904319286,10.02355783,
5.242510838,1.157577395,-9.791882515,-1.932005882,10.04756664,
5.244510838,1.182132363,-9.81029892,-1.939667225,10.06984165,
5.246510838,1.205614567,-9.82151413,-1.949876189,10.08551751,
5.248510838,1.228819251,-9.82437706,-1.957872748,10.09265312,
5.250510838,1.23480463,-9.834844589,-1.961952567,10.10436383,
5.252510838,1.269147158,-9.8567276,-1.973655343,10.13218283,
5.254510838,1.285772443,-9.848203659,-1.97730422,10.12670026,
5.256510838,1.302867055,-9.841778755,-1.980991244,10.12335902,
5.258510838,1.333848,-9.82618618,-1.979755878,10.11199875,
5.260510838,1.342984319,-9.827307701,-1.96670258,10.11175072,
5.262510838,1.361582518,-9.830181122,-1.960391521,10.1158046,
5.264510838,1.368276715,-9.830075264,-1.948774815,10.11436029,
5.266510838,1.375842452,-9.821801186,-1.939686418,10.10559768,
5.268510838,1.393760562,-9.811649323,-1.920571208,10.0945344,
5.270510838,1.407101035,-9.804141045,-1.910189986,10.08711756,
5.272510838,1.420202136,-9.799266815,-1.886410594,10.07973954,
5.274510838,1.427729487,-9.784566879,-1.866423845,10.06278781,
5.276510838,1.427308083,-9.767997742,-1.850535989,10.0436782,
5.278510838,1.433829904,-9.75302887,-1.817179918,10.02395048,
5.280510838,1.437086105,-9.735629082,-1.804299116,10.00515794,
5.282510838,1.436214566,-9.721905708,-1.788018584,9.988752341,
5.284510838,1.44259274,-9.713275909,-1.768845797,9.977856391,
5.286510838,1.449296474,-9.706418991,-1.734321356,9.966087521,
5.288510838,1.4574368,-9.688653946,-1.722187638,9.947867489,
5.290510838,1.47092092,-9.686490059,-1.703493595,9.944525551,
5.292510838,1.491740823,-9.674059868,-1.6768893,9.93099606,
5.294510838,1.495178938,-9.663659096,-1.659239292,9.918414299,
5.296510838,1.499555588,-9.63528347,-1.628066778,9.886250854,
5.298510838,1.525499105,-9.624279022,-1.59440434,9.874007262,
5.300510838,1.551078677,-9.616196632,-1.568048835,9.86589377,
5.302510838,1.566736817,-9.593585014,-1.535947442,9.841273913,
5.304510838,1.594394684,-9.580416679,-1.518881559,9.830232924,
5.306510838,1.616794825,-9.572879791,-1.508203387,9.824903585,
5.308510838,1.647785425,-9.562738419,-1.515424371,9.821286774,
5.310510838,1.665617466,-9.549398422,-1.500848413,9.809069157,
5.312510838,1.686456561,-9.553764343,-1.510875344,9.818416021,
5.314510838,1.714784622,-9.55797863,-1.498368025,9.825505001,
5.316510838,1.724294424,-9.550623894,-1.498291373,9.820004331,
