Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
39.9996999,-4.173380852,-9.74529171,-1.861568451,10.76351501,
40.0016999,-4.280411243,-9.725764275,-1.821604371,10.78103212,
40.0036999,-4.370739937,-9.758249283,-1.720243573,10.82986771,
40.0056999,-4.412360191,-9.810557365,-1.579244137,10.87244086,
40.0076999,-4.441723347,-9.864312172,-1.438953519,10.91348469,
40.0096999,-4.450926304,-9.957705498,-1.312328935,10.98584776,
40.0116999,-4.449365139,-10.01538658,-1.275649786,11.03322713,
40.0136999,-4.452707291,-10.0740633,-1.260911107,11.08617384,
40.0156999,-4.437901974,-10.08462715,-1.274309039,11.09137242,
40.0176999,-4.421774387,-10.08852482,-1.271273136,11.08812685,
40.0196999,-4.393992424,-10.05274487,-1.280514836,11.04556775,
40.0216999,-4.346778393,-10.03520012,-1.279863596,11.01080263,
40.0236999,-4.267185688,-10.0057621,-1.303240657,10.95548197,
40.0256999,-4.174788475,-9.927221298,-1.367184877,10.85577155,
40.0276999,-4.094334126,-9.855386734,-1.39656651,10.76302084,
40.0296999,-4.042159557,-9.805711746,-1.411161661,10.69964551,
40.0316999,-3.949542284,-9.720526695,-1.352206826,10.57903525,
40.0336999,-3.863034964,-9.674892426,-1.271464705,10.4949133,
40.0356999,-3.730070591,-9.593144417,-1.095519662,10.35094246,
40.0376999,-3.646388531,-9.560400963,-0.9449243546,10.27571399,
40.0396999,-3.555629015,-9.526260376,-0.8280107379,10.20184965,
40.0416999,-3.420845032,-9.509165764,-0.7068066597,10.13044865,
40.0436999,-3.342487574,-9.499340057,-0.612513423,10.08884817,
40.0456999,-3.25647831,-9.46942234,-0.5113057494,10.02676638,
40.0476999,-3.132152081,-9.448966026,-0.3641102016,9.9612204,
40.0496999,-3.029335499,-9.430444717,-0.2830520868,9.909100848,
40.0516999,-2.898774862,-9.41740036,-0.2005095929,9.855482197,
40.0536999,-2.801541567,-9.411664009,-0.1740680337,9.821321411,
40.0556999,-2.689732313,-9.400747299,-0.1700936556,9.779449962,
40.0576999,-2.536244869,-9.394722939,-0.1768357456,9.732657808,
40.0596999,-2.420030355,-9.393592834,-0.1599422395,9.701634645,
40.0616999,-2.294191122,-9.411128044,-0.1472242624,9.687843875,
40.0636999,-2.112949848,-9.437320709,-0.1492545307,9.672117459,
40.0656999,-1.996563077,-9.460294724,-0.1755141467,9.670276397,
40.0676999,-1.873999119,-9.481144905,-0.222038269,9.667123792,
40.0696999,-1.726612091,-9.482149124,-0.2817592323,9.642184897,
40.0716999,-1.614735842,-9.461416245,-0.3384347856,9.604181761,
40.0736999,-1.519063473,-9.457566261,-0.3932811618,9.586854724,
40.0756999,-1.401872158,-9.482187271,-0.4739274383,9.596964531,
40.0776999,-1.337946892,-9.480828285,-0.5195704699,9.588856049,
40.0796999,-1.268179893,-9.480914116,-0.5440679789,9.580815345,
40.0816999,-1.226970911,-9.473635674,-0.5730952621,9.569935667,
40.0836999,-1.179699779,-9.464020729,-0.6080409884,9.556625648,
40.0856999,-1.122516751,-9.422409058,-0.653435111,9.511509541,
40.0876999,-1.104454875,-9.408878326,-0.6989728212,9.499230229,
40.0896999,-1.0816046,-9.376105309,-0.7075728178,9.464770391,
40.0916999,-1.045327663,-9.318490982,-0.6735176444,9.401096219,
40.0936999,-1.034266353,-9.272522926,-0.6377387047,9.351796563,
40.0956999,-1.016664267,-9.221449852,-0.5948345661,9.296374119,
40.0976999,-0.998334229,-9.155714989,-0.4934641123,9.22319332,
40.0996999,-0.9947525263,-9.117569923,-0.3977439404,9.180294883,
40.1016999,-0.9710595012,-9.086339951,-0.2440170497,9.141338774,
40.1036999,-0.9693644047,-9.079895973,-0.09918698668,9.132032429,
40.1056999,-0.9581595659,-9.060156822,0.05129337683,9.110825561,
40.1076999,-0.9735782146,-9.067119598,0.2133233696,9.121733345,
40.1096999,-0.9973669648,-9.077424049,0.3249697983,9.137831997,
40.1116999,-1.012871861,-9.083025932,0.4455800653,9.150180932,
40.1136999,-1.057375193,-9.11014843,0.5588929057,9.188319106,
40.1156999,-1.086871862,-9.148004532,0.6373460889,9.234364483,
40.1176999,-1.129459858,-9.196022987,0.7385633588,9.294514199,
40.1196999,-1.191661239,-9.266479492,0.8389570117,9.380380992,
40.1216999,-1.253489137,-9.315407753,0.8947802186,9.441858305,
40.1236999,-1.356698394,-9.391639709,0.9502490759,9.536587454,
40.1256999,-1.427978516,-9.44895649,0.9861908555,9.60700129,
40.1276999,-1.48747921,-9.48873806,1.018091202,9.658429172,
40.1296999,-1.569791913,-9.547147751,1.059031963,9.733130305,
40.1316999,-1.65413475,-9.609798431,1.086000323,9.811410926,
40.1336999,-1.725098968,-9.643442154,1.113811374,9.859640906,
40.1356999,-1.821326613,-9.706936836,1.120879054,9.939729535,
