"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.985108380E-1,-1.747384220E-1,-4.993921816E-1,9.873659134E0,9.887824369E0
2.005108380E-1,-1.311639398E-1,-4.872583747E-1,9.896528244E0,9.909384239E0
2.025108380E-1,-8.620083332E-2,-4.712363482E-1,9.904477119E0,9.916055732E0
2.045108380E-1,-4.527914524E-2,-4.561241567E-1,9.931838036E0,9.942409477E0
2.065108380E-1,4.223371856E-3,-4.474762976E-1,9.963632584E0,9.973676711E0
2.085108380E-1,8.087613434E-2,-4.224425256E-1,9.978793144E0,9.988058433E0
2.105108380E-1,1.332516968E-1,-4.101363122E-1,1.000779152E1,1.001707836E1
2.125108380E-1,1.878873706E-1,-4.033271968E-1,1.003845692E1,1.004831288E1
2.145108380E-1,2.481063455E-1,-3.718195260E-1,1.005931568E1,1.006924220E1
2.165108380E-1,2.951093018E-1,-3.562667966E-1,1.008707809E1,1.009768092E1
2.185108380E-1,3.362704217E-1,-3.361267745E-1,1.008923340E1,1.010043017E1
2.205108380E-1,3.677876890E-1,-3.229969442E-1,1.005381870E1,1.006572726E1
2.225108380E-1,3.894408643E-1,-3.111791611E-1,1.002160168E1,1.003399207E1
2.245108380E-1,4.000040591E-1,-2.970438302E-1,1.001243687E1,1.002482570E1
2.265108380E-1,3.877840638E-1,-2.802269161E-1,1.000220871E1,1.001364482E1
2.285108380E-1,3.782072365E-1,-2.923128605E-1,9.993167877E0,1.000459353E1
2.305108380E-1,3.427443206E-1,-2.875627875E-1,1.001344204E1,1.002343192E1
2.325108380E-1,3.222308159E-1,-2.897462845E-1,1.005867386E1,1.006800404E1
2.345108380E-1,2.976184487E-1,-3.087849617E-1,1.011109638E1,1.012018750E1
2.365108380E-1,2.457121313E-1,-3.307445943E-1,1.017858505E1,1.018692103E1
2.385108380E-1,2.127104551E-1,-3.472741842E-1,1.018682003E1,1.019495696E1
2.405108380E-1,1.822370589E-1,-3.538247049E-1,1.019162750E1,1.019939574E1
2.425108380E-1,1.263947040E-1,-3.708810210E-1,1.020001793E1,1.020754104E1
2.445108380E-1,7.422982901E-2,-3.762152791E-1,1.019024944E1,1.019746202E1
2.465108380E-1,3.222595528E-2,-3.823635876E-1,1.018685913E1,1.019408355E1
2.485108380E-1,-1.682645082E-2,-3.893067539E-1,1.015357018E1,1.016104474E1
2.505108380E-1,-5.647442862E-2,-3.831584752E-1,1.013486576E1,1.014226325E1
2.525108380E-1,-8.969637007E-2,-3.803524375E-1,1.012995338E1,1.013748830E1
2.545108380E-1,-1.218840182E-1,-3.848918676E-1,1.011583710E1,1.012389044E1
2.565108380E-1,-1.405396461E-1,-3.867976367E-1,1.011530113E1,1.012366933E1
2.585108380E-1,-1.618097275E-1,-3.919882774E-1,1.011217022E1,1.012105843E1
2.605108380E-1,-1.700362116E-1,-4.205367565E-1,1.011005306E1,1.012022413E1
2.625108380E-1,-1.640219688E-1,-4.390104115E-1,1.009991074E1,1.011077792E1
2.645108380E-1,-1.487373859E-1,-4.414812326E-1,1.008469296E1,1.009544751E1
2.665108380E-1,-1.567914784E-1,-4.548983276E-1,1.006615353E1,1.007764669E1
2.685108380E-1,-1.650371104E-1,-4.603379369E-1,1.003951931E1,1.005142260E1
2.705108380E-1,-1.702947915E-1,-4.631822407E-1,1.001107693E1,1.002323298E1
2.725108380E-1,-1.803121120E-1,-4.694454968E-1,9.974570274E0,9.987239042E0
2.745108380E-1,-1.824381649E-1,-4.792234302E-1,9.940342903E0,9.953559957E0
2.765108380E-1,-2.158133388E-1,-4.874307215E-1,9.893885612E0,9.908235797E0
2.785108380E-1,-2.246910334E-1,-4.949198067E-1,9.870613098E0,9.885566985E0
2.805108380E-1,-2.570415139E-1,-4.992868304E-1,9.849143028E0,9.865139435E0
2.825108380E-1,-2.632568479E-1,-5.127900839E-1,9.837324142E0,9.854197284E0
2.845108380E-1,-2.701617181E-1,-5.288025737E-1,9.810509682E0,9.828464770E0
2.865108380E-1,-2.801694870E-1,-5.325949788E-1,9.793684006E0,9.812155663E0
2.885108380E-1,-2.822763622E-1,-5.537692904E-1,9.783502579E0,9.803227177E0
2.905108380E-1,-2.848429680E-1,-5.651752353E-1,9.776282310E0,9.796747132E0
2.925108380E-1,-2.971204221E-1,-5.713139772E-1,9.743461609E0,9.764718344E0
2.945108380E-1,-3.092638254E-1,-5.709213018E-1,9.698441505E0,9.720152410E0
2.965108380E-1,-3.082582653E-1,-5.771271586E-1,9.678607941E0,9.700698459E0
2.985108380E-1,-3.093212843E-1,-5.844246149E-1,9.660249710E0,9.682853724E0
3.005108380E-1,-3.150099218E-1,-5.934938788E-1,9.621961594E0,9.645393260E0
3.025108380E-1,-3.137649298E-1,-6.051009297E-1,9.597272873E0,9.621446989E0
3.045108380E-1,-2.989591658E-1,-6.116418839E-1,9.571787834E0,9.595968149E0
3.065108380E-1,-2.835501134E-1,-6.126666069E-1,9.553210258E0,9.577034368E0
3.085108380E-1,-2.708129585E-1,-6.073132157E-1,9.533126831E0,9.556289875E0
3.105108380E-1,-2.445629090E-1,-6.191405654E-1,9.515735626E0,9.538992115E0
3.125108380E-1,-2.265776694E-1,-6.389262676E-1,9.499464989E0,9.523623223E0
3.145108380E-1,-2.190407217E-1,-6.372023821E-1,9.471950531E0,9.495886087E0
3.165108380E-1,-2.016588151E-1,-6.420866251E-1,9.456684113E0,9.480602086E0
3.185108380E-1,-2.017354220E-1,-6.549003124E-1,9.449760437E0,9.474574603E0
3.205108380E-1,-1.977131814E-1,-6.798000336E-1,9.435913086E0,9.462434906E0
3.225108380E-1,-1.961713135E-1,-6.969138384E-1,9.421011925E0,9.448790281E0
3.245108380E-1,-1.985463500E-1,-7.078505158E-1,9.410169601E0,9.438843411E0
3.265108380E-1,-1.934514940E-1,-7.383718491E-1,9.404960632E0,9.435883687E0
3.285108380E-1,-1.911530644E-1,-7.512909174E-1,9.388422012E0,9.420373953E0
3.305108380E-1,-1.980770826E-1,-7.752712369E-1,9.387042046E0,9.421084778E0
3.325108380E-1,-1.942942441E-1,-8.003241420E-1,9.379313469E0,9.415401751E0
3.345108380E-1,-1.920532882E-1,-8.186925054E-1,9.377168655E0,9.414798664E0
3.365108380E-1,-1.933940500E-1,-8.512536287E-1,9.408953667E0,9.449362047E0
3.385108380E-1,-2.129594535E-1,-8.772354722E-1,9.716072083E0,9.757917325E0
3.405108380E-1,-2.219808102E-1,-8.873869181E-1,9.788617134E0,9.831264233E0
3.425108380E-1,-2.081710547E-1,-8.851842880E-1,9.756133080E0,9.798419213E0
3.445108380E-1,-2.079603523E-1,-8.889191747E-1,9.707281113E0,9.750114430E0
3.465108380E-1,-2.079412043E-1,-8.861802220E-1,9.731606483E0,9.774084084E0
3.485108380E-1,-1.722101420E-1,-9.108117819E-1,9.745607376E0,9.789591287E0
3.505108380E-1,-1.305797547E-1,-9.130240679E-1,9.777766228E0,9.821169809E0
3.525108380E-1,-3.936067596E-2,-9.490711093E-1,9.838502884E0,9.884251324E0
3.545108380E-1,1.886630990E-2,-9.932202101E-1,9.918478966E0,9.968102493E0
3.565108380E-1,8.766609430E-2,-1.020514131E0,9.987728119E0,1.004011192E1
3.585108380E-1,1.657074839E-1,-1.085713029E0,1.006650639E1,1.012624227E1
3.605108380E-1,2.306095064E-1,-1.132313728E0,1.010713196E1,1.017297555E1
3.625108380E-1,2.808781862E-1,-1.174739003E0,1.015557098E1,1.022714654E1
3.645108380E-1,3.422559202E-1,-1.233780026E0,1.017997360E1,1.026017616E1
3.665108380E-1,4.012969434E-1,-1.280735135E0,1.019539165E1,1.028335221E1
3.685108380E-1,4.889151454E-1,-1.327029467E0,1.018790340E1,1.028559289E1
3.705108380E-1,5.338590741E-1,-1.369062066E0,1.018225288E1,1.028774077E1
3.725108380E-1,5.657115579E-1,-1.410587072E0,1.016801167E1,1.028096526E1
3.745108380E-1,6.435422301E-1,-1.454640388E0,1.011972523E1,1.024397208E1
3.765108380E-1,7.088273168E-1,-1.496730328E0,1.011159515E1,1.024631614E1
3.785108380E-1,7.705307007E-1,-1.523382664E0,1.008798790E1,1.023141790E1
3.805108380E-1,8.506407142E-1,-1.563164711E0,1.006961060E1,1.022566042E1
3.825108380E-1,9.047879577E-1,-1.590037227E0,1.005400944E1,1.021909807E1
3.845108380E-1,9.620285630E-1,-1.601395369E0,1.004631901E1,1.021853667E1
