"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.356830833E-1,4.274810486E0,2.921624451E0,8.210725708E0,9.707003182E0
9.456080833E-1,4.228706360E0,2.872975616E0,8.136031036E0,9.608899385E0
9.555330833E-1,4.283642120E0,2.809058533E0,8.026309204E0,9.521661572E0
9.654580833E-1,4.336033173E0,2.782863007E0,8.003855896E0,9.518782453E0
9.753830833E-1,4.355343018E0,2.907104645E0,8.070018311E0,9.620055392E0
9.853080833E-1,4.522395630E0,3.138822784E0,8.179889832E0,9.859760056E0
9.952330833E-1,4.733606415E0,3.267555084E0,8.346194000E0,1.013621725E1
1.005158083E0,4.902455292E0,3.233875122E0,8.421936493E0,1.026747440E1
1.015083083E0,5.071453857E0,3.118315430E0,8.429570618E0,1.031994167E1
1.025008083E0,5.111720123E0,2.960992584E0,8.381520538E0,1.025412338E1
1.034933083E0,4.973557434E0,2.887495422E0,8.327632599E0,1.012044308E1
1.044858083E0,4.869074707E0,2.827619934E0,8.243956604E0,9.983293218E0
1.054783083E0,4.770280151E0,2.698887634E0,8.196505280E0,9.860135191E0
1.064708083E0,4.649481354E0,2.556234283E0,8.216413879E0,9.780668055E0
1.074633083E0,4.575684814E0,2.425406342E0,8.155640259E0,9.660950030E0
1.084558083E0,4.528981934E0,2.195334778E0,8.053552551E0,9.496887955E0
1.094483083E0,4.525838470E0,1.887724457E0,7.909402313E0,9.306200215E0
1.104408083E0,4.557273102E0,1.654659119E0,7.804470520E0,9.187839519E0
1.114333083E0,4.496798859E0,1.608704681E0,7.763755188E0,9.115098757E0
1.124258083E0,4.379143524E0,1.681752777E0,7.686815186E0,9.005127323E0
1.134183083E0,4.342020721E0,1.744472351E0,7.585475922E0,8.912674833E0
1.144108083E0,4.398603058E0,1.769919434E0,7.534132690E0,8.901880647E0
1.154033083E0,4.482129364E0,1.834884338E0,7.465126190E0,8.898561300E0
1.163958083E0,4.496349792E0,1.997296600E0,7.469018097E0,8.943857473E0
1.173883083E0,4.616998901E0,2.131268005E0,7.525151367E0,9.082229091E0
1.183808083E0,4.990023193E0,2.015708313E0,7.464976501E0,9.202678178E0
1.193733083E0,5.058430939E0,1.803000641E0,7.448959808E0,9.182893721E0
1.203658083E0,4.806355133E0,1.816921692E0,7.551047516E0,9.133486338E0
1.213583083E0,4.743186493E0,1.990111542E0,7.643405457E0,9.213034735E0
1.223508083E0,4.812791748E0,2.062860260E0,7.546706543E0,9.185376231E0
1.233433083E0,5.006938019E0,1.938319244E0,7.431895294E0,9.168401032E0
1.243358083E0,5.038971405E0,1.772464142E0,7.473508759E0,9.186195900E0
1.253283083E0,4.961582336E0,1.799108734E0,7.547454987E0,9.209677969E0
1.263208083E0,5.132975922E0,1.881138153E0,7.502997437E0,9.283377246E0
1.273133083E0,5.393883362E0,1.760938110E0,7.401658173E0,9.326276023E0
1.283058083E0,5.469326477E0,1.542093201E0,7.343429260E0,9.285339889E0
1.292983083E0,5.543422394E0,1.522783356E0,7.244335327E0,9.248177946E0
1.302908083E0,5.875731354E0,1.564097443E0,7.113956451E0,9.358365036E0
1.312833083E0,6.471791840E0,1.263223114E0,6.976392517E0,9.599472632E0
1.322758083E0,6.491999817E0,8.526269531E-1,6.857988739E0,9.481827033E0
1.332683083E0,6.371201019E0,6.712042236E-1,6.590045929E0,9.190833634E0
1.342608083E0,6.672823792E0,5.102888489E-1,6.159391479E0,9.095332620E0
1.352533083E0,7.173083496E0,7.035369873E-2,5.649851074E0,9.131204392E0
1.362458083E0,7.092251587E0,-4.531077576E-1,5.145998840E0,8.774203284E0
1.372383083E0,6.813680878E0,-7.441026306E-1,4.682562561E0,8.300983554E0
1.382308083E0,7.436685333E0,-1.330583038E0,4.097279663E0,8.594326070E0
1.392233083E0,7.523055725E0,-2.004631348E0,3.413800964E0,8.501114710E0
1.402158083E0,7.285499725E0,-2.752925262E0,3.029100952E0,8.356587601E0
1.412083083E0,7.554939423E0,-3.608246613E0,3.074905701E0,8.919170273E0
1.422008083E0,8.110434265E0,-4.084705811E0,2.883603516E0,9.527808497E0
1.431933083E0,8.712781677E0,-3.818559265E0,1.830992432E0,9.687439946E0
1.441858083E0,8.906927948E0,-4.184548187E0,1.900298309E0,1.002272132E1
1.451783083E0,8.796457672E0,-4.900509338E0,1.024918671E0,1.012141876E1
1.461708083E0,8.449928284E0,-5.787864075E0,1.342408447E0,1.032970082E1
1.471633083E0,7.948620758E0,-5.583988037E0,2.552641754E0,1.004377789E1
1.481558083E0,8.239166565E0,-5.352718964E0,2.893782349E0,1.024253105E1
1.491483083E0,8.411009216E0,-5.850883026E0,3.185076599E0,1.072952101E1
1.501408083E0,9.252409515E0,-6.389013977E0,4.049978027E0,1.195110470E1
1.511333083E0,1.008018814E1,-6.706653442E0,4.481081543E0,1.291005365E1
1.521258083E0,9.855804749E0,-6.482569427E0,5.129233704E0,1.286349999E1
1.531183083E0,1.057984909E1,-6.760092316E0,5.150788879E0,1.357065514E1
1.541108083E0,1.074555450E1,-7.028484192E0,5.334606628E0,1.390412024E1
1.551033083E0,1.047821045E1,-7.252568207E0,5.501359863E0,1.388011528E1
1.560958083E0,1.029738647E1,-7.608977051E0,5.525310059E0,1.394495433E1
1.570883083E0,9.848170624E0,-7.968679047E0,4.276307373E0,1.337060639E1
1.580808083E0,1.007375153E1,-8.240962830E0,3.139571228E0,1.338845942E1
1.590733083E0,1.110989685E1,-9.288933563E0,3.500021667E0,1.489846457E1
1.600658083E0,1.207179657E1,-1.038181091E1,4.122277679E0,1.644698889E1
1.610583083E0,1.208571762E1,-1.077040283E1,4.165388031E0,1.671575918E1
1.620508083E0,1.247176483E1,-1.085288132E1,5.006488953E0,1.727411018E1
1.630433083E0,1.262504608E1,-1.071262299E1,4.932991791E0,1.727676150E1
1.640358083E0,1.232477051E1,-1.059960800E1,4.107009430E0,1.676660921E1
1.650283083E0,1.160327087E1,-1.012853760E1,4.626279602E0,1.608184168E1
1.660208083E0,1.148247208E1,-9.747130737E0,3.964356079E0,1.557465382E1
1.670133083E0,1.141092087E1,-8.859626312E0,4.032763824E0,1.499884254E1
1.680058083E0,1.042806473E1,-8.907077637E0,4.362528076E0,1.439139386E1
1.689983083E0,9.637408905E0,-8.902437286E0,4.519850922E0,1.387667440E1
1.699908083E0,9.111702118E0,-8.894952850E0,4.597689056E0,1.353816998E1
1.709833083E0,8.428373108E0,-9.393266602E0,4.259841614E0,1.331980410E1
1.719758083E0,6.862778778E0,-9.226064301E0,4.282145233E0,1.227007591E1
1.729683083E0,5.674549713E0,-8.894653473E0,4.696633301E0,1.154875488E1
1.739608083E0,4.971611481E0,-8.516240387E0,4.882397003E0,1.100368445E1
1.749533083E0,4.913382568E0,-8.181237030E0,5.326074371E0,1.092890826E1
1.759458083E0,5.104385376E0,-8.604107666E0,5.675597534E0,1.150207921E1
1.769383083E0,4.526437225E0,-9.072932739E0,5.678890686E0,1.162138296E1
1.779308083E0,4.235891418E0,-8.557853851E0,5.716612244E0,1.112920906E1
1.789233083E0,4.118236084E0,-9.046886902E0,5.063670044E0,1.115557194E1
1.799161708E0,3.175795898E0,-9.476942596E0,4.344565430E0,1.089831956E1
1.809086708E0,2.946323090E0,-9.658065948E0,4.682113495E0,1.113019516E1
1.819011708E0,2.859204254E0,-1.028421387E1,3.800297241E0,1.133059411E1
1.828936708E0,2.554438019E0,-9.481133881E0,4.175566864E0,1.067016457E1
1.838861708E0,2.439776459E0,-8.372539215E0,4.914430389E0,1.001017223E1
1.848786708E0,2.309996338E0,-8.551267548E0,4.526287537E0,9.947237738E0
1.858711708E0,2.044598236E0,-7.961194611E0,4.496499481E0,9.369071948E0
1.868636708E0,1.695673828E0,-7.186555481E0,3.691024475E0,8.255031865E0
1.878561708E0,1.650168457E0,-7.505093079E0,3.761677551E0,8.555682092E0
1.888486708E0,1.482816467E0,-7.819439392E0,3.936813354E0,8.879238507E0
1.898411708E0,1.323248291E0,-7.276668091E0,4.746180267E0,8.787895748E0
1.908336708E0,1.881587219E-1,-5.385201416E0,6.095773773E0,8.135985244E0
1.918261708E0,-1.041983185E0,-4.454287262E0,6.823560333E0,8.215070273E0
