Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
94.9996999,0.8985056281,-8.61915493,0.2594165206,8.669742845,
95.0016999,1.032992721,-8.296521187,0.4142543674,8.370838933,
95.0036999,1.170659304,-7.995551109,0.5903239846,8.102330724,
95.0056999,1.364283204,-7.650479794,0.8610315323,7.818726561,
95.0076999,1.508509874,-7.309162617,1.032561779,7.534297846,
95.0096999,1.621813059,-7.101987362,1.095912337,7.366785319,
95.0116999,1.695171356,-6.631852627,1.158736229,6.942459567,
95.0136999,1.697843432,-6.325489998,1.297733903,6.67672145,
95.01570146,1.724648833,-6.033876419,1.41271317,6.432560667,
95.0176999,1.781362653,-5.691467762,1.46080792,6.140034036,
95.0196999,1.811022043,-5.480318069,1.414848804,5.942683243,
95.0216999,1.831296086,-5.204161167,1.376053095,5.685988123,
95.0236999,1.860601187,-4.919289589,1.309398413,5.419941977,
95.0256999,1.839599252,-4.716462612,1.232228637,5.210329394,
95.0276999,1.807402015,-4.421458721,1.068158746,4.894585005,
95.0296999,1.755687237,-4.186194897,0.8695262074,4.621984553,
95.0316999,1.683554769,-3.873799324,0.6888692379,4.279628335,
95.0336999,1.581159592,-3.470002651,0.4355819225,3.838061446,
95.0356999,1.486483335,-3.177699566,0.2467943132,3.51686148,
95.0376999,1.393396616,-2.838910341,0.03083731793,3.162580749,
95.0396999,1.264540792,-2.374032974,-0.2193854898,2.698745258,
95.0416999,1.135962486,-2.048680067,-0.405941695,2.377454405,
95.0436999,1.015850186,-1.732501864,-0.5550047159,2.083637336,
95.0456999,0.8186925054,-1.328686118,-0.7558494806,1.734062472,
95.0476999,0.6556569338,-1.036488295,-0.8835561872,1.511577168,
95.04975927,0.462463975,-0.6299911141,-1.018311501,1.283635479,
95.0516999,0.3168199062,-0.3247973919,-1.07875073,1.17028686,
95.0536999,0.1419474334,-0.02511038817,-1.120744944,1.12997736,
95.0556999,-0.05159983411,0.24670811,-1.091698527,1.120416489,
95.0576999,-0.1172392666,0.5083273053,-1.023569107,1.148840899,
95.0596999,-0.2574724555,0.9744113684,-0.9200629592,1.364655791,
95.0616999,-0.5828157067,1.469896197,-0.6901909113,1.725291996,
95.0636999,-0.8226860166,1.732386827,-0.4373248816,1.967035702,
95.0656999,-0.987522006,1.952557564,-0.09274179488,2.190041505,
95.0676999,-1.159885406,2.17318821,0.4083550274,2.496965154,
95.0696999,-1.325343847,2.269789219,1.174269795,2.878782549,
95.0716999,-1.600370646,2.576352596,2.840586185,4.155443271,
95.0736999,-2.001610041,3.01859045,4.33351469,5.647803169,
95.0756999,-2.51770401,3.540171862,5.750317097,7.206788259,
95.0776999,-3.003660202,4.015057087,6.762987614,8.419065238,
95.0796999,-3.13565731,4.182086468,6.783874512,8.564061384,
95.0816999,-3.193395853,4.271073818,6.429111481,8.353042743,
95.0836999,-3.197648048,4.262387753,5.490019321,7.650700265,
95.0856999,-3.099543095,4.139823914,4.589732647,6.914546637,
95.0876999,-2.955479145,3.938768387,3.679792166,6.147326554,
95.0896999,-2.718482018,3.623739243,2.663846254,5.255255222,
95.0916999,-2.491013765,3.388848782,1.966913342,4.6430802,
95.0936999,-2.167480469,3.079891682,1.149695635,3.937702935,
95.0956999,-1.948353529,2.900594473,0.6687675714,3.557636833,
95.0976999,-1.745210171,2.748476505,0.2604221106,3.266144718,
95.0996999,-1.501700759,2.594912291,-0.1507389396,3.001898931,
95.1016999,-1.360011935,2.520261288,-0.365680784,2.887052452,
95.1036999,-1.245683908,2.447946787,-0.5448532701,2.800185165,
95.1056999,-1.09378624,2.379577875,-0.7738347054,2.73085689,
95.1076999,-1.008131266,2.321092367,-0.8873869181,2.681651351,
95.1096999,-0.9472132325,2.288626909,-0.9518483877,2.653496069,
95.1116999,-0.8811045289,2.243797779,-1.000029325,2.609795455,
95.1136999,-0.8405946493,2.222700119,-1.031316757,2.590484402,
95.1156999,-0.8073056936,2.173082829,-1.025043964,2.534708384,
95.1176999,-0.7695730329,2.159416676,-0.9961506724,2.499527794,
95.1196999,-0.7352018952,2.135110855,-0.9415246248,2.446566739,
95.1216999,-0.6832285523,2.097320795,-0.8626691699,2.368491898,
95.1236999,-0.6453235745,2.072928429,-0.7857865691,2.308881833,
95.1256999,-0.5989143848,2.043824673,-0.7030525804,2.242810885,
95.1276999,-0.5114876628,1.99337399,-0.6051871181,2.145089961,
95.1296999,-0.4422569275,1.973540425,-0.5269733667,2.090012902,
95.1316999,-0.3250368237,1.932408094,-0.4359075129,2.00745245,
95.1336999,-0.2350340039,1.912325621,-0.3670598567,1.961367686,
95.1356999,-0.1543494016,1.887914181,-0.3158335388,1.920363121,
95.1376999,-0.05312254652,1.863359213,-0.2666757405,1.883094664,
