Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
94.28920933,-2.367776184,-19.18515427,-7.222181396,20.63580414,
94.29913433,-2.762954407,-16.400495,-4.906646576,17.34028067,
94.30906033,-1.893712006,-12.48793121,-3.323987732,13.06076053,
94.31898533,0.01706451416,-8.684041443,-2.620600433,9.070855175,
94.32891033,1.768272858,-5.324128418,-1.610351257,5.836639742,
94.33883633,3.11831543,-2.28170517,-1.019380188,3.996148842,
94.34876133,3.878584442,0.5691165161,-1.781894531,4.306095564,
94.35868633,3.954476624,2.991529083,-3.46349762,6.048383865,
94.36861133,3.723057861,5.251230011,-3.941004639,7.547721115,
94.37853733,3.198249207,6.945107574,-3.700155487,8.494378602,
94.38846233,2.521057434,7.565567322,-3.60270813,8.750602571,
94.39838733,1.632654877,7.723189545,-2.02543808,8.149577787,
94.40831333,0.3969744873,7.842341766,-0.1001417542,7.85302117,
94.41823833,-1.182391205,7.377109222,2.042352905,7.745385389,
94.42816333,-3.089575195,6.046226807,3.405717773,7.59613369,
94.43808833,-4.479584656,4.253404999,3.178789673,6.947145929,
94.44801433,-4.957989807,2.669698334,1.429377594,5.809653383,
94.45793933,-5.019362183,1.342258759,-0.9642947388,5.284460203,
94.46786433,-4.707859955,-0.03891906738,-1.803898773,5.041776555,
94.47779033,-3.823349304,-1.323547668,-1.210083618,4.22304164,
94.48771533,-2.205513611,-2.289938049,-1.252744904,3.417232265,
94.49764033,0.1913021851,-1.910926208,-1.068777466,2.197844574,
94.50756533,1.487456818,-1.510658569,-0.4117936707,2.159673847,
94.51749133,1.723815308,-1.645977173,-0.4252656555,2.421080533,
94.52741633,1.505419464,-2.16464859,-0.9445358276,2.800739047,
94.53734133,1.211430817,-3.153641968,-2.002685394,3.927310921,
94.54726733,0.9081614685,-4.324806519,-2.957699432,5.317583531,
94.55719233,0.6312373352,-5.604046326,-2.884950714,6.33456679,
94.56711733,-0.3023712158,-5.838159485,-1.338965607,5.997363039,
94.57704233,-1.700763245,-4.526437225,0.9083111572,4.919985643,
94.58696833,-2.756368103,-2.836152191,2.774779816,4.831224213,
94.59689333,-3.302582245,-1.561552734,4.003574524,5.419788316,
94.60681833,-3.367098083,-0.1489402771,4.335434418,5.491404584,
94.61674433,-2.863545227,1.792223053,3.803291016,5.08694184,
94.62666933,-1.332079926,4.160148926,3.069666595,5.33892583,
94.63659433,0.3653901672,5.895490265,1.442250824,6.080329175,
94.64651933,1.486558685,6.519841919,-0.9915380859,6.760276854,
94.65644533,2.230511627,6.517596588,-2.969375153,7.501428944,
94.66637033,2.590662689,5.910758514,-4.363126831,7.790088262,
94.67629533,2.114951935,4.394561462,-6.157744904,7.855126634,
94.68622133,1.965562592,1.09048233,-7.05213501,7.401702251,
94.69614633,0.7402107239,-3.849395142,-6.485712891,7.578273324,
94.70607133,-2.185455322,-13.72091721,-10.98251175,17.71031757,
94.71599633,-12.1577179,-64.44084457,-20.08119095,68.58342937,
94.72592233,-5.840554504,-77.87061722,5.434598694,78.27822153,
94.73584733,13.5165921,-38.63226379,9.421108704,41.99889709,
94.74577233,20.41290115,-5.084626465,-3.273692322,21.28983375,
94.75569833,2.809657288,-5.336402893,-12.36159393,13.75428568,
94.76562333,-13.80010254,-17.8774736,-23.51100861,32.60083462,
94.77554833,-17.6134227,-30.24011536,-21.62942139,41.1403586,
94.78547333,-18.79761017,-38.37958923,-10.49692154,44.0060039,
94.79539933,-18.33911362,-37.75463882,3.789369965,42.14374409,
94.80532433,-15.99813171,-33.79582123,10.70424042,38.89316796,
94.81524933,-7.571554871,-31.69553879,5.04540802,32.97562379,
94.82517433,1.385967865,-29.26743805,-8.181835785,30.42114846,
94.83510033,0.1761836243,-28.80998932,-18.91242142,34.46340391,
94.84502533,0.1733395386,-26.73904587,-18.38461899,32.44997436,
94.85495033,0.2517764282,-22.28954865,-10.75169174,24.74845946,
94.86487633,-2.195634155,-18.17774918,-4.206851807,18.78693633,
94.87480133,-4.591701508,-14.35410049,-0.1901046753,15.07183013,
94.88472633,-4.775369568,-11.39310791,2.367925873,12.57832005,
94.89465133,-2.812651062,-8.071814575,1.450184326,8.669961425,
94.90457733,0.2755769348,-4.942871246,0.9780661011,5.046239402,
94.91450233,3.028352509,-2.796933746,0.920735321,4.223921262,
94.92442733,4.059408417,-0.3570075989,0.918639679,4.177337666,
94.93435333,3.870800629,1.815424805,1.101409607,4.414970878,
94.94427833,3.334166565,3.774999847,2.55428833,5.647271855,
94.95420333,2.411485291,5.020559692,4.089346161,6.909705707,
94.96412933,1.391057281,5.785319366,4.020639038,7.181260252,
94.97405433,0.4965174866,6.223907318,2.665357361,6.788790892,
94.98397933,-0.3324586487,6.093229065,1.326391754,6.244780563,
94.99390433,-1.375040588,5.717660065,0.03921844482,5.88080873,
95.00383033,-3.169658661,4.719685364,-0.6354286194,5.720658659,
95.01375533,-5.006488953,2.361938324,-0.7698490906,5.588949087,
95.02368033,-5.82004715,0.4138893127,-2.063608704,6.188920267,
95.03360633,-5.719156952,-0.420176239,-2.878963165,6.416676182,
95.04353133,-5.275329895,-0.9999206543,-2.223775635,5.811550988,
95.05345633,-4.410877533,-1.575922852,-0.6911128235,4.734660535,
95.06338133,-2.681972809,-1.637295227,0.4602928162,3.175780736,
95.07330733,-0.1224453735,-0.4966671753,1.425785065,1.514771997,
95.08323233,1.314566345,0.2838098145,1.536554718,2.041967945,
95.09315733,1.999242554,0.8761280823,0.3652404785,2.213136194,
95.10308233,1.989961853,1.000669098,-1.403780823,2.632847777,
95.11300833,1.586999817,0.7463479614,-2.650837555,3.178449849,
95.12293333,1.48131958,0.325872345,-3.178340607,3.521696962,
95.13285833,1.809287567,-0.05284011841,-2.944526825,3.456378423,
95.14278433,2.3436763,-0.1794767761,-1.637744293,2.864827548,
95.15270933,3.047662354,0.1615141296,-0.01047821045,3.051957147,
95.16263433,4.118086395,0.9583071899,0.6276448059,4.274450401,
95.17255933,4.80201416,1.288819885,0.4023632813,4.988215402,
95.18248533,4.763993225,0.8119116211,0.2148033142,4.837455157,
95.19241033,4.042194214,-0.1062789917,-0.1239422607,4.045490202,
95.20233533,2.786605225,-0.9015751648,-0.6825805664,3.007311538,
