Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
44.66126283,1.761087799,-10.21221359,1.39000946,10.45575741,
44.67118783,1.32339798,-10.48464706,1.482367401,10.67129886,
44.68111283,0.5252577209,-10.5558989,1.033899994,10.61940895,
44.69103783,-0.2902464294,-10.31220566,0.6004014587,10.3337462,
44.70096283,-0.9294172668,-9.948312378,0.5144801331,10.00487009,
44.71088783,-1.503323822,-9.68246521,0.3872447205,9.806124287,
44.72081283,-1.813778229,-9.484576721,0.4471202087,9.66679386,
44.73073783,-1.888173523,-9.500294037,0.6011499023,9.704749726,
44.74066283,-1.788780212,-9.636959839,0.3670367432,9.808437468,
44.75058783,-1.348695374,-9.396709442,0.3577560425,9.499742993,
44.76051183,-1.113534393,-9.187145233,0.707428894,9.28138201,
44.77043683,-1.208287354,-9.778265991,0.9126521301,9.894815715,
44.78036183,-1.024020538,-10.66352509,1.162482605,10.77546988,
44.79028683,-0.7988887024,-10.63119232,1.050665131,10.71281338,
44.80021183,-0.8231382751,-10.16116974,0.6442602539,10.21479311,
44.81013683,-0.7042854309,-9.745484161,0.7722441101,9.801369316,
44.82006183,-0.3222798157,-9.193731537,0.8593629456,9.239430097,
44.82998683,0.07873626709,-8.725056152,0.4716691589,8.738150608,
44.83991183,0.2764750671,-8.340206451,0.2219883728,8.347739871,
44.84983683,0.1055305481,-7.974965973,0.3308120728,7.982521882,
44.85976183,-0.1097218323,-7.839497681,0.578846283,7.86160453,
44.86968683,-0.3659889221,-8.069419556,0.6976991272,8.107790323,
44.87961083,-0.8099656677,-8.522976379,0.6149212646,8.583431651,
44.88953583,-1.271306305,-9.197922821,0.4614903259,9.296826193,
44.89946083,-1.569336548,-9.768835602,0.0889151001,9.894486955,
44.90938583,-1.713636475,-9.945019226,-0.3505709839,10.09766594,
44.91931083,-1.859133911,-10.047556,-0.563278656,10.23362318,
44.92923583,-1.495240631,-9.623188477,-0.4788542175,9.750425753,
44.93916083,-1.07177124,-9.182953949,-0.5861810303,9.263851522,
44.94908583,-0.6215075684,-9.075926514,-0.9009764099,9.141688697,
44.95901083,-0.1146615601,-9.384434967,-1.249900818,9.467999735,
44.96893583,0.4261637878,-10.11776001,-1.771416321,10.28049605,
