Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
67.66206441,-7.920242786,-7.525427341,0.4235295951,10.93351178,
67.66447936,-7.719245911,-7.278966427,0.2512463629,10.61288059,
67.66689436,-7.532605648,-7.056434155,0.08853443712,10.32188206,
67.66930936,-7.348358154,-6.833901405,-0.08135596663,10.03529744,
67.6717243,-7.161718369,-6.625725746,-0.2392822653,9.759493207,
67.6741393,-6.98704195,-6.42472887,-0.4283152521,9.501544623,
67.67655425,-6.82433033,-6.238088608,-0.6053841114,9.265620533,
67.67896925,-6.683153629,-6.077769279,-0.7704889178,9.066282315,
67.68138425,-6.515655994,-5.917450428,-0.9308080077,8.850785059,
67.6837992,-6.391229153,-5.749952793,-1.076770186,8.664248452,
67.6862142,-6.271588326,-5.613562107,-1.201196909,8.50222169,
67.6886292,-6.144768715,-5.448457241,-1.296909928,8.314195345,
67.69104415,-6.001199245,-5.295316696,-1.371087432,8.12001552,
67.69345915,-5.843272686,-5.132604599,-1.40697968,7.903610407,
67.6958741,-5.668596745,-4.991427898,-1.430907965,7.68731677,
67.6982891,-5.539384365,-4.878965378,-1.414158225,7.515911507,
67.7007041,-5.376672268,-4.756931305,-1.373480201,7.309134557,
67.70311904,-5.20917511,-4.620540619,-1.325623751,7.088171786,
67.70553404,-5.087141037,-4.481756687,-1.275374413,6.89867573,
67.70794904,-4.993820667,-4.340580463,-1.217946768,6.727724574,
67.71036399,-4.855037212,-4.216153622,-1.158126116,6.533650878,
67.71277899,-4.685146809,-4.118047714,-1.093519926,6.332827443,
67.71519394,-4.512863636,-4.029513359,-1.00737834,6.133329212,
67.71760894,-4.371686935,-3.952943087,-0.9308080077,5.966892764,
67.72002394,-4.259224415,-3.876372576,-0.8518448472,5.82176061,
67.72243889,-4.161118507,-3.806980848,-0.7680960894,5.691922524,
67.72485389,-4.074976921,-3.75673151,-0.6843472719,5.584514279,
67.72726889,-4.000799656,-3.694518089,-0.5790630579,5.476419982,
67.72968384,-3.929014683,-3.620340586,-0.4618147612,5.362582886,
67.73209884,-3.876372576,-3.541377544,-0.3541377485,5.262417012,
67.73451378,-3.814159393,-3.486342669,-0.2632105052,5.174135372,
67.73692878,-3.754338741,-3.424129248,-0.1674975902,5.084070803,
67.73934378,-3.689732552,-3.352344513,-0.06221338734,4.985600319,
67.74175873,-3.646661758,-3.297309637,0.03349951655,4.916453502,
67.74417373,-3.6299119,-3.232703447,0.1316052526,4.862504696,
67.74658868,-3.613162279,-3.144168854,0.2273181528,4.795040456,
67.74900368,-3.574877024,-3.091526747,0.313459754,4.736616976,
67.75141868,-3.567698479,-3.017349243,0.3828516304,4.688223999,
67.75383363,-3.531806231,-2.933600664,0.433100909,4.611642278,
67.75624863,-3.486342669,-2.868994236,0.471386075,4.539594471,
67.75866363,-3.43609333,-2.801995277,0.5407779217,4.466582102,
67.76107858,-3.366701365,-2.770888567,0.5766702294,4.398300818,
67.76349358,-3.304488182,-2.730210543,0.6221339107,4.331367262,
67.76590858,-3.242274761,-2.665604353,0.6771687865,4.251629071,
67.76832352,-3.182454109,-2.634497643,0.7345965505,4.196215447,
67.77073852,-3.120240688,-2.569891453,0.7920243144,4.119168186,
67.77315347,-3.08434844,-2.495713949,0.8303094506,4.053542549,
67.77556847,-3.031706333,-2.450250387,0.8925228715,3.998945777,
67.77798342,-2.981456995,-2.416750908,0.9236295223,3.947513427,
67.78039842,-2.933600664,-2.371287346,0.9714859724,3.895228046,
67.78281342,-2.89292264,-2.311466694,0.9858429432,3.831940238,
67.78522837,-2.895315409,-2.242074728,1.016949654,3.800517991,
67.78764337,-2.871387243,-2.167897224,1.033699393,3.743417892,
67.79005837,-2.821137905,-2.122433662,1.057627559,3.685392758,
67.79247332,-2.76371026,-2.074577332,1.031306505,3.606322034,
67.79488832,-2.71824646,-1.99800694,1.028913736,3.526975904,
67.79730332,-2.694318295,-1.926222205,1.028913736,3.468190671,
67.79971826,-2.656033039,-1.890329838,1.012163997,3.413551575,
67.80213326,-2.617748022,-1.842473388,1.012163997,3.357348485,
67.80454821,-2.600998163,-1.801795483,0.9858429432,3.314143134,
67.80696321,-2.603390932,-1.744367719,0.9714859724,3.280891354,
67.80937821,-2.632104874,-1.686939955,0.9355936646,3.263292506,
67.81179316,-2.648854733,-1.634297848,0.9092726111,3.242551084,
67.81420816,-2.651247501,-1.581655741,0.8829515576,3.210973629,
67.81662311,-2.699103832,-1.545763373,0.866201818,3.228753861,
67.81903811,-2.78285265,-1.524227977,0.8494520187,3.284677842,
67.82145311,-2.907279491,-1.514656782,0.8542376757,3.387651283,
67.82386805,-3.058027267,-1.533799291,0.8614161611,3.527904312,
67.82628305,-3.237488985,-1.584048629,0.8590233326,3.705194472,
67.828698,-3.390629768,-1.677368641,0.8327022791,3.873413078,
67.831113,-3.543770313,-1.765903115,0.8111668825,4.041622639,
67.833528,-3.735196114,-1.871187329,0.7728816867,4.248573658,
67.83594295,-3.871587038,-1.993221283,0.7393822074,4.416877101,
67.83835795,-4.029513359,-2.115255117,0.708275497,4.605750352,
67.84077295,-4.192225456,-2.268395901,0.708275497,4.81892399,
67.8431879,-4.357329845,-2.402393818,0.7058826685,5.02554373,
67.8456029,-4.52482748,-2.543570518,0.7010970116,5.237876643,
67.84801785,-4.721039295,-2.711068153,0.7130611539,5.490588199,
67.85043285,-4.907679081,-2.880958557,0.7298108935,5.737408832,
67.85284785,-5.094319344,-3.060420275,0.7776673436,5.993582262,
67.85526279,-5.309673309,-3.24466753,0.8350951076,6.278366178,
67.85767779,-5.548955917,-3.462414265,0.8973084688,6.601847226,
67.86009279,-5.821737289,-3.675375462,0.9762716293,6.9537124,
67.86250774,-6.104090691,-3.914657831,1.031306505,7.32448375,
67.86492274,-6.412764549,-4.180261135,1.112662554,7.735383008,
67.86733769,-6.781259537,-4.457828522,1.179661512,8.200568109,
67.86975269,-7.192824841,-4.761716843,1.253839016,8.716810699,
67.87216769,-7.625925541,-5.106283665,1.316052437,9.271508358,
67.87458264,-8.073383331,-5.489135265,1.383051515,9.860170174,
67.87699764,-8.532805443,-5.922235966,1.466800332,10.48966876,
67.87941264,-9.008976936,-6.384050846,1.529013634,11.14700199,
67.88182759,-9.537791252,-6.865008354,1.591227055,11.85874383,
67.88424259,-10.11446095,-7.417750359,1.617548108,12.64680997,
67.88665753,-10.71506023,-8.027919769,1.629512191,13.48759881,
67.88907253,-11.37308598,-8.642875671,1.629512191,14.377124,
67.89148753,-12.02632618,-9.293723106,1.639083505,15.28700119,
67.89390248,-12.71067429,-9.978070259,1.651047587,16.24343206,
67.89631748,-13.37348557,-10.67677498,1.665404558,17.1935224,
67.89873248,-14.00758362,-11.39222908,1.674975872,18.13286592,
67.90114743,-14.66321754,-12.11964703,1.670190215,19.09673606,
67.90356243,-15.2853508,-12.8446722,1.684547186,20.03659782,
67.90597738,-15.95294857,-13.46441269,1.703689694,20.9449167,
67.90839238,-16.58943939,-14.12004662,1.710868239,21.8520545,
67.91080738,-17.1302166,-14.81157207,1.770688772,22.71480413,
67.91322232,-17.64706612,-15.37149239,1.770688772,23.46991818,
67.91563732,-18.09452438,-15.82852173,1.730010748,24.10283904,
67.91805227,-18.42951965,-16.18026733,1.677368641,24.58173735,
67.92046727,-18.64487457,-16.45065498,1.569691658,24.91423949,
67.92288227,-18.69512367,-16.59901047,1.356730461,25.03748221,
67.92529722,-18.5730896,-16.56311798,1.052842021,24.90793068,
67.92771222,-18.30030823,-16.38844299,0.6125625968,24.57351375,
67.93012722,-17.76670837,-16.0630188,0.06221338734,23.95162562,
67.93254217,-17.03450394,-15.67298794,-0.6293123364,23.15627149,
67.93495717,-16.17308807,-15.14417458,-1.473978758,22.20557171,
67.93737212,-15.24945831,-14.62732506,-2.471785784,21.27473483,
67.93978712,-14.35454273,-14.11047554,-3.620340586,20.45153498,
67.94220212,-13.50269794,-13.63908863,-4.905286312,19.8093267,
67.94461706,-12.66521072,-13.2705946,-6.37687254,19.42114175,
67.94703206,-11.85643578,-12.99063396,-8.051848412,19.34331675,
67.94944701,-11.06441212,-12.77049446,-9.57129097,19.4194839,
67.95186201,-10.4159565,-12.58624744,-10.19820976,19.25900457,
67.95427701,-9.903892517,-12.3924284,-9.899106979,18.69897558,
67.95669196,-9.544969559,-12.2416811,-9.140582085,18.01431211,
67.95910696,-9.262616158,-12.09332561,-8.26241684,17.3295157,
67.96152191,-9.068798065,-11.99761295,-7.334001541,16.73240549,
