Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
19.35726255,-0.3158525825,-9.844072342,0.2871387303,9.85332288,
19.35967744,-0.3637090325,-9.832108498,0.2919243574,9.843163191,
19.36209239,-0.3613162339,-9.829715729,0.3158525825,9.84142386,
19.36450734,-0.3852444589,-9.817750931,0.3349951804,9.831015634,
19.36692228,-0.404387027,-9.812965393,0.3541377485,9.827676847,
19.36933723,-0.4594219327,-9.810572624,0.3565305769,9.827793129,
19.37175218,-0.4905286431,-9.801001549,0.3756731451,9.820457221,
19.37416713,-0.5120640397,-9.801001549,0.380458802,9.821740673,
19.37658208,-0.5168496966,-9.789037704,0.3828516304,9.810146184,
19.37899702,-0.5359922647,-9.789037704,0.3708875179,9.810713758,
19.38141197,-0.5599204898,-9.779465675,0.3996013701,9.803628976,
19.38382692,-0.5766702294,-9.796216011,0.4139583111,9.821901963,
19.38624187,-0.6101697683,-9.781859398,0.4115654826,9.809508987,
19.38865682,-0.6364908218,-9.791430473,0.4235295951,9.82123254,
19.39107176,-0.6293123364,-9.779465675,0.4354937077,9.809364795,
19.39348666,-0.6364908218,-9.765109062,0.4283152521,9.79519931,
19.39590161,-0.6532405615,-9.760323524,0.4259224236,9.791427294,
19.39831656,-0.6604190469,-9.755537987,0.4354937077,9.787559936,
19.4007315,-0.6675975323,-9.750752449,0.4378865361,9.783384098,
19.40314645,-0.6723831892,-9.755537987,0.4474578202,9.78891409,
19.4055614,-0.6747759581,-9.760323524,0.4426721931,9.793630408,
19.40797635,-0.6843472719,-9.750752449,0.4354937077,9.784434541,
19.4103913,-0.6723831892,-9.745966911,0.4522434771,9.779595817,
19.41280624,-0.6388836503,-9.729216576,0.4498506486,9.760542664,
19.41522119,-0.6197410822,-9.731609344,0.4522434771,9.761804321,
19.41763614,-0.6101697683,-9.745966911,0.4594219327,9.775850178,
19.42005109,-0.5742774606,-9.774680138,0.4546363056,9.802084501,
19.42246604,-0.5623133183,-9.774680138,0.4450650215,9.800951532,
19.42488098,-0.5647061467,-9.750752449,0.4378865361,9.776901911,
19.42729593,-0.5479564071,-9.743574142,0.4378865361,9.768788969,
19.42971088,-0.524028182,-9.765109062,0.4235295951,9.788326611,
19.43212583,-0.5144568682,-9.774680138,0.4139583111,9.796958668,
19.43454072,-0.4737788737,-9.765109062,0.3996013701,9.784758693,
19.43695567,-0.4498506486,-9.757930756,0.3876372576,9.77598286,
19.43937062,-0.4307080805,-9.779465675,0.366101861,9.795789346,
19.44178557,-0.390030086,-9.781859398,0.3397808075,9.795526925,
19.44420051,-0.3708875179,-9.781859398,0.3182454109,9.794059984,
19.44661546,-0.3349951804,-9.812965393,0.2991028428,9.823236436,
19.44903041,-0.3302095234,-9.832108498,0.2919243574,9.841982304,
19.45144536,-0.2847459018,-9.836894035,0.2584248483,9.844406935,
19.45386031,-0.2823530734,-9.851250648,0.2392822653,9.858200576,
19.45627525,-0.2584248483,-9.875179291,0.2273181528,9.881175182,
19.4586902,-0.2464607358,-9.903892517,0.2081755698,9.909145622,
19.46110515,-0.2201396823,-9.906285286,0.1938186288,9.910626383,
19.4635201,-0.1986042857,-9.932606697,0.1818545163,9.936256364,
19.46593505,-0.1866401732,-9.944570541,0.1818545163,9.947984161,
19.46834999,-0.1794617027,-9.944570541,0.1579262912,9.947443414,
19.47076494,-0.1674975902,-9.944570541,0.1507478207,9.947123383,
19.47317989,-0.1435693651,-9.966106415,0.1316052526,9.968009289,
19.47559479,-0.1459621787,-9.970891953,0.1076770201,9.972541583,
19.47800973,-0.1316052526,-9.968499184,0.1076770201,9.969949361,
19.48042468,-0.1076770201,-9.97567749,0.1004985496,9.976764791,
19.48283963,-0.1004985496,-9.968499184,0.09571290761,9.969465226,
19.48525458,-0.08614161611,-9.956535339,0.1028913707,9.957439579,
19.48766952,-0.09810572863,-9.973284721,0.1100698411,9.974374579,
19.49008447,-0.09092725813,-9.94696331,0.1004985496,9.94788655,
19.49249942,-0.0933200866,-9.920642853,0.08135596663,9.921415325,
19.49491437,-0.09092725813,-9.908679008,0.07417750359,9.909373833,
19.49732932,-0.1028913707,-9.906285286,0.06221338734,9.907014954,
19.49974426,-0.09810572863,-9.868000984,0.05503492057,9.868642105,
19.50215921,-0.1028913707,-9.868000984,0.06939185411,9.868781348,
19.50457416,-0.1172483116,-9.872786522,0.07417750359,9.873761349,
19.50698911,-0.1268195957,-9.860821724,0.06939185411,9.861881337,
19.50940406,-0.1316052526,-9.84885788,0.0765703246,9.850034746,
19.51181895,-0.1579262912,-9.853643417,0.08374879509,9.855264744,
19.5142339,-0.1794617027,-9.851250648,0.07896314561,9.853201562,
19.51664885,-0.1938186288,-9.851250648,0.08614161611,9.853533649,
19.5190638,-0.2129612118,-9.853643417,0.0933200866,9.85638624,
19.52147874,-0.2297109663,-9.846465111,0.1196411327,9.849870878,
19.52389369,-0.2488535494,-9.863214493,0.1244267747,9.867137895,
19.52630864,-0.2751746178,-9.887143135,0.1483550072,9.892084192,
19.52872359,-0.2847459018,-9.891928673,0.1435693651,9.897067508,
19.53113854,-0.3182454109,-9.884750366,0.1627119333,9.891210498,
19.53355348,-0.342173636,-9.891928673,0.1651047617,9.899221952,
19.53596843,-0.366101861,-9.891928673,0.1842473447,9.900415674,
19.53838338,-0.3732803464,-9.896714211,0.1938186288,9.905647684,
19.54079833,-0.3780659735,-9.882357597,0.2009970993,9.891629057,
19.54321328,-0.4019941986,-9.87757206,0.2081755698,9.887940443,
19.54562822,-0.4139583111,-9.887143135,0.2201396823,9.898253499,
19.54804317,-0.4378865361,-9.875179291,0.2273181528,9.887496356,
19.55045812,-0.4450650215,-9.870393753,0.2321037948,9.883148683,
19.55287301,-0.4378865361,-9.870393753,0.2416750938,9.883057437,
19.55528796,-0.4522434771,-9.846465111,0.2440679073,9.859866555,
19.55770291,-0.4737788737,-9.82732296,0.2464607358,9.8418233,
19.56011786,-0.4833501875,-9.8201437,0.2464607358,9.835120364,
19.56253281,-0.4833501875,-9.812965393,0.2656033039,9.828451675,
19.56494775,-0.500099957,-9.791430473,0.2727817893,9.807987591,
19.5673627,-0.4929214716,-9.772287369,0.2703889608,9.788446362,
19.56977765,-0.4929214716,-9.765109062,0.2632105052,9.781084109,
19.5721926,-0.5096712112,-9.753145218,0.2679961324,9.770129391,
19.57460755,-0.5096712112,-9.745966911,0.2632105052,9.762833377,
19.57702249,-0.5264210105,-9.738788605,0.2703889608,9.756753187,
19.57943744,-0.5168496966,-9.726823807,0.2823530734,9.744637409,
19.58185239,-0.5216353536,-9.726823807,0.2967100143,9.745318961,
19.58426734,-0.5288137794,-9.731609344,0.2895315289,9.750266302,
19.58668229,-0.500099957,-9.731609344,0.2943171859,9.74889445,
19.58909718,-0.4785645306,-9.736394882,0.2943171859,9.752591036,
19.59151213,-0.4881358147,-9.736394882,0.3110669553,9.753585214,
19.59392708,-0.5048855543,-9.741181374,0.313459754,9.759292033,
19.59634203,-0.4809573591,-9.731609344,0.327816695,9.749000164,
19.59875697,-0.4546363056,-9.743574142,0.3541377485,9.760601661,
19.60117192,-0.4426721931,-9.734002113,0.35174492,9.750409238,
19.60358687,-0.4235295951,-9.765109062,0.3565305769,9.78078966,
19.60600182,-0.4235295951,-9.777072906,0.35174492,9.79256128,
19.60841676,-0.394815743,-9.786644936,0.3637090325,9.801356173,
19.61083171,-0.4019941986,-9.779465675,0.3613162339,9.794391132,
19.61324666,-0.3828516304,-9.789037704,0.3708875179,9.803539774,
19.61566161,-0.3397808075,-9.812965393,0.3780659735,9.826122057,
19.61807656,-0.342173636,-9.796216011,0.3708875179,9.809204274,
19.6204915,-0.342173636,-9.803394318,0.380458802,9.816739369,
19.62290645,-0.3254238665,-9.812965393,0.3852444589,9.825914909,
19.62532135,-0.2943171859,-9.822537422,0.3828516304,9.834400815,
19.6277363,-0.2775674164,-9.822537422,0.390030086,9.834195877,
19.63015124,-0.2632105052,-9.836894035,0.3876372576,9.848046846,
19.63256619,-0.2608176768,-9.858428955,0.3637090325,9.868583059,
19.63498114,-0.2608176768,-9.844072342,0.3565305769,9.853978901,
19.63739609,-0.2608176768,-9.851250648,0.3493520916,9.860893067,
19.63981104,-0.2584248483,-9.84885788,0.342173636,9.858187852,
19.64222598,-0.2560320199,-9.856036186,0.3326023519,9.864969641,
19.64464093,-0.2416750938,-9.841679573,0.3158525825,9.849712002,
19.64705588,-0.2416750938,-9.870393753,0.3038884699,9.878027531,
19.64947083,-0.2464607358,-9.882357597,0.3062812984,9.890174054,
19.65188578,-0.2632105052,-9.872786522,0.3206382394,9.881497981,
19.65430072,-0.2560320199,-9.87757206,0.3062812984,9.88563556,
19.65671567,-0.2632105052,-9.87757206,0.2799602449,9.885043617,
19.65913062,-0.2560320199,-9.899106979,0.2847459018,9.906510567,
19.66154551,-0.2656033039,-9.894321442,0.2871387303,9.902049816,
19.66396046,-0.2679961324,-9.911071777,0.2775674164,9.918579,
19.66637541,-0.2943171859,-9.901499748,0.2727817893,9.909628135,
19.66879036,-0.3158525825,-9.906285286,0.2584248483,9.914687813,
19.67120531,-0.327816695,-9.875179291,0.2512463629,9.883812753,
19.67362025,-0.3302095234,-9.882357597,0.2488535494,9.891003897,
19.6760352,-0.3541377485,-9.875179291,0.2512463629,9.88472075,
19.67845015,-0.3613162339,-9.879964828,0.2512463629,9.88976133,
19.6808651,-0.3756731451,-9.87757206,0.2440679073,9.887726192,
19.68328005,-0.3732803464,-9.865608215,0.2344966233,9.875452007,
19.68569499,-0.390030086,-9.860821724,0.2225325108,9.871040941,
19.68810994,-0.390030086,-9.870393753,0.2201396823,9.880549468,
19.69052489,-0.3972085714,-9.87757206,0.2249253243,9.888113867,
19.69293984,-0.4115654826,-9.841679573,0.2177468538,9.852687788,
19.69535479,-0.4354937077,-9.839286804,0.2057827413,9.851069288,
19.69776968,-0.4498506486,-9.856036186,0.2057827413,9.868442706,
19.70018463,-0.4546363056,-9.841679573,0.2153540403,9.854528317,
19.70259958,-0.4618147612,-9.841679573,0.2009970993,9.854558819,
19.70501453,-0.4761717021,-9.832108498,0.2033899277,9.845733313,
19.70742947,-0.4857429862,-9.841679573,0.2129612118,9.855960407,
19.70984442,-0.5048855543,-9.846465111,0.2057827413,9.861548111,
19.71225937,-0.5216353536,-9.853643417,0.2105683982,9.869687487,
19.71467432,-0.5144568682,-9.868000984,0.2057827413,9.8835447,
19.71708926,-0.5264210105,-9.841679573,0.2081755698,9.857946691,
19.71950421,-0.5264210105,-9.868000984,0.2009970993,9.884076201,
19.72191916,-0.5144568682,-9.858428955,0.2177468538,9.874244327,
19.72433411,-0.5168496966,-9.834501266,0.2177468538,9.850480316,
19.72674906,-0.5455635786,-9.829715729,0.2153540403,9.847199007,
19.729164,-0.5527420044,-9.839286804,0.2225325108,9.857312476,
19.73157895,-0.5431707501,-9.8201437,0.2201396823,9.837617508,
19.73399385,-0.5527420044,-9.82732296,0.2297109663,9.845535405,
19.7364088,-0.5359922647,-9.822537422,0.2344966233,9.839945009,
19.73882374,-0.5359922647,-9.82732296,0.2392822653,9.844837239,
19.74123869,-0.5551348329,-9.810572624,0.2488535494,9.829416971,
19.74365364,-0.5503492355,-9.781859398,0.2488535494,9.800489052,
19.74606859,-0.5623133183,-9.786644936,0.2632105052,9.806319143,
19.74848354,-0.5503492355,-9.793823242,0.2751746178,9.813132989,
19.75089848,-0.5503492355,-9.781859398,0.2727817893,9.801125826,
19.75331343,-0.5479564071,-9.789037704,0.2703889608,9.808089804,
19.75572838,-0.5503492355,-9.801001549,0.2584248483,9.819842109,
19.75814333,-0.5383850932,-9.786644936,0.2775674164,9.805372062,
19.76055828,-0.5359922647,-9.79860878,0.2775674164,9.817182152,
19.76297322,-0.5312066078,-9.791430473,0.2632105052,9.809361393,
19.76538817,-0.5264210105,-9.815358162,0.2632105052,9.832988086,
19.76780312,-0.4977070987,-9.829715729,0.2656033039,9.845890959,
19.77021807,-0.4929214716,-9.803394318,0.2608176768,9.819243229,
19.77263301,-0.4857429862,-9.815358162,0.2584248483,9.830767289,
19.77504791,-0.4785645306,-9.817750931,0.2656033039,9.8329956,
19.77746286,-0.457029134,-9.822537422,0.2656033039,9.836750589,
19.77987781,-0.457029134,-9.824930191,0.2727817893,9.839336298,
19.78229275,-0.4307080805,-9.839286804,0.2823530734,9.852755834,
19.7847077,-0.4211367965,-9.824930191,0.2512463629,9.837160881,
19.78712265,-0.409172684,-9.829715729,0.2560320199,9.841559124,
19.7895376,-0.4115654826,-9.841679573,0.2464607358,9.85336419,
19.79195255,-0.3924229145,-9.829715729,0.2464607358,9.840632599,
19.79436749,-0.3852444589,-9.832108498,0.2512463629,9.84286013,
19.79678244,-0.366101861,-9.84885788,0.2297109663,9.858336535,
19.79919739,-0.3613162339,-9.851250648,0.2273181528,9.860495033,
19.80161234,-0.3326023519,-9.851250648,0.2033899277,9.85896197,
19.80402728,-0.313459754,-9.84885788,0.1890329868,9.855657868,
19.80644223,-0.2943171859,-9.841679573,0.2057827413,9.848229585,
19.80885718,-0.2823530734,-9.836894035,0.2081755698,9.843147088,
19.81127208,-0.2847459018,-9.844072342,0.2105683982,9.850440577,
19.81368702,-0.2608176768,-9.841679573,0.2057827413,9.847285373,
19.81610197,-0.2464607358,-9.824930191,0.1842473447,9.829747873,
19.81851692,-0.2249253243,-9.853643417,0.1722832322,9.857715836,
19.82093187,-0.1986042857,-9.84885788,0.1674975902,9.852284032,
19.82334682,-0.2129612118,-9.846465111,0.1770688742,9.850359437,
19.82576176,-0.2033899277,-9.836894035,0.1770688742,9.840589673,
19.82817671,-0.1866401732,-9.846465111,0.1818545163,9.84991273,
19.83059166,-0.1722832322,-9.875179291,0.1818545163,9.878356068,
19.83300661,-0.1746760458,-9.863214493,0.1938186288,9.866664964,
19.83542156,-0.1555334777,-9.889535904,0.2057827413,9.892899352,
19.8378365,-0.1507478207,-9.887143135,0.2033899277,9.890383802,
19.84025145,-0.1531406492,-9.894321442,0.2033899277,9.897596492,
19.8426664,-0.1387837082,-9.911071777,0.2081755698,9.914229257,
19.84508135,-0.1435693651,-9.908679008,0.2057827413,9.911855447,
19.84749624,-0.1459621787,-9.923035622,0.2225325108,9.926603731,
19.84991119,-0.1459621787,-9.918250084,0.2273181528,9.921928403,
19.85232614,-0.1674975902,-9.918250084,0.2464607358,9.922725586,
19.85474109,-0.1627119333,-9.923035622,0.2512463629,9.927549338,
19.85715604,-0.1722832322,-9.901499748,0.2679961324,9.906624082,
19.85957098,-0.1722832322,-9.901499748,0.2751746178,9.906820875,
19.86198593,-0.1866401732,-9.894321442,0.2847459018,9.900177351,
19.86440088,-0.1794617027,-9.894321442,0.3038884699,9.900613693,
19.86681583,-0.1770688742,-9.87757206,0.3014956415,9.883758536,
19.86923078,-0.1938186288,-9.87757206,0.2871387303,9.883645284,
19.87164572,-0.2033899277,-9.891928673,0.2967100143,9.898467415,
19.87406067,-0.2177468538,-9.863214493,0.3038884699,9.870296957,
19.87647562,-0.2368894368,-9.860821724,0.2967100143,9.86812842,
19.87889057,-0.2584248483,-9.844072342,0.2943171859,9.851861057,
