Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
74.44038787,2.871179352,0.8093669128,0.8309220886,3.096639661,
74.45031287,2.710563354,0.7105723572,0.8390052795,2.925063526,
74.46023887,2.331701202,0.5146298218,0.8985813904,2.551298271,
74.47016387,1.949845276,0.2188449097,0.9084608459,2.162195829,
74.48008887,1.438508606,-0.8247848511,1.050964508,1.963187066,
74.49001387,0.9764195251,-1.882036285,0.9987231445,2.343694431,
74.49993888,0.6092330933,-2.53797226,0.7357200623,2.711780257,
74.50986387,0.3354524231,-2.844834137,0.2507286072,2.87549551,
74.51978887,0.1416055298,-3.068918152,-0.1996847534,3.078666067,
74.52971387,0.04864883423,-3.09017395,-0.6273454285,3.153585902,
74.53963988,0.09894424438,-2.775977325,-0.9771679688,2.944604781,
74.54956487,0.1685494995,-2.258054352,-1.079255676,2.508388169,
74.55948987,0.3498225403,-1.550625458,-0.9348060608,1.844092593,
74.56941487,0.5548960876,-0.9216334534,-0.6845265198,1.275105661,
74.57933987,0.7577243042,-0.3324586487,-0.4658312988,0.9495649916,
74.58926487,1.004261627,0.2327659607,-0.09250762939,1.03502612,
74.59918987,1.294657745,0.6975494385,0.4031117249,1.524864899,
74.60911487,1.387464752,0.9235794067,0.7244934082,1.817401457,
74.61903987,1.355730743,0.9894424438,0.8816665649,1.895873975,
74.62896587,1.361119537,0.9702822876,0.9445358276,1.919958865,
74.63889087,1.329984283,0.8888516235,0.8283773804,1.801422906,
74.64881587,1.300794983,0.7813751221,0.5665718079,1.619758711,
74.65874087,1.190624084,0.6903643799,0.1646575928,1.386109956,
74.66866587,1.127006378,0.659229126,-0.2350112915,1.326633606,
74.67859088,1.12565918,0.6652166748,-0.4860392761,1.394939422,
74.68851587,1.075663147,0.6515950012,-0.7081773376,1.443309528,
74.69844087,0.8018824768,0.6370751953,-0.8141569519,1.308331706,
74.70836687,0.08816665649,0.5849835205,-0.7252418518,0.9359245815,
74.71829187,-1.016386414,0.2719844055,-0.5285508728,1.177447614,
74.72821687,-1.75165741,-0.03652404785,-0.2251318359,1.766443328,
74.73814187,-2.324366455,-0.1788780212,0.3486250305,2.357162739,
74.74806687,-3.041974182,-0.4502636719,0.6508465576,3.143238066,
74.75799187,-3.51963089,-0.9210346985,-0.4805007935,3.669739436,
74.76791687,-6.560257874,-0.5239105225,0.2924917603,6.587641234,
74.77784187,-41.90939896,13.00271072,0.4272116089,43.88223692,
74.78776787,-79.69337677,55.68136002,4.332740021,97.31505942,
74.79769287,-77.73874146,53.70337326,-15.88526642,95.81078181,
74.80761787,-62.99140869,25.10938477,-24.54341171,72.11641859,
74.81754287,-38.28214188,22.19299942,-10.43465103,45.46354091,
74.82746788,-28.31676498,16.49390076,-1.379680939,32.79926007,
74.83739287,-27.16895187,14.21803345,4.257745972,30.95856621,
74.84731787,-25.77085922,11.79756683,6.348747711,29.04524687,
74.85724675,-21.63046921,9.903256073,5.412444763,24.39766869,
74.86717175,-17.12483871,9.366472321,3.330723724,19.80112687,
74.87709775,-13.6414325,8.258626099,0.9780661011,15.97655153,
74.88702275,-10.25307861,6.812633057,-0.9303153992,12.34516411,
74.89694775,-7.336094513,5.42681488,-1.907782745,9.322458766,
74.90687275,-4.915927277,4.10820694,-2.280058594,6.800174442,
74.91679775,-2.772384796,3.093916168,-2.145189056,4.675496851,
74.92672275,-1.079555054,2.333048401,-1.929038544,3.213991857,
74.93664775,-0.01092727661,1.556313629,-1.907782745,2.462085807,
74.94657275,0.5769003296,0.7393125916,-1.746867371,1.982660513,
74.95649875,0.9306147766,0.1821711731,-1.399140472,1.690214265,
74.96642375,1.184486847,-0.0715512085,-1.00036972,1.552052913,
74.97634875,1.322350159,-0.08487350464,-0.6387217712,1.47097891,
74.98627375,1.337917786,0.06556365967,-0.1341210938,1.34622103,
74.99619875,1.337468719,0.3553610229,0.2956352234,1.41509866,
75.00612375,1.420396271,0.5945635986,0.5743556213,1.643446324,
75.01604875,1.522184601,0.68332901,0.8583151245,1.876350007,
75.02597375,1.542542267,0.6893165588,1.075812836,2.002989571,
75.03589975,1.343156891,0.6020480347,1.171164551,1.880999382,
75.04582475,0.9587562561,0.4381388855,1.178948364,1.581486164,
75.05574975,0.6041436768,0.2713856506,1.205892334,1.375796524,
75.06567475,0.4026626587,0.1422042847,1.202299805,1.275885612,
75.07559975,0.3330574036,0.1016386414,1.073268127,1.128344859,
75.08552475,0.3198847961,0.0773890686,0.8628057861,0.9234441918,
75.09544975,0.3294648743,0.03203338623,0.6355783081,0.7166121873,
75.10537475,0.3312611389,0.02499801636,0.3775149536,0.5028681569,
75.11530075,0.4061054993,0.005688171387,0.07065307617,0.4122449381,
75.12522575,0.5026547241,-0.03233276367,-0.102387085,0.5139944498,
75.13515075,0.4617897034,-0.02784210205,-0.08846603394,0.4710107769,
75.14507575,0.3707789612,-0.03083587646,-0.1860630798,0.4159896141,
